code,公司名稱,當月營收,上月營收,去年當月營收,上月比較 增減(%),去年同月 增減(%),當月累計營收,去年累計營收,前期比較 增減(%),備註,
1465,偉全,56028,66810,44769,-16.13,25.14,299522,248612,20.47,-,56028
1466,聚隆,205306,221558,234603,-7.33,-12.48,1110056,1537361,-27.79,-,205306
1467,南緯,406703,343015,630109,18.56,-35.45,2119044,3264542,-35.08,-,406703
1468,昶和,71650,97637,95434,-26.61,-24.92,561511,626156,-10.32,-,71650
1470,大統新創,47978,56795,68978,-15.52,-30.44,381471,509230,-25.08,-,47978
1473,台南,677989,407637,743969,66.32,-8.86,3241353,4006348,-19.09,-,677989
1474,弘裕,198878,193819,249746,2.61,-20.36,1197099,1709047,-29.95,-,198878
1475,業旺,104764,104923,101592,-0.15,3.12,653786,565108,15.69,-,104764
1476,儒鴻,2683867,2601391,4058697,3.17,-33.87,14318472,21393193,-33.06,-,2683867
1477,聚陽,2799688,2325560,2627755,20.38,6.54,15058368,15312548,-1.65,-,2799688
4414,如興,1215501,1056099,1463842,15.09,-16.96,6702676,8570063,-21.78,-,1215501
4426,利勤,87894,100697,107964,-12.71,-18.58,643274,587124,9.56,-,87894
4438,廣越,1894945,1598429,2096673,18.55,-9.62,7410356,7830021,-5.35,-,1894945
4440,宜新實業,74031,77924,124746,-4.99,-40.65,480367,793271,-39.44,-,74031
1503,士電,2453321,2511880,2905083,-2.33,-15.55,16649385,15346298,8.49,-,2453321
1504,東元,5420093,5109505,5369300,6.07,0.94,29843589,28486271,4.76,-,5420093
1506,正道,103076,91918,106101,12.13,-2.85,564811,591293,-4.47,-,103076
1513,中興電,1640207,1858144,1502907,-11.72,9.13,10771165,9114105,18.18,-,1640207
1514,亞力,857240,693069,786621,23.68,8.97,4114910,3453052,19.16,-,857240
1515,力山,460495,274715,356466,67.62,29.18,1610844,2579091,-37.54,客戶庫存管理增加採購量,460495
1517,利奇,135288,133686,553672,1.19,-75.56,1042005,2577240,-59.56,主係產業調整庫存及去年基期較高所致。,135288
1519,華城,1403435,614688,934679,128.31,50.15,4643264,3440482,34.95,本公司為客製化產品營收起伏大，本月營收較同期增加50.15%，主要是認列公營案及外銷案。,1403435
1526,日馳,105058,76947,209828,36.53,-49.93,620805,1123037,-44.72,-,105058
1527,鑽全,200096,215660,335713,-7.21,-40.39,1420741,2301222,-38.26,-,200096
1528,恩德,326549,300035,398023,8.83,-17.95,1863375,1847544,0.85,-,326549
1529,樂事綠能,24479,69145,32896,-64.59,-25.58,293911,114201,157.36,"本年因台電停置式變壓器交貨及新增太陽能案場售電等,故YOY增幅大",24479
1530,亞崴,253368,207418,235926,22.15,7.39,1197439,1371482,-12.69,-,253368
1531,高林股,167559,92972,277868,80.22,-39.69,748964,1457698,-48.62,-,167559
1532,勤美,2828888,975871,1138896,189.88,148.38,7546740,7667484,-1.57,兩期變動達50%以上，主係本月認列完工交屋營建收入較去年同期增加所致,2828888
1535,中宇,972580,793274,854971,22.6,13.75,4496984,4159933,8.1,-,972580
1537,廣隆,531517,621738,697872,-14.51,-23.83,3038645,3694952,-17.76,-,531517
1538,正峰,14982,19025,28598,-21.25,-47.61,108929,117947,-7.64,-,14982
1539,巨庭,144623,155084,272970,-6.74,-47.01,704891,1560178,-54.81,國外市場須求減少,144623
1540,喬福,21313,63881,13057,-66.63,63.23,261870,224774,16.5,歐洲市場成長,21313
1541,錩泰,258516,404011,215544,-36.01,19.93,1538360,2604387,-40.93,-,258516
1558,伸興,718169,648984,877908,10.66,-18.19,3565050,3911651,-8.86,-,718169
1560,中砂,519571,546335,668209,-4.89,-22.24,3137573,3502982,-10.43,-,519571
1583,程泰,495305,523891,493699,-5.45,0.32,2586662,2909710,-11.1,-,495305
1597,直得,78961,101660,170410,-22.32,-53.66,593241,845076,-29.8,受產業景氣影響，訂單減少,78961
2049,上銀,2217350,2215029,2747635,0.1,-19.29,12317117,15801804,-22.05,-,2217350
2371,大同,4886280,4495318,2380975,8.69,105.22,24367165,14486025,68.21,依IFRS10規定綜合判斷對精英電腦(股)公司已具備實質控制力，故自111年10月起將其併入合併報表，致合併營收較比較期間大幅增加。,4886280
3167,大量,83298,88461,233140,-5.83,-64.27,512733,1442066,-64.44,大環境變化所致,83298
4526,東台,805942,766146,828842,5.19,-2.76,3744365,3932849,-4.79,-,805942
4532,瑞智,1730210,1430154,1856663,20.98,-6.81,8384752,11052480,-24.13,-,1730210
4540,全球傳動,254052,263453,326773,-3.56,-22.25,1479136,1774458,-16.64,-,254052
4555,氣立,119276,130480,201926,-8.58,-40.93,728040,952731,-23.58,-,119276
4562,穎漢,41350,46343,57138,-10.77,-27.63,354118,329771,7.38,-,41350
4564,元翎,131021,130612,146447,0.31,-10.53,689338,1005665,-31.45,-,131021
4566,時碩工業,344588,338273,405618,1.86,-15.04,2161239,2417474,-10.59,-,344588
4572,駐龍,70199,80168,60123,-12.43,16.75,410467,294563,39.34,-,70199
4576,大銀微系統,205155,181637,283759,12.94,-27.7,1115092,1717559,-35.07,-,205155
4583,台灣精銳,241893,252108,335045,-4.05,-27.8,1358307,1745301,-22.17,-,241893
6606,建德工業,72700,70590,90918,2.98,-20.03,388924,459948,-15.44,-,72700
8222,寶一,56560,60137,39464,-5.94,43.32,327428,214065,52.95,去年度因疫情影響所致,56560
8374,羅昇,249966,269950,353854,-7.4,-29.35,1595571,2001288,-20.27,111/7/1取得達昇能源100%股權，係屬共同控制下組織重整，應視為自始即取得，故追溯重編去年合併營收。,249966
8996,高力,461286,486598,238856,-5.2,93.12,2278733,1183074,92.61,112年6月營收較去年同期增加93.12%，主要係板式熱交換器及熱能產品之營業額，較去年同期分別增加83.24%及102.47%所致。,461286
1603,華電,331324,360279,293035,-8.03,13.06,1847758,1491862,23.85,-,331324
1604,聲寶,824019,869115,794233,-5.18,3.75,4797016,4812548,-0.32,-,824019
1605,華新,15511914,17711337,15579541,-12.41,-0.43,100150948,92978134,7.71,-,15511914
1608,華榮,675438,842263,885096,-19.8,-23.68,4764679,5534003,-13.9,-,675438
1609,大亞,2135689,2097985,2263177,1.79,-5.63,12656183,13779971,-8.15,-,2135689
1611,中電,105706,108068,129570,-2.18,-18.41,639629,785868,-18.6,-,105706
1612,宏泰,562749,458523,468654,22.73,20.07,2812030,3071327,-8.44,-,562749
1614,三洋電,570295,576628,646108,-1.09,-11.73,3044586,3212222,-5.21,-,570295
1615,大山,383148,297594,342722,28.74,11.79,2058077,2068283,-0.49,-,383148
1616,億泰,330045,356316,278272,-7.37,18.6,1914420,1779958,7.55,-,330045
1617,榮星,241717,219569,302685,10.08,-20.14,1359062,1941107,-29.98,-,241717
1618,合機,400084,234673,113317,70.48,253.06,1771728,1231014,43.92,"112年6月業主通知交貨較多,致超高壓線出貨量較去年同期增加。",400084
4930,燦星網,573494,411426,727688,39.39,-21.18,2903749,4027794,-27.9,-,573494
5283,禾聯碩,727938,617926,676683,17.8,7.57,3208048,3686549,-12.97,-,727938
1708,東鹼,499685,491182,804755,1.73,-37.9,3013415,3875031,-22.23,-,499685
1709,和益,752930,654799,787545,14.98,-4.39,4871218,5565948,-12.48,-,752930
1710,東聯,1524124,1869771,1474470,-18.48,3.36,10462237,12044577,-13.13,無,1524124
1711,永光,646525,676521,762410,-4.43,-15.19,3848076,4736034,-18.74,-,646525
1712,興農,1469449,1555910,2118309,-5.55,-30.63,9699750,12165558,-20.26,-,1469449
1713,國化,39007,37301,54346,4.57,-28.22,227886,329197,-30.77,-,39007
1714,和桐,1567642,1492139,1839578,5.06,-14.78,9889877,10612353,-6.8,-,1567642
1717,長興,3448811,3691766,4158528,-6.58,-17.06,20425201,25548603,-20.05,-,3448811
1718,中纖,3227783,3429587,2756923,-5.88,17.07,18943109,16426010,15.32,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。,3227783
1721,三晃,124401,207930,205457,-40.17,-39.45,1075170,1651828,-34.91,-,124401
1722,台肥,3576861,1100251,1199247,225.09,198.25,9464210,7831150,20.85,"本月營業收入較去年同月增加，主因房地營收增加2,616,889仟元。",3576861
1723,中碳,737721,584378,1067016,26.24,-30.86,4564869,5615040,-18.7,-,737721
1725,元禎,498679,651621,947350,-23.47,-47.36,3725586,5276824,-29.39,-,498679
1726,永記,753886,727324,753876,3.65,0.0,4638716,4748521,-2.31,-,753886
1727,中華化,132386,156072,178553,-15.17,-25.85,864476,1156846,-25.27,-,132386
1730,花仙子,222266,206746,227339,7.5,-2.23,1322507,1410255,-6.22,-,222266
1732,毛寶,50146,53523,56065,-6.3,-10.55,288947,306001,-5.57,-,50146
1735,日勝化,183485,187734,275565,-2.26,-33.41,1119973,1618437,-30.79,-,183485
1773,勝一,771881,790846,1014151,-2.39,-23.88,4774826,6047557,-21.04,-,771881
1776,展宇,84266,80995,105956,4.03,-20.47,562093,790333,-28.87,-,84266
4720,德淵,318994,262398,272159,21.56,17.2,1588075,1818134,-12.65,-,318994
4722,國精化,271804,311035,381645,-12.61,-28.78,1601909,2527073,-36.61,-,271804
4739,康普,425245,513576,918105,-17.19,-53.68,2999799,5264674,-43.02,營收較去年同期減少，主要係先進材料、動力電池、氧化觸媒及原料金屬收入銷售減少。,425245
4755,三福化,454874,433210,485654,5.0,-6.33,2460297,3199976,-23.11,-,454874
4764,雙鍵,171796,211181,272070,-18.64,-36.85,1088676,1502307,-27.53,-,171796
4766,南寶,1761530,1768984,1846105,-0.42,-4.58,9612427,10558953,-8.96,-,1761530
4770,上品,390546,569141,643267,-31.37,-39.28,3168992,2977217,6.44,-,390546
1701,中化,729551,698521,711385,4.44,2.55,4231102,4035987,4.83,-,729551
1707,葡萄王,944769,929197,883576,1.67,6.92,4884354,4775053,2.28,-,944769
1720,生達,496451,516803,545007,-3.93,-8.9,3001996,2718656,10.42,-,496451
1731,美吾華,104522,104374,117402,0.14,-10.97,660277,628853,4.99,上半年營收較去年成長，當月營收與去年高基期比趨緩。,104522
1733,五鼎,129824,136814,188243,-5.1,-31.03,853818,1130059,-24.44,-,129824
1734,杏輝,222942,264870,239595,-15.82,-6.95,1498332,1384122,8.25,-,222942
1752,南光,176948,186278,173736,-5.0,1.84,1096861,848609,29.25,-,176948
1760,寶齡富錦,125781,225334,242694,-44.18,-48.17,878601,1269358,-30.78,-,125781
1762,中化生,132165,181028,239655,-26.99,-44.85,1291933,1108935,16.5,-,132165
1783,和康生,62395,56153,62372,11.11,0.03,313946,277516,13.12,-,62395
1786,科妍,71197,62058,56624,14.72,25.73,303643,232578,30.55,-,71197
1789,神隆,368628,194709,288817,89.32,27.63,1403331,1543477,-9.07,-,368628
1795,美時,1103110,1321517,1040734,-16.52,5.99,8965703,6071809,47.66,-,1103110
3164,景岳,33262,21131,30542,57.4,8.9,165823,186445,-11.06,-,33262
3705,永信,563980,608685,640500,-7.34,-11.94,3365450,3909833,-13.92,-,563980
4104,佳醫,653531,678374,519919,-3.66,25.69,4030153,3382639,19.14,-,653531
4106,雃博,225348,257347,267837,-12.43,-15.86,1403375,1275529,10.02,-,225348
4108,懷特,15410,12307,10995,25.21,40.15,72370,67854,6.65,「懷特血寶®」凍晶注射劑及「懷特耆力®」出貨持續增加，營收較同期大幅成長40.15%。,15410
4119,旭富,56260,130868,60923,-57.01,-7.65,654894,369384,77.29,今年上半年產能較去年同期增加，產能逐漸恢復推升累計營收表現。,56260
4133,亞諾法,32884,32030,29174,2.66,12.71,194178,202176,-3.95,-,32884
4142,國光生,37774,1997,491433,1791.53,-92.31,252259,579734,-56.48,月及年營收減少主要為國外客戶銷售遞延至Q3所致,37774
4155,訊映,147055,105662,157787,39.17,-6.8,640420,853022,-24.92,-,147055
4164,承業醫,416553,247672,191247,68.18,117.8,1686464,1298418,29.88,主係因本月有驗收大型儀器設備，而去年同期並無驗收大型儀器設備，故使得本月營收較去年同期月份大幅增加。,416553
4736,泰博,392341,465960,1180687,-15.79,-66.77,2727902,5420535,-49.67,本年係因新冠肺炎抗原快篩檢驗試劑銷售減少,392341
4737,華廣,182675,154875,259327,17.94,-29.55,840768,1048975,-19.84,-,182675
4746,台耀,444875,329883,310344,34.85,43.34,2018903,1673162,20.66,-,444875
6446,藥華藥,509165,418256,276669,21.73,84.03,2152482,1229469,75.07,本月及本年累計營收較去年成長，主要來自認列子公司PharmaEssentia USA Corp.之營收。,509165
6472,保瑞,1142578,1083793,400904,5.42,185.0,7919009,2470515,220.54,111.09起合併子公司安成國際藥業營收,1142578
6491,晶碩,555745,552971,504507,0.5,10.15,3074955,2903104,5.91,-,555745
6534,正瀚-創,126214,173554,179575,-27.27,-29.71,1260161,1287708,-2.13,-,126214
6645,金萬林-創,32882,32805,54394,0.23,-39.54,183492,428784,-57.2,累計數較去年度減少百分比達50％以上，係因去年檢測試劑銷售大幅成長所致。,32882
6657,華安,528,689,906,-23.36,-41.72,3418,2856,19.67,-,528
6782,視陽,218479,156077,308412,39.98,-29.16,1059071,1375275,-22.99,-,218479
6796,晉弘,50067,43122,46029,16.1,8.77,264639,228768,15.68,-,50067
6861,睿生光電,154530,152353,148365,1.42,4.15,926594,930015,-0.36,-,154530
1802,台玻,3615133,3774315,3581054,-4.21,0.95,21190059,21942466,-3.42,-,3615133
1806,冠軍,249446,316601,272646,-21.21,-8.5,1453829,1581010,-8.04,-,249446
1809,中釉,182228,205417,209142,-11.28,-12.86,1113489,1266302,-12.06,-,182228
1810,和成,468083,465427,520641,0.57,-10.09,2403717,2596971,-7.44,-,468083
1817,凱撒衛,202530,248227,223055,-18.4,-9.2,1155977,1279316,-9.64,-,202530
1903,士紙,14150,12369,14855,14.39,-4.74,87120,85535,1.85,-,14150
1904,正隆,3584056,3610821,3744788,-0.74,-4.29,20557460,22804870,-9.85,-,3584056
1905,華紙,1608044,1698593,2178861,-5.33,-26.19,10516946,11748525,-10.48,-,1608044
1906,寶隆,339846,368689,475991,-7.82,-28.6,1713774,2613950,-34.43,-,339846
1907,永豐餘,5866633,6174508,6912805,-4.98,-15.13,35655571,39881765,-10.59,-,5866633
1909,榮成,3705028,4054407,4601755,-8.61,-19.48,22790968,26766112,-14.85,-,3705028
6790,永豐實,789777,896418,870129,-11.89,-9.23,4981229,4880705,2.05,-,789777
2002,中鋼,30216859,32760575,44744842,-7.76,-32.46,186702870,248849833,-24.97,-,30216859
2006,東和鋼鐵,5248010,5624599,5282394,-6.69,-0.65,29454041,31353449,-6.05,-,5248010
2007,燁興,372732,439802,634062,-15.25,-41.21,2705563,4092419,-33.88,-,372732
2008,高興昌,103003,115038,219443,-10.46,-53.06,769769,1062531,-27.55,主要係外銷銷售量減少,103003
2009,第一銅,230630,195811,229346,17.78,0.55,1250280,1556622,-19.67,-,230630
2010,春源,1854683,1817194,2373201,2.06,-21.84,10282250,12882025,-20.18,-,1854683
2012,春雨,665670,741366,899855,-10.21,-26.02,4072371,5781195,-29.55,-,665670
2013,中鋼構,1670920,1865032,1593202,-10.4,4.87,10048140,8873426,13.23,-,1670920
2014,中鴻,2793164,3207238,4659058,-12.91,-40.04,19258671,28441126,-32.28,-,2793164
2015,豐興,2790184,3357092,3420677,-16.88,-18.43,17742998,20806547,-14.72,-,2790184
2017,官田鋼,263163,272291,266274,-3.35,-1.16,1457508,2006609,-27.36,-,263163
2020,美亞,1023449,568144,535339,80.13,91.17,3737223,3288926,13.63,"本(6)月認列營建收入$463,269仟元",1023449
2022,聚亨,828551,676841,948947,22.41,-12.68,4195919,5210907,-19.47,-,828551
2023,燁輝,5772789,5939533,6696527,-2.8,-13.79,35975586,46115036,-21.98,-,5772789
2024,志聯,58176,62915,101604,-7.53,-42.74,427802,680202,-37.1,-,58176
2025,千興,5983,20935,168743,-71.42,-96.45,166862,958453,-82.59,上半年國際鋼市需求弱，加上中國內需不振，鋼鐵業均降低存貨及採購意願，本公司售貨隨國際鋼價情勢處觀望故營收較去年大幅減少。,5983
2027,大成鋼,8883634,9066682,10189220,-2.01,-12.81,55446780,62481211,-11.25,-,8883634
2028,威致,919666,921216,954441,-0.16,-3.64,5935811,6976857,-14.92,-,919666
2029,盛餘,921212,1109514,1121627,-16.97,-17.86,5810596,7920982,-26.64,-,921212
2030,彰源,1062011,1218072,1447700,-12.81,-26.64,6695337,8914778,-24.89,-,1062011
2031,新光鋼,1256646,1260934,1335698,-0.34,-5.91,7502262,8738648,-14.14,-,1256646
2032,新鋼,232544,235874,244043,-1.41,-4.71,1416635,1798781,-21.24,-,232544
2033,佳大,51062,53767,60350,-5.03,-15.39,302550,439365,-31.13,-,51062
2034,允強,1146128,1315674,1547455,-12.88,-25.93,7707414,9049030,-14.82,土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。,1146128
2038,海光,620903,820443,948455,-24.32,-34.53,4624178,5436610,-14.94,-,620903
2069,運錩,1074827,1022214,1563560,5.14,-31.25,6015932,7781820,-22.69,-,1074827
2211,長榮鋼,1096828,1127331,998445,-2.7,9.85,6033945,6716906,-10.16,-,1096828
3004,豐達科,247274,234238,180475,5.56,37.01,1409582,921798,52.91,主要係客戶需求增加所致,247274
5007,三星,536120,603465,590782,-11.15,-9.25,3225779,3768673,-14.4,-,536120
9958,世紀鋼,1667685,801524,665459,108.06,150.6,5894081,3964510,48.67,本月增加百分比達50%以上，主要係風力事業案依進度如期交貨及相關工程收入挹注所致。,1667685
2101,南港,785205,697740,781291,12.53,0.5,3784986,4058759,-6.74,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",785205
2102,泰豐,18376,41410,140371,-55.62,-86.9,387929,739530,-47.54,"自美國反傾銷案後,衝擊本公司營收,又本公司觀音廠自112年2月起暫時停產,陸續影響本公司營收表現",18376
2103,台橡,2446818,2639850,2897434,-7.31,-15.55,15855820,17616847,-9.99,-,2446818
2104,國際中橡,1200038,1463075,1907898,-17.97,-37.1,8715376,11056602,-21.17,-,1200038
2105,正新,8147440,8138663,8877207,0.1,-8.22,48126622,48800328,-1.38,無。,8147440
2106,建大,2945936,2905282,3827236,1.39,-23.02,16911666,19909458,-15.05,-,2945936
2107,厚生,217115,100579,123122,115.86,76.34,757812,1109287,-31.68,主要係因本期營建收入較去年同期增加所致.,217115
2108,南帝,702821,757320,987809,-7.19,-28.85,4485362,6931279,-35.28,-,702821
2109,華豐,401550,429927,457832,-6.6,-12.29,2282733,2842072,-19.68,-,401550
2114,鑫永銓,133588,131690,164849,1.44,-18.96,745632,959792,-22.31,-,133588
6582,申豐,66875,97612,87827,-31.48,-23.85,450159,1105897,-59.29,較去年同期減少，主係受市場狀況影響，銷售量及銷售價格減少,66875
1319,東陽,1926559,1869457,1943301,3.05,-0.86,11149457,10443132,6.76,-,1926559
1339,昭輝,139294,169218,155001,-17.68,-10.13,957807,1011958,-5.35,-,139294
1512,瑞利,90362,95915,62628,-5.78,44.28,622007,327087,90.16,因至111年11月起新增運動用品批發銷售，故本年營業收入相較去年同期增加90.17%。,90362
1521,大億,329626,428266,380583,-23.03,-13.38,2292865,2397377,-4.35,-,329626
1522,堤維西,1595785,1745468,1761328,-8.57,-9.39,9496725,9607788,-1.15,-,1595785
1524,耿鼎,231043,239715,239136,-3.61,-3.38,1243191,1231255,0.96,-,231043
1525,江申,129998,155138,132173,-16.2,-1.64,880199,665985,32.16,-,129998
1533,車王電,328932,486939,340182,-32.44,-3.3,2028325,1535348,32.1,-,328932
1536,和大,512596,631275,683281,-18.79,-24.98,3495271,3515220,-0.56,-,512596
1568,倉佑,145662,154252,161013,-5.56,-9.53,781346,964016,-18.94,-,145662
1587,吉茂,191455,210431,256061,-9.01,-25.23,1117628,1305038,-14.36,-,191455
2201,裕隆,6441085,6794880,6515090,-5.2,-1.13,38560994,36783272,4.83,-,6441085
2204,中華,3512020,3277701,2343559,7.14,49.85,18481372,14408647,28.26,-,3512020
2206,三陽工業,5688275,6015971,4486559,-5.44,26.78,32720764,23596159,38.66,-,5688275
2207,和泰車,22467069,23904864,20111295,-6.01,11.71,135897081,115341841,17.82,-,22467069
2227,裕日車,1936245,2099245,1474183,-7.76,31.34,13237311,11851588,11.69,-,1936245
2228,劍麟,412771,411177,335703,0.38,22.95,2274143,2029601,12.04,-,412771
2231,為升,320694,358392,289072,-10.51,10.93,2266846,1835145,23.52,-,320694
2233,宇隆,263998,284154,276435,-7.09,-4.49,1575113,1750240,-10.0,-,263998
2241,艾姆勒,76117,70039,53230,8.67,42.99,383943,427578,-10.2,-,76117
2247,汎德永業,5595330,5754960,4529729,-2.77,23.52,27390334,22493328,21.77,-,5595330
2254,巨鎧精密-創,22084,41894,145803,-47.28,-84.85,239889,653197,-63.27,本月營收較去年同期營收減少，係因客戶訂單減少所致。,22084
2497,怡利電,308684,281066,295548,9.82,4.44,1595236,1546956,3.12,-,308684
3346,麗清,805917,675550,434691,19.29,85.39,3538469,2680423,32.01,主係車燈模組產品銷售額增加,805917
4551,智伸科,608888,665218,804157,-8.46,-24.28,3701026,4628197,-20.03,-,608888
