Unnamed: 0_level_0,Unnamed: 1_level_0,營業收入,營業收入,營業收入,營業收入,營業收入,累計營業收入,累計營業收入,累計營業收入,備註,當月營收
1466,聚隆,333540,342004,227247,-2.47,46.77,2368177,1546207,53.16,"去年同期受新冠肺炎疫情影響,全球需求減少,造成營收銳減",333540
1467,南緯,522945,558338,1118168,-6.33,-53.23,4207738,4738993,-11.21,109年集團增加防護衣及隔離衣外銷營收，110年營收回復正常，部分產區短暫受到疫情影響，以致營收較去年同期減少約53.23%。,522945
1468,昶和,88023,81802,68829,7.6,27.88,714337,657595,8.62,-,88023
1470,大統新創,87710,65108,51766,34.71,69.43,589051,381054,54.58,"2020年Q3營收逐漸恢復，年度仍受COVID-19疫情影響,累計出貨量銳減,造成兩年度明顯差異",87710
1473,台南,475063,598052,578104,-20.56,-17.82,3695021,4152631,-11.01,-,475063
1474,弘裕,318031,319317,225541,-0.4,41.0,2236211,1739735,28.53,-,318031
1475,業旺,37495,34187,10597,9.67,253.82,153716,43150,256.23,主要開始銷售染劑產品,37495
1476,儒鴻,2544549,3464533,2040791,-26.55,24.68,24015325,16249461,47.79,-,2544549
1477,聚陽,2754378,3049327,3116299,-9.67,-11.61,18741487,16192946,15.73,-,2754378
4414,如興,1493036,1936302,1703554,-22.89,-12.35,10989438,11547044,-4.82,-,1493036
4426,利勤,39970,43511,115635,-8.13,-65.43,474300,831494,-42.95,因國外新冠疫情嚴重，導致出貨減少,39970
4438,廣越,1441478,1724604,1813260,-16.41,-20.5,8114053,8605460,-5.71,-,1441478
4440,宜新實業,170421,168271,101178,1.27,68.43,1171722,693180,69.03,去年同期受新冠疫情衝擊，今年則受惠於東南亞因疫情影響產生之轉單效應及巿場需求增加，致今年營收較去年同期增加。,170421
1503,士電,2339338,2189672,1935498,6.83,20.86,18664549,16244808,14.89,-,2339338
1504,東元,4386806,4251967,3678179,3.17,19.26,32914345,29391646,11.98,-,4386806
1506,正道,82072,91323,61639,-10.12,33.14,676477,566091,19.49,-,82072
1513,中興電,1466839,1246976,1324092,17.63,10.78,11457955,8794871,30.27,-,1466839
1514,亞力,443719,525318,362926,-15.53,22.26,3543905,3275081,8.2,-,443719
1515,力山,1641095,1249931,1127421,31.29,45.56,11913901,5508208,116.29,客戶銷售狀況好增加採購量,1641095
1517,利奇,443970,426869,327135,4.0,35.71,3093051,1943770,59.12,"主係自行車零組件受惠全球自行車零售巿場持續熱銷,造就本公司集團出貨量及金額大增。",443970
1519,華城,705918,641898,918051,9.97,-23.1,5323044,5015942,6.12,-,705918
1526,日馳,173495,159132,127903,9.02,35.64,1159452,761891,52.18,因市場需求增加，致本月營收優於去年同期。,173495
1527,鑽全,383380,433095,318383,-11.47,20.41,3126856,2278085,37.25,-,383380
1528,恩德,369008,310150,281561,18.97,31.05,2315148,2127089,8.84,-,369008
1529,樂事綠能,35320,14822,127794,138.29,-72.36,206642,496859,-58.41,"本年迄今因代建太陽能工程(EPC)案量減少,而以自建太陽能電廠為主,故本月及累計營收較去年同期減少",35320
1530,亞崴,337700,291536,256838,15.83,31.48,2395954,2031822,17.92,-,337700
1531,高林股,273558,227863,142660,20.05,91.75,1885279,954376,97.54,受到新型冠狀病毒肺炎全球大流行之影響，致109年度營業收入大幅下降。110年度隨着疫情逐步緩和，營收有顯著成長。,273558
1532,勤美,1665213,1794654,1179290,-7.21,41.2,10385114,6842803,51.76,兩期變動達50%以上，主係今年認列完工交屋營建收入較去年增加所致,1665213
1535,中宇,690125,635419,746497,8.6,-7.55,5423586,5446647,-0.42,-,690125
1537,廣隆,193093,402326,597914,-52.0,-67.7,4236258,4605772,-8.02,本月子公司越南利隆公司因新冠疫情影響部份停工,193093
1538,正峰,16692,20779,25726,-19.66,-35.11,170227,181836,-6.38,-,16692
1539,巨庭,241574,315567,198573,-23.44,21.65,1911926,1350171,41.6,-,241574
1540,喬福,21460,21409,22063,0.23,-2.73,276125,172869,59.73,美國歐洲回温,21460
1541,錩泰,674920,585150,408445,15.34,65.24,3946053,3231112,22.12,客戶訂單需求增加,674920
1558,伸興,382470,866648,815229,-55.86,-53.08,6050506,4334159,39.6,本月越南子公司伸興責任有限公司因COVID-19疫情影響部份停工,382470
1560,中砂,512863,517447,432477,-0.88,18.58,3982817,3406647,16.91,-,512863
1583,程泰,561792,569259,437724,-1.31,28.34,4395088,3349638,31.21,-,561792
1597,直得,151508,166052,121215,-8.75,24.99,1225983,916067,33.83,-,151508
2049,上銀,2529149,2500543,1819821,1.14,38.97,18069641,13104347,37.89,-,2529149
2371,大同,2793519,2350992,2268775,18.82,23.12,19122595,21645424,-11.65,-,2793519
3167,大量,384221,401675,239039,-4.34,60.73,3055047,1348648,126.52,市場設備需求逐漸復甦所致,384221
4526,東台,885974,986628,557146,-10.2,59.02,6608725,5060008,30.6,去年因疫情影響，下半年開始營收處於低基期，而今年逐步回溫所致。,885974
4532,瑞智,1540420,1996792,1439605,-22.85,7.0,15645552,12673247,23.45,-,1540420
4540,全球傳動,292876,321500,261871,-8.9,11.83,2148330,1763396,21.82,-,292876
4555,氣立,188963,193638,139953,-2.41,35.01,1400139,1040629,34.54,-,188963
4562,穎漢,79112,78704,49558,0.51,59.63,544319,427961,27.18,去年同期受新冠肺炎疫情影響，營收減少基期較低所致。,79112
4564,元翎,228775,220875,185703,3.57,23.19,1627366,1341884,21.27,-,228775
4566,時碩工業,394438,370411,292724,6.48,34.74,2932664,2171904,35.02,-,394438
4572,駐龍,39537,43018,22735,-8.09,73.9,260892,258083,1.08,"航太景氣可望逐步復甦,客戶需求增加,營收隨之成長",39537
4576,大銀微系統,275969,272404,189539,1.3,45.6,2037651,1626991,25.24,-,275969
4583,台灣精銳,240476,282320,211928,-14.82,13.47,2184817,1773060,23.22,-,240476
6606,建德工業,68805,78200,48168,-12.01,42.84,590656,431733,36.81,-,68805
8222,寶一,25340,33540,32584,-24.44,-22.23,222211,308603,-27.99,-,25340
8374,羅昇,302644,307558,205012,-1.59,47.62,2462360,1774822,38.73,-,302644
8996,高力,179731,189959,138527,-5.38,29.74,1461205,1297362,12.62,-,179731
1603,華電,174638,143362,139681,21.81,25.02,1519571,1513046,0.43,-,174638
1604,聲寶,706217,772952,647857,-8.63,9.0,5898364,5382223,9.58,-,706217
1605,華新,13419588,14448725,8849975,-7.12,51.63,95922097,70881437,35.32,主係本期銷售價、量均較去年同期增加所致,13419588
1608,華榮,812890,906578,574345,-10.33,41.53,6593981,4617301,42.81,-,812890
1609,大亞,2238712,2347019,1528848,-4.61,46.43,17769304,11316551,57.02,係因銅價上漲所致,2238712
1611,中電,145213,140077,176437,3.66,-17.69,1170219,1433196,-18.34,-,145213
1612,宏泰,631737,520618,427866,21.34,47.64,4227596,3103234,36.23,-,631737
1614,三洋電,482311,565435,477949,-14.7,0.91,3959983,3942580,0.44,-,482311
1615,大山,372934,384511,299534,-3.01,24.5,3012434,2035992,47.95,-,372934
1616,億泰,248488,258305,212801,-3.8,16.77,1928546,1743476,10.61,-,248488
1617,榮星,393843,437288,261718,-9.93,50.48,3160360,1788906,76.66,因銅價持續上漲，客戶需求也增加所致。,393843
1618,合機,143424,153537,276791,-6.58,-48.18,1862483,1768342,5.32,-,143424
4930,燦星網,868663,837397,1053881,3.73,-17.57,7075731,5530436,27.94,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收109年8月累積扣除110,186仟元。",868663
5283,禾聯碩,611845,677277,651556,-9.66,-6.09,4412464,4363894,1.11,-,611845
1708,東鹼,403997,390366,335463,3.49,20.42,2788411,2734769,1.96,-,403997
1709,和益,785104,619917,617786,26.64,27.08,6207242,5686536,9.15,-,785104
1710,東聯,2370831,2439130,1300138,-2.8,82.35,18660168,11808658,58.02,2021年8月及1~8月合併公司主要產品乙二醇之單價分別增加57%及48%所致。,2370831
1711,永光,757158,712261,592948,6.3,27.69,6099717,4978250,22.52,-,757158
1712,興農,1518611,1595355,1404696,-4.81,8.1,12671391,11959948,5.94,-,1518611
1713,國化,49951,62372,36333,-19.91,37.48,402005,308878,30.15,-,49951
1714,和桐,1673015,1642419,1794327,1.86,-6.76,13064924,18328926,-28.71,-,1673015
1717,長興,4368209,4240587,3171998,3.0,37.71,33022270,22961152,43.81,-,4368209
1718,中纖,2735907,2880141,2433210,-5.0,12.44,21140142,19129151,10.51,本月份自結異業別合併營收資訊，未經會計師簽證或核閱,2735907
1721,三晃,194246,180460,199617,7.63,-2.69,1787838,1919113,-6.84,-,194246
1722,台肥,996228,901496,817293,10.5,21.89,7458025,7182123,3.84,-,996228
1723,中碳,751480,749190,432718,0.3,73.66,5121411,3517412,45.6,本月營收較去年同月增加幅度較大，主係因油價較去年同期大漲，帶動主要產品售價上漲，導致本月營收較去年同期增加。,751480
1725,元禎,846697,936501,489844,-9.58,72.85,7040199,4305759,63.5,本年度油價回升及產業較復甦，且去年度基期低，故本年度營收較去年度大幅成長。,846697
1726,永記,727220,717208,594184,1.39,22.38,5709163,5033822,13.41,-,727220
1727,中華化,164839,169359,140909,-2.66,16.98,1228844,1203849,2.07,-,164839
1730,花仙子,241463,208792,244761,15.64,-1.34,1930883,1914181,0.87,-,241463
1732,毛寶,48631,43092,45855,12.85,6.05,412443,422558,-2.39,-,48631
1735,日勝化,244920,303074,215671,-19.18,13.56,2099976,1370747,53.19,去年同期合併營收受新型冠狀病毒疫情影響較深，本期所受影響已減少。另原物料上漲，售價亦有調整所致。,244920
1773,勝一,1008976,982433,611046,2.7,65.12,7006562,5025812,39.41,溶劑銷量較去年同期增加,1008976
1776,展宇,129490,119189,108532,8.64,19.31,1000297,853176,17.24,-,129490
4720,德淵,277210,320412,264198,-13.48,4.92,2291076,1952971,17.31,-,277210
4722,國精化,404410,399863,310353,1.13,30.3,3101420,2390900,29.71,-,404410
4739,康普,616595,607178,412698,1.55,49.4,4741718,3536294,34.08,-,616595
4755,三福化,386062,401711,352585,-3.89,9.49,2747763,2563963,7.16,-,386062
4764,雙鍵,261889,242114,198121,8.16,32.18,2022364,1587632,27.38,-,261889
4766,南寶,1306960,1531198,1262664,-14.64,3.5,11730229,9707141,20.84,-,1306960
4770,上品,460637,330135,168414,39.52,173.51,2450739,1504771,62.86,本年累計數較去年同期增加，主係本期對銷貨客戶之設備出貨增加所致,460637
1701,中化,614507,632685,626738,-2.87,-1.95,5298755,5311576,-0.24,-,614507
1707,葡萄王,749006,861043,678882,-13.01,10.32,6086116,5676995,7.2,-,749006
1720,生達,379426,358516,345579,5.83,9.79,2988152,2828429,5.64,-,379426
1731,美吾華,105984,118445,98741,-10.52,7.33,843796,696494,21.14,美吾髮系列產品推陳出新深受消費者喜愛，擁有完整銷售通路，營收較去年同期持續成長。,105984
1733,五鼎,169558,172367,165562,-1.62,2.41,1402798,1400593,0.15,-,169558
1734,杏輝,192807,163286,204066,18.07,-5.51,1581008,1611929,-1.91,-,192807
1752,南光,153505,168081,136853,-8.67,12.16,1187383,1184994,0.2,-,153505
1760,寶齡富錦,217592,170936,166011,27.29,31.07,1295786,938294,38.1,-,217592
1762,中化生,175815,196314,98590,-10.44,78.32,1293571,921960,40.3,客戶訂單需求增加，故當月營收較去年同期成長。,175815
1783,和康生,47965,35208,37624,36.23,27.48,315256,283479,11.2,-,47965
1786,科妍,55141,31034,70193,77.67,-21.44,324208,311104,4.21,-,55141
1789,神隆,232901,207723,146250,12.12,59.24,1829398,1940359,-5.71,因配合客戶出貨時程，本月營收較去年同期增加。,232901
1795,美時,936958,1107853,747953,-15.42,25.26,8833317,6576172,34.32,-,936958
3164,景岳,29139,38624,21028,-24.55,38.57,271005,205403,31.93,-,29139
3705,永信,666505,653249,579203,2.02,15.07,5017669,5176716,-3.07,-,666505
4104,佳醫,539838,486139,569144,11.04,-5.14,4235799,4431254,-4.41,-,539838
4106,雃博,179714,183773,144875,-2.2,24.04,1520791,1243838,22.26,-,179714
4108,懷特,19215,17208,9481,11.66,102.66,116807,52881,120.88,受惠健保，懷特血寶®凍晶注射劑需求持續強勁，當月業績較去年同期大幅成長103%。,19215
4119,旭富,65351,92919,200510,-29.66,-67.4,658468,2001010,-67.09,因火災影響產線，目前廠內產能為0，租賃廠房產能貢獻仍有限,65351
4133,亞諾法,34436,51807,45825,-33.53,-24.85,324825,294049,10.46,-,34436
4142,國光生,235780,52811,168283,346.46,40.1,383538,600273,-36.1,單月營收增加主因為流感疫苗外銷增加所致。,235780
4155,訊映,74287,125842,107176,-40.96,-30.68,796584,902610,-11.74,-,74287
4164,承業醫,145042,131802,176158,10.04,-17.66,1360890,1670412,-18.52,-,145042
4736,泰博,731921,699660,432833,4.61,69.1,4455882,3955732,12.64,因新冠肺炎抗原快篩檢驗試劑銷售增加,731921
4737,華廣,148344,162210,151697,-8.54,-2.21,1186940,981566,20.92,-,148344
4746,台耀,212957,191628,292692,11.13,-27.24,1973740,1984451,-0.53,-,212957
6446,藥華藥,30766,33618,39194,-8.48,-21.5,248824,217184,14.56,自109年6月起合併子公司泛泰醫療產品(股)公司營收,30766
6472,保瑞,404817,338184,132101,19.7,206.44,3315074,985322,236.44,109.12起合併加拿大子公司營收,404817
6491,晶碩,476039,432945,349540,9.95,36.19,3436126,2184428,57.3,因代工訂單增加，故業績提升,476039
6534,正瀚-創,24959,85041,5698,-70.65,338.03,781516,638463,22.4,本月較去年同期增加，因109年於南美部分地區，田間試驗表現超乎客戶預期，且近期海運船期時程長，致本期客戶增加訂貨。,24959
6645,金萬林-創,70253,85532,34993,-17.86,100.76,402454,178935,124.91,本年度增減百分比達50％以上，係因試劑與檢測服務業務增加所致。,70253
6657,華安,865,148,561,484.45,54.18,4605,4078,12.92,試劑外銷收入成長,865
6782,視陽,175687,140456,102945,25.08,70.66,1186253,991271,19.66,主係代工訂單增加使營收成長,175687
6796,晉弘,38383,35066,34103,9.45,12.55,272359,235632,15.58,-,38383
1802,台玻,5287484,5311638,4173931,-0.45,26.67,37350848,24335697,53.48,本年累計比去年同期增加50%以上係因去年COVID-19疫情影響所致,5287484
1806,冠軍,304326,304242,328988,0.02,-7.49,2027803,2469917,-17.89,-,304326
1809,中釉,185060,212538,143107,-12.92,29.31,1450444,1128387,28.54,-,185060
1810,和成,431913,406366,367048,6.28,17.67,3378945,3205916,5.39,-,431913
1817,凱撒衛,166402,186122,197882,-10.59,-15.9,1528522,1477407,3.45,-,166402
1903,士紙,14799,15714,11260,-5.82,31.42,260862,103022,153.2,累計營業收入較去年同期增加，主要係出售營建房地收入。,14799
1904,正隆,3260318,3741899,3117609,-12.86,4.57,28834009,25134898,14.71,-,3260318
1905,華紙,1697469,1778229,1457853,-4.54,16.43,14694202,12016239,22.28,-,1697469
1906,寶隆,238127,44075,93623,440.27,154.34,442938,929958,-52.37,代理銷售工業用紙之噸數增加,238127
1907,永豐餘,5862959,6959305,6140800,-15.75,-4.52,56686971,45690615,24.06,-,5862959
1909,榮成,5428788,5037131,3862390,7.77,40.55,35569341,24354543,46.04,-,5428788
6790,永豐實,689395,773446,793490,-10.86,-13.11,6480030,6576523,-1.46,-,689395
2002,中鋼,41713466,41883163,25832421,-0.4,61.47,296866253,201049509,47.65,鋼鐵事業群整體受惠鋼鐵市場復甦，銷售單價及數量較去年同月增加所致。,41713466
2006,東和鋼鐵,4606354,4932499,3196799,-6.61,44.09,37327307,26404519,41.36,-,4606354
2007,燁興,754049,650045,498115,15.99,51.38,4830326,3661404,31.92,去年受國外疫情影響基期低,754049
2008,高興昌,158453,174694,77456,-9.29,104.57,995569,571285,74.26,主要係本月銷售價量齊揚,158453
2009,第一銅,275002,276739,173102,-0.62,58.86,2043188,1440406,41.84,主係因出貨量增加及國際銅價上漲。,275002
2010,春源,2392275,2271034,1687127,5.33,41.79,16918259,12027047,40.66,-,2392275
2012,春雨,1104777,996244,649699,10.89,70.04,7374220,5093036,44.79,去年疫情嚴重，各國需求低迷。今年疫情好轉，各國需求恢復，台灣扣件業接單大好，扣件及線材需求大增，故營業額大幅成長。,1104777
2013,中鋼構,1404325,1492706,972322,-5.92,44.43,9936073,8366393,18.76,-,1404325
2014,中鴻,5341704,5201624,3217111,2.69,66.04,34771214,23777305,46.23,本月售價較去年同月增加，致營業收入增加。,5341704
2015,豐興,3068031,3386863,2011691,-9.41,52.51,24165197,17386445,38.98,主係景氣復甦，原物料上漲，銷售數量及價格分別較去年同期增加6.8%及41.8%，使110年8月營業收入較去年同期大幅成長。,3068031
2017,官田鋼,272160,308831,430941,-11.87,-36.84,2793313,2159474,29.35,-,272160
2020,美亞,595807,617158,476535,-3.45,25.02,4246022,3352111,26.66,-,595807
2022,聚亨,979911,747735,528155,31.05,85.53,8022040,5518728,45.36,因新冠炎疫情影響，造成材料及貨櫃短缺、煤鐵礦原料價格維持高檔，致使營收大幅提升,979911
2023,燁輝,7965598,8464226,4781153,-5.89,66.6,58212936,34224292,70.09,銷售量及售價皆明顯較去年同期提升所致,7965598
2024,志聯,147238,141690,111342,3.91,32.23,1069074,715663,49.38,-,147238
2025,千興,287355,223154,59475,28.76,383.15,1191372,537369,121.7,本月營收及累計營收較去年同期增加係因為客戶需求增加所致。,287355
2027,大成鋼,8865937,8440053,4844581,5.04,83.0,63794351,37868319,68.46,因美國市場需求暢旺所致,8865937
2028,威致,1089613,1377514,616369,-20.9,76.77,8461841,5178889,63.39,景氣回升好轉，故營收增加,1089613
2029,盛餘,1023602,1290069,801842,-20.65,27.65,9166189,5858940,56.44,銷售量比去年同期多且銷售平均價格比去年同期上漲,1023602
2030,彰源,1339911,1279723,874900,4.7,53.15,9353520,6746990,38.63,主要係鎳價上漲帶動不�袗�產品價格上漲致營收增加,1339911
2031,新光鋼,1210203,1311866,953174,-7.74,26.96,9626807,6300879,52.78,本年累積營收較去年同期增加50%以上，主要係鋼鐵需求量增加及價格上漲所致。,1210203
2032,新鋼,260502,314654,280860,-17.21,-7.24,2310297,2088108,10.64,-,260502
2033,佳大,68986,71323,56136,-3.27,22.89,551065,507345,8.61,-,68986
2034,允強,1627102,1868463,1018752,-12.91,59.71,11317879,8621195,31.27,主係因不�袗�漲價及需求增加所致。,1627102
2038,海光,749054,776281,510825,-3.5,46.63,6229259,5044824,23.47,-,749054
2069,運錩,1278281,1244033,645619,2.75,97.99,8486831,4525016,87.55,主要係鋼鐵需求量增加及價格上漲所致。,1278281
2211,長榮鋼,1211872,1017164,800599,19.14,51.37,7878719,5979613,31.75,主要為鋼構事業認列收入數量較去年同期增加，導致收入增加。,1211872
3004,豐達科,118411,107263,117802,10.39,0.51,868572,1274506,-31.85,-,118411
5007,三星,547791,679852,426295,-19.42,28.5,4726765,3104980,52.23,去年因新冠狀病毒疫情影響致營收減少，今年恢復正常,547791
9958,世紀鋼,1073536,1086294,707017,-1.17,51.84,6195141,3894051,59.09,本月及本年度增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。,1073536
2101,南港,734327,740111,1032112,-0.78,-28.85,5602861,6170535,-9.19,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",734327
2102,泰豐,125632,119970,614698,4.71,-79.56,1128691,3690881,-69.41,"因美國反傾銷案,導致本公司8月營收及累計營收下滑",125632
2103,台橡,2695151,2643167,1734840,1.96,55.35,22075844,15638051,41.16,110年售價隨主原料價格上揚所致,2695151
2104,國際中橡,2190096,1867376,1908989,17.28,14.72,15303655,10636990,43.87,-,2190096
2105,正新,7675711,8708488,9394543,-11.85,-18.29,69562699,60028221,15.88,無。,7675711
2106,建大,2846822,3148766,2694109,-9.58,5.66,23718385,19315817,22.79,-,2846822
2107,厚生,179715,177282,428307,1.37,-58.04,1869587,2207125,-15.29,主要係因本期營建收入較去年同期減少所致.,179715
