Unnamed: 0_level_0,Unnamed: 1_level_0,營業收入,營業收入,營業收入,營業收入,營業收入,累計營業收入,累計營業收入,累計營業收入,備註,當月營收
1707,葡萄王,920329,762506,776728,20.69,18.48,3655035,3458491,5.68,-,920329
1720,生達,443535,390132,379591,13.68,16.84,1934772,1784344,8.43,-,443535
1731,美吾華,99623,116540,71210,-14.51,39.9,524796,411001,27.68,美吾髮產品推陳出新深受消費者喜愛，擁有完整銷售通路，在電商和實體通路整合下，當月營收較去年同期大幅成長近40%。,99623
1733,五鼎,170873,157667,173582,8.37,-1.56,904928,816397,10.84,-,170873
1734,杏輝,202915,202986,207854,-0.03,-2.37,1024058,1030170,-0.59,-,202915
1752,南光,161674,139485,140305,15.9,15.23,724253,770674,-6.02,-,161674
1760,寶齡富錦,254243,99343,151948,155.92,67.32,727635,589663,23.39,主係新冠肺炎疫情，檢驗試劑及感控部門之產品，市場需求增加，致整體營收增加。,254243
1762,中化生,189610,79533,85882,138.4,120.77,690753,577458,19.61,客戶訂單需求增加，故當月營收較去年同期成長。,189610
1783,和康生,43113,29919,37740,44.09,14.23,184041,170490,7.94,-,43113
1786,科妍,42418,30424,25455,39.42,66.63,184072,163838,12.35,皮下填補劑、關節腔注射劑及可吸收防沾黏業務銷售增加。,42418
1789,神隆,266566,234064,342981,13.88,-22.27,1141766,1237626,-7.74,-,266566
1795,美時,1156527,1157472,860254,-0.08,34.44,5638389,3685053,53.0,外銷戒癮含片之美國終端市場份額較去年同期大幅增加,1156527
3164,景岳,38054,28873,27084,31.79,40.5,170693,133635,27.73,-,38054
3705,永信,659804,604258,613000,9.19,7.63,3042894,3299471,-7.77,-,659804
4104,佳醫,556218,533199,534850,4.31,3.99,2716619,2811939,-3.38,-,556218
4106,雃博,206657,175798,188626,17.55,9.55,963319,751637,28.16,-,206657
4108,懷特,16292,19106,10347,-14.72,57.45,60572,29155,107.75,「癌因性疲憊症CRF」的處方新藥懷特血寶凍晶注射劑需求增強， 故當月業績較去年同期成長57.46%。,16292
4119,旭富,67778,46551,284084,45.59,-76.14,437955,1343021,-67.39,因火災影響產線，目前廠內產能為0，租賃廠房產能貢獻仍有限,67778
4133,亞諾法,47627,32203,38021,47.89,25.26,194158,172769,12.38,-,47627
4142,國光生,17106,1977,6350,765.25,169.38,26014,378377,-93.12,營收增加主因為子公司銷售增加所致。,17106
4155,訊映,126531,84995,104787,48.86,20.75,507471,585815,-13.37,-,126531
4164,承業醫,142630,158515,125004,-10.02,14.1,942204,943590,-0.14,-,142630
4736,泰博,445234,330094,636328,34.88,-30.03,2121861,2534993,-16.29,-,445234
4737,華廣,126419,130341,119822,-3.0,5.5,720558,590755,21.97,-,126419
4746,台耀,251523,294885,259968,-14.7,-3.24,1282687,1171490,9.49,-,251523
6446,藥華藥,32168,29974,83456,7.31,-61.45,159820,85246,87.48,自109年6月起合併子公司泛泰醫療產品(股)公司營收，本月藥品銷貨收入較去年同期減少,32168
6472,保瑞,424683,414039,124188,2.57,241.96,2205778,605060,264.55,109.12起合併加拿大子公司營收,424683
6491,晶碩,443216,478344,292882,-7.34,51.32,2067357,1265379,63.37,因代工訂單增加，故業績提升,443216
6534,正瀚-創,93660,136894,88138,-31.58,6.26,595867,496822,19.93,-,93660
6645,金萬林-創,54046,25883,24156,108.8,123.73,164325,93137,76.43,本年度增減百分比達50％以上，係因試劑與檢測服務業務增加所致。,54046
6657,華安,729,675,570,8.0,27.89,3178,2239,41.93,-,729
6782,視陽,115665,166412,135194,-30.49,-14.44,736951,607023,21.4,-,115665
6796,晉弘,35222,35199,25804,0.06,36.49,158650,136474,16.24,-,35222
1802,台玻,5151765,4954460,3149379,3.98,63.58,21776514,13143882,65.67,本年當月比去年同期增加50%以上係因去年COVID-19疫情影響所致,5151765
1806,冠軍,273149,272636,352198,0.18,-22.44,1136220,1437911,-20.98,-,273149
1809,中釉,189192,178576,84378,5.94,124.21,886477,699301,26.76,去年受新冠肺炎(COVID-19)疫情影響，主要銷售國家封城，無法出貨。,189192
1810,和成,499694,455094,366179,9.8,36.46,2140623,1957584,9.35,-,499694
1817,凱撒衛,199880,205788,190548,-2.87,4.89,965860,865057,11.65,-,199880
1903,士紙,72120,13658,13566,428.04,431.62,216535,67868,219.05,本月及累計營業收入較去年同期增加，主要係出售營建房地收入。,72120
1904,正隆,3929849,3720469,2844762,5.62,38.14,17937105,15098137,18.8,-,3929849
1905,華紙,1920789,1937683,1420542,-0.87,35.21,9335750,7622576,22.47,-,1920789
1906,寶隆,33531,13997,86731,139.55,-61.33,128483,572677,-77.56,代理銷售工業用紙之噸數減少,33531
1907,永豐餘,7763627,7325248,5547969,5.98,39.93,36403140,28026979,29.88,-,7763627
1909,榮成,5212273,3813448,3237743,36.68,60.98,20178674,13096077,54.08,大陸工紙增加銷售量,5212273
6790,永豐實,855171,806198,854244,6.07,0.1,4250687,4241807,0.2,-,855171
2002,中鋼,39718469,36906048,23257451,7.62,70.77,174446115,126610433,37.78,鋼鐵事業群整體受惠鋼鐵市場復甦，銷售單價及數量較去年同月增加所致。,39718469
2006,東和鋼鐵,4969569,5071187,3207382,-2.0,54.94,22908831,16282943,40.69,本公司受國際鋼價走揚及市場需求影響，銷售價格及數量均較為成長;子公司-東鋼越南自有品牌發酵後帶動訂單挹注，營收穩定成長。,4969569
2007,燁興,602404,552310,441230,9.06,36.52,2827308,2366812,19.45,-,602404
2008,高興昌,130587,127751,67167,2.21,94.42,532003,338828,57.01,主要係本月銷售價格上揚,130587
2009,第一銅,270259,242517,176158,11.43,53.41,1201926,920463,30.57,主係因半導體與汽車產業需求增加致出貨量增加及國際銅價上漲,270259
2010,春源,2256068,2204533,1474671,2.33,52.98,9933644,7184677,38.26,增加原因係本月受鋼價上漲及市場需求增加，銷售價格及數量均增加，故本月營收較去年同月增加。,2256068
2012,春雨,968215,949483,532262,1.97,81.9,4234619,3119317,35.75,去年度因為新冠肺炎疫情影響，導致銷售業績大幅下降。,968215
2013,中鋼構,1180440,1083852,1082568,8.91,9.04,5802729,5343028,8.6,-,1180440
2014,中鴻,4551071,4011635,2336305,13.44,94.79,19393228,14972861,29.52,本月銷售量及售價皆較去年同月增加，致營業收入增加。,4551071
2015,豐興,3405947,2969908,2178457,14.68,56.34,14271529,10970547,30.08,主係景氣復甦，原物料上漲，銷售數量及價格分別較去年同期上漲21%及30%，使110年5月營業收入較去年同期大幅成長。,3405947
2017,官田鋼,369782,406409,218516,-9.01,69.22,1803965,1197478,50.64,鋼市行情上漲，價格提高,369782
2020,美亞,564219,505460,428547,11.62,31.65,2433598,2028287,19.98,-,564219
2022,聚亨,1237469,905818,654742,36.61,89.0,5116522,3462522,47.76,因新冠炎疫情影響，造成材料及貨櫃短缺、煤鐵礦原料價格高檔，市場搶料及缺料，促使鋼價不斷往上攀升，致使營收大幅提升,1237469
2023,燁輝,7556716,7040344,4193667,7.33,80.19,33274426,21019226,58.3,銷售量及售價皆明顯較去年同期提升所致,7556716
2024,志聯,154100,130363,79895,18.2,92.87,648112,439481,47.47,"去年因疫情關係營收下降,本年因國際鋼價回升且市場需求增加所致",154100
2025,千興,62440,83818,2688,-25.5,2222.91,594279,308685,92.51,本月及本年累計營收較去年同期增加，主要係客戶需求增加所致。,62440
2027,大成鋼,8127299,8504918,3813270,-4.44,113.13,37653903,23769516,58.41,因美國市場需求暢旺所致,8127299
2028,威致,1168458,1002548,694878,16.54,68.15,4939778,3190661,54.81,景氣回升好轉，故營收增加,1168458
2029,盛餘,1121146,1245262,635984,-9.96,76.28,5574125,3630171,53.54,"銷售量比去年同期多7,206噸且銷售平均價格比去年同期上漲",1121146
2030,彰源,1308810,1131432,835192,15.67,56.7,5419263,4111198,31.81,主要係歐美疫情趨緩及國內客戶需求增加所致,1308810
2031,新光鋼,1372935,1187740,682896,15.59,101.04,5795097,3562492,62.66,本月及本年累積營收較去年同期增加50%以上，主要係鋼鐵需求量增加及價格上漲所致。,1372935
2032,新鋼,350601,276624,262843,26.74,33.38,1486353,1233605,20.48,-,350601
2033,佳大,78403,68627,58001,14.24,35.17,342592,311882,9.84,-,78403
2034,允強,1440575,1268314,1004758,13.58,43.37,6100611,5688421,7.24,-,1440575
2038,海光,803225,805877,657470,-0.32,22.16,3900045,3308841,17.86,-,803225
2069,運錩,1235547,975613,574928,26.64,114.9,4743253,2734448,73.46,主要係鋼鐵需求量增加及價格上漲所致。,1235547
2211,長榮鋼,849579,788423,640670,7.75,32.6,4686199,3757535,24.71,-,849579
3004,豐達科,107407,89725,115790,19.7,-7.23,528924,915429,-42.22,-,107407
5007,三星,622722,610860,226280,1.94,175.19,2865184,1960842,46.12,去年因新冠狀病毒疫情影響致營收減少，今年恢復正常,622722
