Unnamed: 0_level_0,Unnamed: 1_level_0,營業收入,營業收入,營業收入,營業收入,營業收入,累計營業收入,累計營業收入,累計營業收入,備註,當月營收
1229,聯華,965934,1662605,725137,-41.9,33.2,6423525,5482033,17.17,-,965934
1231,聯華食,829241,738135,787417,12.34,5.31,5360001,4891161,9.58,-,829241
1232,大統益,1556554,1358757,1465369,14.55,6.22,11317026,9490609,19.24,-,1556554
1233,天仁,128786,107176,164578,20.16,-21.74,994598,1068412,-6.9,-,128786
1234,黑松,766210,748522,936282,2.36,-18.16,5148059,5009268,2.77,-,766210
1235,興泰,2096,1630,6635,28.58,-68.4,9725,17689,-45.02,本月較去年同期減少68.41%，差異為子公司昇鋒去年同期有328萬的股利收入,2096
1236,宏亞,119197,83920,122704,42.03,-2.85,941929,809768,16.32,-,119197
1702,南僑,1492597,1602134,1404101,-6.83,6.3,11083482,9286882,19.34,-,1492597
1737,臺鹽,315171,313844,247573,0.42,27.3,2091352,1762880,18.63,-,315171
3054,立萬利,2694,6641,22678,-59.43,-88.12,32239,227474,-85.82,本期無電子相關營收致本期營收較去年同期減少。,2694
1301,台塑,22344061,22938082,15716282,-2.58,42.17,154598907,100719565,53.49,去年1~7月受疫情影響，石化產品價格大跌，今年因疫情趨緩且供給減少，推升行情，因此今年累計合併營收較去年同期增加53.49%。,22344061
1303,南亞,36795856,34598733,21752364,6.35,69.15,230494528,147934453,55.8,今年本公司處於營運高峰，而去年同期部分國家開始有條件解封，全球景氣剛開始由谷底爬升，因此兩相比較之下，營收大幅增加。,36795856
1304,台聚,5995006,6053540,4099746,-0.96,46.22,39938340,26314657,51.77,因市場環境影響銷售量價皆優於去年同期，故營收增加。,5995006
1305,華夏,1830303,1684606,1068490,8.64,71.29,11384750,6946669,63.88,109年第二季全球爆發第一波新冠肺炎疫情，致需求驟降，今年因部分PVC大廠受疫情、歲修或天災而減產，價格大幅上漲。,1830303
1307,三芳,621285,691468,528216,-10.14,17.61,5204478,4656728,11.76,-,621285
1308,亞聚,821270,794147,432139,3.41,90.04,5009624,3104268,61.37,產品平均售價較去年同期提高所致,821270
1309,台達化,1696625,1864035,1404282,-8.98,20.81,11800239,7928838,48.82,-,1696625
1310,台苯,1127532,1087399,682498,3.69,65.2,6695503,4261045,57.13,7月份SM合約售價較去年同期上升約84.64%，造成同期營業額增加65.21%。,1127532
1312,國喬,1903047,1955006,1328986,-2.65,43.19,13071850,8539555,53.07,係因主要產品之數量及價格均較去年成長,1903047
1313,聯成,7362982,6964983,4292844,5.71,71.51,45134011,25342282,78.09,產品價格較去年同期增加。,7362982
1314,中石化,3161214,3363761,1166126,-6.02,171.08,19839596,10551272,88.03,去年同期及累計營收因受疫情影響而較正常低；近期原物料價格上漲及需求回穩，銷量及售價皆上漲，故今年單月及累計營收較去年增加,3161214
1315,達新,287861,213438,240945,34.86,19.47,1370432,1245780,10.0,-,287861
1321,大洋,497611,474134,450073,4.95,10.56,3683449,2628451,40.13,-,497611
1323,永裕,313681,330531,279151,-5.09,12.36,2084186,1941457,7.35,-,313681
1324,地球,87410,86079,88678,1.54,-1.42,606092,621624,-2.49,-,87410
1325,恆大,74714,128578,399921,-41.89,-81.31,947483,2068409,-54.19,因新冠肺炎防疫物資競爭激烈，致營收較去年同期減少。,74714
1326,台化,30240623,30692373,20451507,-1.47,47.86,210270531,140883406,49.25,-,30240623
4306,炎洲,1465457,1620354,1103473,-9.55,32.8,10060310,7556757,33.12,-,1465457
1402,遠東新,19058851,19922489,15997860,-4.33,19.13,133812380,117178269,14.19,-,19058851
1409,新纖,3661437,3597869,2458078,1.76,48.95,24786027,17281118,43.42,-,3661437
1410,南染,40335,35997,31295,12.05,28.88,279614,230993,21.04,-,40335
1413,宏洲,247247,262237,90952,-5.71,171.84,1635467,853858,91.53,因去年疫情關係基期低,247247
1414,東和,66836,65732,40033,1.67,66.95,467129,369838,26.3,"去年同期受疫情影響, 出貨量減少",66836
1417,嘉裕,99009,89594,90463,10.5,9.44,714286,594308,20.18,-,99009
1418,東華,2766,1922,6940,43.91,-60.14,30294,61931,-51.08,因本公司110.4.1董事會通過亞克力棉生產線停止生產。,2766
1419,新紡,166922,206225,112340,-19.05,48.58,1351094,1109079,21.82,-,166922
1423,利華,8375,20114,14835,-58.36,-43.54,116960,137466,-14.91,-,8375
1434,福懋,2620085,2583016,2081782,1.43,25.85,19389113,17113792,13.29,-,2620085
1440,南紡,1721379,1834576,1348536,-6.17,27.64,12373419,9949110,24.36,-,1721379
1441,大東,136255,119309,125484,14.2,8.58,887977,901221,-1.46,-,136255
1444,力麗,1083349,978966,601444,10.66,80.12,5885858,4712801,24.89,去年同期受新型冠狀病毒疫情影響以致於營收衰退，今年營運逐漸恢復正常。,1083349
1445,大宇,107528,99244,66974,8.34,60.55,667518,549399,21.49,訂單增加營業額成長,107528
1446,宏和,13694,9574,28078,43.03,-51.22,126769,266438,-52.42,因永和合建案已銷售完畢,13694
1447,力鵬,2046479,1955590,622904,4.64,228.53,14053796,5571883,152.22,因新增子公司貿易營收,2046479
1449,佳和,273727,333575,86690,-17.94,215.75,1697980,1003497,69.2,訂單增加,273727
1451,年興,757841,685864,669496,10.49,13.19,4350255,3630055,19.83,-,757841
1452,宏益,167154,162515,81921,2.85,104.04,1171405,599915,95.26,去年同期受新冠肺炎疫情影響，營收大幅減少。,167154
1454,台富,150961,163692,89393,-7.77,68.87,936970,721378,29.88,去年同期受新冠肺炎疫情影響，營收偏低,150961
1455,集盛,1007763,923139,523263,9.16,92.59,6114921,3951632,54.74,因受疫情影響，營收過度萎縮，致基期較低，本年景氣已回穩。,1007763
1457,宜進,350585,381444,171135,-8.09,104.85,2414683,1543167,56.47,"109年因台南廠停止生產及疫情影響,致營業額大幅降低,今年已恢復正常。",350585
1459,聯發,213216,187016,108393,14.0,96.7,1486199,916131,62.22,去年同期受新型冠狀病毒疫情影響，致去年同期營業收入大幅減少。,213216
1460,宏遠,692595,720402,555886,-3.85,24.59,5040162,3592078,40.31,-,692595
1463,強盛,41995,25946,25016,61.85,67.87,261816,291146,-10.07,去年同期因受疫情影響營業額較本年度同期減少.,41995
1464,得力,809029,888247,473280,-8.91,70.94,5856968,4467381,31.1,去年度受疫情影響故營收大幅衰退。,809029
1465,偉全,40990,44120,25290,-7.09,62.07,205104,244063,-15.96,去年同期受疫情影響營收基期較低所致。,40990
1466,聚隆,342004,353163,213118,-3.15,60.47,2034637,1318960,54.26,"去年同期受新冠肺炎疫情影響,全球需求減少,造成營收銳減",342004
1467,南緯,558338,547855,1099563,1.91,-49.22,3684793,3620829,1.76,-,558338
1468,昶和,81802,84741,83704,-3.46,-2.27,626314,588766,6.37,-,81802
1470,大統新創,65108,84433,35419,-22.88,83.82,501342,329288,52.25,"2020年Q3營收逐漸恢復，年度仍受COVID-19疫情影響,累計出貨量銳減,造成兩年度明顯差異",65108
1473,台南,598052,350096,530119,70.82,12.81,3219958,3574527,-9.91,-,598052
1474,弘裕,319317,270784,242144,17.92,31.87,1918180,1514194,26.67,-,319317
1475,業旺,34187,10071,9420,239.45,262.91,116221,32553,257.02,主要開始銷售染劑產品,34187
1476,儒鴻,3464533,3224171,2733446,7.45,26.74,21470776,14208670,51.11,主係全球經濟逐漸復甦，致業績成長。,3464533
1477,聚陽,3049327,2214611,2220229,37.69,37.34,15987110,13076648,22.25,-,3049327
4414,如興,1936302,1058692,1692605,82.89,14.39,9496402,9843490,-3.52,-,1936302
4426,利勤,43511,50270,105752,-13.44,-58.85,434330,715859,-39.32,因國外新冠疫情嚴重，導致出貨減少,43511
4438,廣越,1724604,1416273,1771757,21.77,-2.66,6672575,6792200,-1.76,-,1724604
4440,宜新實業,168271,165971,88060,1.38,91.08,1001301,592002,69.13,去年同期受新冠疫情衝擊，今年市場需求回升，以致今年營收較去年同期增加。,168271
1503,士電,2189672,2423094,1901013,-9.63,15.18,16325211,14309310,14.08,-,2189672
1504,東元,4251967,4397835,3940025,-3.31,7.91,28527539,25713467,10.94,-,4251967
1506,正道,91323,98750,60308,-7.52,51.42,594405,504452,17.83,正道集團因國外新冠肺炎疫情趨緩，客戶端訂單回升，導致本月(2021/7)營收較去年同期(2020/07)增加超過50%,91323
1513,中興電,1246976,1339572,1087951,-6.91,14.61,9991116,7470779,33.73,-,1246976
1514,亞力,525318,506362,416869,3.74,26.01,3100186,2912155,6.45,-,525318
1515,力山,1249931,2014978,1083857,-37.96,15.32,10272806,4380787,134.49,客戶銷售狀況好增加採購量,1249931
1517,利奇,426869,419359,350337,1.79,21.84,2649081,1616635,63.86,"主係自行車零組件受惠全球自行車零售巿場持續熱銷,造就本公司集團出貨量及金額大增。",426869
1519,華城,641898,971935,613204,-33.95,4.67,4617126,4097891,12.67,-,641898
1526,日馳,159132,167887,120977,-5.21,31.53,985957,633988,55.51,因市場需求增加，致本月營收優於去年同期。,159132
1527,鑽全,433095,417884,301298,3.64,43.74,2743476,1959702,39.99,-,433095
1528,恩德,310150,281614,248639,10.13,24.73,1946140,1845528,5.45,-,310150
1529,樂事綠能,14822,91721,51559,-83.84,-71.25,171322,369066,-53.57,"本年迄今因太陽能工程案量少,故累計營收較去年同期減少",14822
1530,亞崴,291536,340016,319293,-14.25,-8.69,2058254,1774984,15.95,-,291536
1531,高林股,227863,285602,126347,-20.21,80.34,1611720,811716,98.55,受到新型冠狀病毒肺炎全球大流行之影響，致109年度營業收入大幅下降。110年度隨着疫情逐步緩和，營收有顯著成長。,227863
1532,勤美,1794654,986696,969679,81.88,85.07,8719901,5663513,53.96,兩期變動達50%以上，主係去年營收受新冠疫情影響基期較低，今年度營收回復過往水準，及今年認列完工交屋營建收入較去年增加所致,1794654
1535,中宇,635419,622844,705915,2.01,-9.98,4733461,4700150,0.7,-,635419
1537,廣隆,402326,688504,614533,-41.56,-34.53,4043165,4007858,0.88,本月子公司越南利隆公司因新冠疫情影響部份停工,402326
1538,正峰,20779,24304,25752,-14.5,-19.31,153535,156110,-1.64,-,20779
1539,巨庭,315567,223175,206821,41.39,52.57,1670352,1151598,45.04,國外客戶需求增加,315567
1540,喬福,21409,35648,21026,-39.94,1.82,254664,150806,68.86,大陸市場成長,21409
1541,錩泰,585150,439989,513506,32.99,13.95,3271133,2822667,15.88,-,585150
1558,伸興,866648,812459,735104,6.66,17.89,5668036,3518930,61.07,"本月增加百分比達50%以上,係因歐美縫紉機需求增加",866648
1560,中砂,517447,499253,439426,3.64,17.75,3469954,2974170,16.66,-,517447
1583,程泰,569259,595592,482880,-4.42,17.88,3833295,2911914,31.64,-,569259
1597,直得,166052,165908,113076,0.08,46.84,1074475,794851,35.17,-,166052
2049,上銀,2500543,2443235,2041883,2.34,22.46,15540492,11284526,37.71,-,2500543
2371,大同,2350992,2427273,2637705,-3.14,-10.86,16329076,19376649,-15.72,-,2350992
3167,大量,401675,445129,216010,-9.76,85.95,2670826,1109609,140.69,市場設備需求逐漸復甦所致,401675
4526,東台,986628,1096909,589161,-10.05,67.46,5722751,4502862,27.09,去年因疫情影響，下半年開始營收處於低基期，而今年逐步回溫所致。,986628
4532,瑞智,1996792,2087730,1773305,-4.35,12.6,14105132,11233642,25.56,-,1996792
4540,全球傳動,321500,310356,258921,3.59,24.16,1855454,1501525,23.57,-,321500
4555,氣立,193638,199222,154027,-2.8,25.71,1211176,900676,34.47,-,193638
4562,穎漢,78704,80430,51717,-2.14,52.18,465207,378403,22.93,去年同期受新冠肺炎疫情影響，營收減少基期較低所致。,78704
4564,元翎,220875,224051,174044,-1.41,26.9,1398591,1156180,20.96,-,220875
4566,時碩工業,370411,325734,259672,13.71,42.64,2538226,1879180,35.07,-,370411
4572,駐龍,43018,38519,23195,11.67,85.46,221355,235348,-5.94,"航太景氣可望逐步復甦,客戶需求增加,營收隨之成長",43018
4576,大銀微系統,272404,276457,242415,-1.46,12.37,1761682,1437452,22.55,-,272404
4583,台灣精銳,282320,288993,243887,-2.3,15.75,1944341,1561132,24.54,-,282320
6606,建德工業,78200,92099,67654,-15.09,15.58,521851,383565,36.05,-,78200
8222,寶一,33540,27373,19513,22.52,71.88,196871,276019,-28.67,因疫情影響,33540
8374,羅昇,307558,318488,214489,-3.43,43.39,2159716,1569810,37.57,-,307558
8996,高力,189959,198995,135413,-4.54,40.28,1281473,1158835,10.58,-,189959
1603,華電,143362,152772,200574,-6.15,-28.52,1344933,1373365,-2.07,-,143362
1604,聲寶,772952,788114,835946,-1.92,-7.53,5192147,4734365,9.66,-,772952
1605,華新,14448725,14184106,8900885,1.86,62.32,82502509,62031462,33.0,主係本期銷售價、量均較去年同期增加所致,14448725
1608,華榮,906578,935989,559833,-3.14,61.93,5781091,4042956,42.99,營收增加主係因出貨量增加及國際銅價上漲,906578
1609,大亞,2347019,2758445,1613994,-14.91,45.41,15530592,9787703,58.67,係因銅價上漲所致,2347019
1611,中電,140077,131457,183152,6.55,-23.51,1025006,1256759,-18.44,-,140077
1612,宏泰,520618,578338,318163,-9.98,63.63,3595859,2675368,34.4,本月因銅價及原物料上漲，及配合客戶交期落點，高壓電纜出貨量增加，致營收較去年同期成長。,520618
1614,三洋電,565435,523873,694427,7.93,-18.57,3477672,3464631,0.37,-,565435
1615,大山,384511,238655,365987,61.11,5.06,2639500,1736458,52.0,110年累計營收較去年同期累計營收成長52%。係110/3-5增加子公司營建收入所致。,384511
1616,億泰,258305,305540,218417,-15.45,18.26,1680058,1530675,9.75,-,258305
1617,榮星,437288,457023,235203,-4.31,85.91,2766517,1527188,81.15,因銅價持續上漲，客戶需求也增加所致。,437288
1618,合機,153537,131414,505642,16.83,-69.63,1719059,1491551,15.25,110年7月超高壓線出貨量較去年同期減少。,153537
4930,燦星網,837397,931241,932945,-10.07,-10.24,6207068,4476555,38.65,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收109年7月累積扣除110,186仟元。",837397
5283,禾聯碩,677277,582438,828370,16.28,-18.23,3800619,3712338,2.37,-,677277
1708,東鹼,390366,440138,329276,-11.3,18.55,2384414,2399306,-0.62,-,390366
1709,和益,619917,812640,677623,-23.71,-8.51,5422138,5068750,6.97,-,619917
1710,東聯,2439130,2197770,1306235,10.98,86.72,16289337,10508520,55.01,2021年7月及1~7月合併公司主要產品乙二醇之單價分別增加67%及48%所致。,2439130
1711,永光,712261,772271,591468,-7.77,20.42,5342559,4385302,21.82,-,712261
1712,興農,1595355,1675034,1457145,-4.75,9.48,11152780,10555252,5.66,-,1595355
1713,國化,62372,56432,36624,10.52,70.3,352054,272546,29.17,"因國內廠商需求暢旺,銷售量增加所致.",62372
1714,和桐,1642419,1545691,1888300,6.25,-13.02,11391909,16534599,-31.1,-,1642419
1717,長興,4240587,4175807,3203507,1.55,32.37,28654061,19789154,44.79,-,4240587
1718,中纖,2880141,2548978,2675847,12.99,7.63,18404235,16695941,10.23,本月份自結異業別合併營收資訊，未經會計師簽證或核閱,2880141
1721,三晃,180460,243448,220390,-25.87,-18.11,1593592,1719496,-7.32,-,180460
1722,台肥,901496,1027962,919353,-12.3,-1.94,6461797,6364831,1.52,-,901496
1723,中碳,749190,659493,335847,13.6,123.07,4369931,3084694,41.66,本月營收較去年同月增加幅度較大，主係因油價較去年同期大漲，帶動主要產品售價上漲，導致本月營收較去年同期增加。,749190
1725,元禎,936501,971267,489248,-3.57,91.41,6193502,3815915,62.3,本年度油價回升及產業復甦，且去年度基期低，故本年度營收較去年度大幅成長。,936501
1726,永記,717208,739969,669485,-3.07,7.12,4981943,4439638,12.21,-,717208
1727,中華化,169359,154334,138401,9.73,22.36,1064005,1062940,0.1,-,169359
1730,花仙子,208792,201851,245741,3.43,-15.03,1689420,1669420,1.19,-,208792
1732,毛寶,43092,51773,52806,-16.76,-18.39,363812,376703,-3.42,-,43092
1735,日勝化,303074,308415,190362,-1.73,59.2,1855056,1155076,60.6,去年同期合併營收受新型冠狀病毒疫情影響較深，本期所受影響已減少。另原物料上漲，售價亦有調漲所致。,303074
1773,勝一,982433,920823,597201,6.69,64.5,5997586,4414766,35.85,溶劑銷量較去年同期增加,982433
1776,展宇,119189,125878,100301,-5.31,18.83,870807,744644,16.94,-,119189
4720,德淵,320412,269418,309166,18.92,3.63,2013866,1688773,19.25,-,320412
4722,國精化,399863,412672,281540,-3.1,42.02,2697010,2080547,29.62,-,399863
4739,康普,607178,561730,532990,8.09,13.91,4125123,3123596,32.06,-,607178
4755,三福化,401711,352041,370494,14.1,8.42,2361701,2211378,6.79,-,401711
4764,雙鍵,242114,283963,195584,-14.73,23.79,1760475,1389511,26.69,-,242114
4766,南寶,1531198,1608624,1364392,-4.81,12.22,10423269,8444477,23.43,-,1531198
4770,上品,330135,338481,226360,-2.46,45.84,1990102,1336357,48.91,-,330135
1701,中化,632685,677409,634856,-6.6,-0.34,4684248,4684838,-0.01,-,632685
1707,葡萄王,861043,821032,740937,4.87,16.21,5337110,4998113,6.78,-,861043
1720,生達,358516,315438,340386,13.65,5.32,2608726,2482850,5.06,-,358516
1731,美吾華,118445,94571,93714,25.24,26.38,737812,597754,23.43,森歐黎漾Saholea策略行銷於疫情期間逆勢創造強勁需求，加上電商和實體通路整合續創佳績，當月營收較去年同月成長26.4%。,118445
1733,五鼎,172367,155945,194017,10.53,-11.15,1233240,1235031,-0.14,-,172367
1734,杏輝,163286,200857,200095,-18.7,-18.39,1388201,1407863,-1.39,-,163286
1752,南光,168081,141544,145903,18.74,15.2,1033878,1048141,-1.36,-,168081
1760,寶齡富錦,170936,179623,102966,-4.83,66.01,1078195,772283,39.61,主係新冠肺炎疫情，檢驗試劑及感控部門之產品，市場需求增加，及新併入之子公司營收，致整體營收增加。,170936
1762,中化生,196314,230689,124018,-14.9,58.29,1117756,823370,35.75,客戶訂單需求增加，故當月營收較去年同期成長。,196314
1783,和康生,35208,48042,26159,-26.71,34.59,267291,245855,8.71,-,35208
1786,科妍,31034,53961,26917,-42.48,15.29,269067,240910,11.68,-,31034
1789,神隆,207723,247008,343506,-15.9,-39.52,1596497,1794109,-11.01,-,207723
1795,美時,1107853,1150118,1116873,-3.67,-0.8,7896359,5828219,35.48,-,1107853
3164,景岳,38624,32549,25401,18.66,52.05,241866,184375,31.18,本月營收較去年同期增加52%主係外銷增加,38624
3705,永信,653249,655021,668823,-0.27,-2.32,4351164,4597513,-5.35,-,653249
4104,佳醫,486139,493203,542778,-1.43,-10.43,3695961,3862110,-4.3,-,486139
4106,雃博,183773,193985,173617,-5.26,5.84,1341077,1098963,22.03,-,183773
4108,懷特,17208,19812,6977,-13.14,146.63,97592,43400,124.86,懷特血寶®凍晶注射劑需求持續強勁，故當月業績較去年同期大幅成長147%。,17208
4119,旭富,92919,62243,288249,49.28,-67.76,593117,1800500,-67.05,因火災影響產線，目前廠內產能為0，租賃廠房產能貢獻仍有限,92919
4133,亞諾法,51807,44424,44995,16.61,15.13,290389,248224,16.98,-,51807
4142,國光生,52811,68932,1898,-23.38,2682.45,147757,431989,-65.79,單月營收增加主因為子公司銷售增加所致。,52811
4155,訊映,125842,88984,105346,41.42,19.45,722297,795434,-9.19,-,125842
4164,承業醫,131802,141842,306437,-7.07,-56.98,1215848,1494254,-18.63,主係因去年同期有驗收大型儀器設備，而本月並無驗收大型儀器設備，故使得本月營收較去年同期月份大幅減少。,131802
4736,泰博,699660,902440,520857,-22.47,34.32,3723961,3522899,5.7,-,699660
4737,華廣,162210,155828,117052,4.09,38.57,1038596,829869,25.15,-,162210
4746,台耀,191628,286468,241409,-33.1,-20.62,1760783,1691760,4.07,-,191628
6446,藥華藥,33618,24620,46636,36.54,-27.91,218058,177990,22.51,自109年6月起合併子公司泛泰醫療產品(股)公司營收,33618
6472,保瑞,338184,366295,118509,-7.67,185.36,2910257,853221,241.09,109.12起合併加拿大子公司營收,338184
6491,晶碩,432945,459785,278055,-5.83,55.7,2960087,1834888,61.32,因代工訂單增加，故業績提升,432945
6534,正瀚-創,85041,75649,68651,12.41,23.87,756557,632765,19.56,-,85041
6645,金萬林-創,85532,82344,25762,3.87,232.0,332201,143942,130.78,本年度增減百分比達50％以上，係因試劑與檢測服務業務增加所致。,85532
6657,華安,148,414,678,-64.25,-78.17,3740,3517,6.34,終端客戶需求減緩，致銷貨及勞務收入衰退。,148
6782,視陽,140456,133158,147109,5.48,-4.52,1010565,888326,13.76,-,140456
6796,晉弘,35066,40260,31814,-12.9,10.22,233976,201529,16.1,-,35066
1802,台玻,5311638,4975212,3692449,6.76,43.85,32063364,20161766,59.03,本年累計比去年同期增加50%以上係因去年COVID-19疫情影響所致,5311638
1806,冠軍,304242,283015,299541,7.5,1.56,1723477,2140929,-19.49,-,304242
1809,中釉,212538,166368,165601,27.75,28.34,1265383,985280,28.42,-,212538
1810,和成,406366,400043,423362,1.58,-4.01,2947032,2838868,3.81,-,406366
1817,凱撒衛,186122,210139,212883,-11.42,-12.57,1362120,1279525,6.45,-,186122
1903,士紙,15714,13814,11790,13.75,33.28,246063,91760,168.15,累計營業收入較去年同期增加，主要係出售營建房地收入。,15714
1904,正隆,3741899,3892284,3364103,-3.86,11.23,25571289,22017289,16.14,-,3741899
1905,華紙,1778229,1882754,1496446,-5.55,18.83,12996733,10558386,23.09,-,1778229
1906,寶隆,44075,32253,148465,36.65,-70.31,204811,836335,-75.51,代理銷售工業用紙之噸數減少,44075
1907,永豐餘,6959305,7461567,6012155,-6.73,15.75,50824012,39549815,28.5,-,6959305
1909,榮成,5037131,4924748,3862177,2.28,30.42,30140553,20492153,47.08,-,5037131
6790,永豐實,773446,766502,767436,0.9,0.78,5790635,5783033,0.13,-,773446
2002,中鋼,41883163,38823509,24688800,7.88,69.64,255152787,175217088,45.62,鋼鐵事業群整體受惠鋼鐵市場復甦，銷售單價及數量較去年同月增加所致。,41883163
2006,東和鋼鐵,4932499,4879623,3515727,1.08,40.29,32720953,23207720,40.99,-,4932499
2007,燁興,650045,598924,376587,8.53,72.61,4076277,3163289,28.86,去年受國外疫情影響基期低,650045
2008,高興昌,174694,130418,62950,33.94,177.51,837115,493830,69.51,主要係本月銷售價量齊揚,174694
2009,第一銅,276739,289521,180791,-4.41,53.07,1768186,1267304,39.52,主係因出貨量增加及國際銅價上漲,276739
2010,春源,2271034,2321306,1662858,-2.16,36.57,14525984,10339920,40.48,-,2271034
2012,春雨,996244,1038579,668069,-4.07,49.12,6269442,4443337,41.09,-,996244
2013,中鋼構,1492706,1236313,969747,20.73,53.92,8531748,7394071,15.38,經檢視當月營收差異達50%，主係因本月電子廠房、商業大樓及原料倉庫鋼構廠房等工程收入增加所致。,1492706
2014,中鴻,5201624,4834658,2610889,7.59,99.22,29429510,20560194,43.13,本月售價較去年同月增加，致營業收入增加。,5201624
2015,豐興,3386863,3438774,2236686,-1.5,51.42,21097166,15374754,37.21,主係景氣復甦，原物料上漲，銷售數量及價格分別較去年同期增加7%及42%，使110年7月營業收入較去年同期大幅成長。,3386863
2017,官田鋼,308831,408357,287800,-24.37,7.3,2521152,1728533,45.85,-,308831
2020,美亞,617158,599380,427611,2.96,44.32,3650186,2875562,26.93,-,617158
2022,聚亨,747735,1171871,735681,-36.19,1.63,7042128,4990573,41.1,-,747735
2023,燁輝,8464226,8508687,4079373,-0.52,107.48,50247339,29443138,70.65,銷售量及售價皆明顯較去年同期提升所致,8464226
2024,志聯,141690,132035,90925,7.31,55.83,921837,604322,52.54,"去年因疫情關係營收下降,本年因國際鋼價回升且市場需求增加所致",141690
2025,千興,223154,86583,69529,157.73,220.95,904016,477894,89.16,本月營業收入及累計營業額較去年同期增加，主要是因為客戶需求增加所致。,223154
2027,大成鋼,8440053,8834458,4721138,-4.46,78.77,54928414,33023738,66.33,因美國市場需求暢旺所致,8440053
2028,威致,1377514,1054936,758568,30.57,81.59,7372228,4562520,61.58,景氣回升好轉，故營收增加,1377514
2029,盛餘,1290069,1278394,649076,0.91,98.75,8142588,5057098,61.01,"銷售量比去年同期多7,904噸且銷售平均價格比去年同期上漲",1290069
2030,彰源,1279723,1314622,907595,-2.65,41.0,8013608,5872091,36.46,-,1279723
2031,新光鋼,1311866,1309641,1010454,0.16,29.82,8416604,5347707,57.38,本年累積營收較去年同期增加50%以上，主要係鋼鐵需求量增加及價格上漲所致。,1311866
2032,新鋼,314654,248788,298767,26.47,5.31,2049795,1807248,13.42,-,314654
2033,佳大,71323,68164,78109,4.63,-8.68,482079,451209,6.84,-,71323
2034,允強,1868463,1721703,942357,8.52,98.27,9690777,7602443,27.46,主係因不�袗�漲價及需求增加所致,1868463
2038,海光,776281,803879,620794,-3.43,25.04,5480205,4533999,20.86,-,776281
2069,運錩,1244033,1221264,610247,1.86,103.85,7208550,3879397,85.81,主要係鋼鐵需求量增加及價格上漲所致。,1244033
2211,長榮鋼,1017164,963484,687537,5.57,47.94,6666847,5179014,28.72,-,1017164
3004,豐達科,107263,113975,110750,-5.88,-3.14,750161,1156704,-35.14,-,107263
5007,三星,679852,633938,396755,7.24,71.35,4178974,2678685,56.0,去年因新冠狀病毒疫情影響致營收減少，今年恢復正常,679852
9958,世紀鋼,1086294,998530,700467,8.78,55.08,5121605,3187034,60.7,本月及本年度增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。,1086294
2101,南港,740111,616652,977260,20.02,-24.26,4868535,5138423,-5.25,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",740111
2102,泰豐,119970,116457,647298,3.01,-81.46,1003059,3076183,-67.39,"因美國反傾銷案,導致本公司7月營收及累計營收下滑",119970
2103,台橡,2643167,2693929,1874026,-1.88,41.04,19380693,13903211,39.39,-,2643167
