code,公司名稱,當月營收,上月營收,去年當月營收,上月比較 增減(%),去年同月 增減(%),當月累計營收,去年累計營收,前期比較 增減(%),備註,
1513,中興電,1599197,1632622,1300299,-2.04,22.98,16979641,16060495,5.72,-,1599197
1514,亞力,769327,800822,657473,-3.93,17.01,6795834,5140015,32.21,-,769327
1515,力山,320941,221008,1649257,45.21,-80.54,4194284,16847896,-75.1,客戶庫存管理減少採購量,320941
1517,利奇,288500,322574,470364,-10.56,-38.66,4749332,4366140,8.77,-,288500
1519,華城,844380,558201,870436,51.26,-2.99,6487819,7395137,-12.26,-,844380
1526,日馳,178193,153303,186427,16.23,-4.41,2049929,1664999,23.11,-,178193
1527,鑽全,284560,209171,354865,36.04,-19.81,3705504,4159959,-10.92,-,284560
1528,恩德,394266,326923,285752,20.59,37.97,3438668,3194421,7.64,-,394266
1529,樂事綠能,23326,18858,16392,23.69,42.3,244295,289533,-15.62,-,23326
1530,亞崴,224038,232272,355420,-3.54,-36.96,2889167,3303888,-12.55,-,224038
1531,高林股,185303,87704,319081,111.28,-41.92,2304280,2640796,-12.74,-,185303
1532,勤美,1129967,1086761,2101785,3.97,-46.23,13371790,16460493,-18.76,-,1129967
1535,中宇,754502,726818,714862,3.8,5.54,7845349,7501397,4.58,-,754502
1537,廣隆,440496,604352,502931,-27.11,-12.41,6779673,5250423,29.12,-,440496
1538,正峰,26389,34794,28333,-24.15,-6.86,264409,235615,12.22,-,26389
1539,巨庭,103592,112048,324837,-7.54,-68.1,2424608,2854137,-15.04,國外市場須求減少,103592
1540,喬福,34083,61604,47490,-44.67,-28.23,448229,346062,29.52,歐洲市場衰退,34083
1541,錩泰,223832,236321,579947,-5.28,-61.4,3859922,5692788,-32.19,因COVID-19持續影響，全球供應鏈受阻。國際情勢導致物價原料運費持續大漲，引發嚴重通膨，降低消費者購買力，客戶大幅減少訂單。,223832
1558,伸興,662424,672141,461878,-1.44,43.41,6641050,7187676,-7.6,-,662424
1560,中砂,534158,537502,525131,-0.62,1.71,6389972,5501364,16.15,-,534158
1583,程泰,519095,493728,597839,5.13,-13.17,5876534,6101697,-3.69,-,519095
1597,直得,126912,131796,151821,-3.7,-16.4,1525089,1702532,-10.42,-,126912
2049,上銀,1802808,2110428,2262241,-14.57,-20.3,27635778,25243151,9.47,-,1802808
2371,大同,4051237,4366880,2600720,-7.22,55.77,30126411,26852468,12.19,依IFRS10規定綜合判斷對精英電腦(股)公司已具備實質控制力，故自111年10月起將其併入合併報表，致合併營收較比較期間大幅增加。,4051237
3167,大量,134168,140349,328125,-4.4,-59.11,2237562,4129425,-45.81,大環境變化所致,134168
4526,東台,636198,684718,886373,-7.08,-28.22,7457457,8827097,-15.51,-,636198
4532,瑞智,1202587,910184,1898742,32.12,-36.66,16970054,20831702,-18.53,-,1202587
4540,全球傳動,268920,236183,248312,13.86,8.29,3142791,3001253,4.71,-,268920
4555,氣立,133748,118125,157394,13.22,-15.02,1674836,1890422,-11.4,-,133748
4562,穎漢,58374,82478,70026,-29.22,-16.63,686241,766316,-10.44,-,58374
4564,元翎,107296,153993,210744,-30.32,-49.08,1736025,2261421,-23.23,-,107296
4566,時碩工業,459803,412160,356905,11.55,28.83,4647304,3960159,17.35,-,459803
4572,駐龍,54146,60157,34553,-9.99,56.7,581039,372845,55.83,"航太景氣可望逐步復甦,客戶需求增加,營收隨之成長",54146
4576,大銀微系統,238330,231981,311979,2.73,-23.6,2983684,2925633,1.98,-,238330
4583,台灣精銳,287812,215927,286193,33.29,0.56,3066824,2986321,2.69,-,287812
6606,建德工業,65341,71204,82348,-8.23,-20.65,830486,817391,1.6,-,65341
8222,寶一,39870,38397,28591,3.83,39.44,421626,315984,33.43,-,39870
8374,羅昇,289510,292498,248120,-1.02,16.68,3481053,3342522,4.14,111/7/1取得達昇能源100%股權，係屬共同控制下組織重整，應視為自始即取得，故追溯重編去年合併營收及今年累計營收數。,289510
8996,高力,308885,274616,191649,12.47,61.17,2530363,2033318,24.44,111年11月營收較去年同期增加61.17%，主要係熱能產品營業額較去年同期大幅增加121.58%所致。,308885
1603,華電,469994,254260,254980,84.84,84.32,3180704,2349797,35.36,"本公司產品為訂單式生產。營收增加主要係超耐熱鋼心鋁線340mm2電纜線201,942仟元。",469994
1604,聲寶,691420,625304,785427,10.57,-11.96,8286909,8102741,2.27,-,691420
1605,華新,14443667,14051332,14611879,2.79,-1.15,164927194,138644113,18.95,-,14443667
1608,華榮,869009,764354,941524,13.69,-7.7,9954435,9497609,4.8,-,869009
1609,大亞,2237182,2111691,2542009,5.94,-11.99,24652123,24887602,-0.94,-,2237182
1611,中電,131678,127974,172007,2.89,-23.44,1437976,1629191,-11.73,-,131678
1612,宏泰,611559,532834,626070,14.77,-2.31,5721831,5890503,-2.86,-,611559
1614,三洋電,388010,420437,464379,-7.71,-16.44,5739452,5370550,6.86,-,388010
1615,大山,403723,408602,346880,-1.19,16.38,3903751,4129209,-5.46,-,403723
1616,億泰,318808,308583,336867,3.31,-5.36,3395203,2839943,19.55,-,318808
1617,榮星,273624,278798,347554,-1.85,-21.27,3296733,4255911,-22.53,-,273624
1618,合機,315167,335164,127702,-5.96,146.79,2695854,2592759,3.97,"111年11月業主通知交貨較多,致超高壓線出貨量較去年同期增加。",315167
4930,燦星網,548600,576455,813358,-4.83,-32.55,7045986,9860778,-28.54,-,548600
5283,禾聯碩,379119,412803,450182,-8.15,-15.78,6247526,5795659,7.79,-,379119
1708,東鹼,680035,722290,621473,-5.85,9.42,7531992,4285464,75.75,與去年同期比較增加係因1.自製產品價格調漲2.航運租金上揚,680035
1709,和益,757570,1098776,778859,-31.05,-2.73,9940814,8531386,16.52,-,757570
1710,東聯,1768274,1770525,2092658,-0.12,-15.5,20499351,25455494,-19.46,無,1768274
1711,永光,680129,635608,836154,7.0,-18.65,8281836,8415553,-1.58,-,680129
1712,興農,1507133,2068709,1465434,-27.14,2.84,21588710,17130035,26.02,-,1507133
1713,國化,38509,34035,71058,13.14,-45.8,542252,572088,-5.21,-,38509
1714,和桐,1860121,1821733,1644724,2.1,13.09,20757407,18282086,13.53,-,1860121
1717,長興,4074326,4109743,4418016,-0.86,-7.77,45427174,46053366,-1.35,-,4074326
1718,中纖,3385989,3152222,3033512,7.41,11.61,31670069,29799990,6.27,本月份自結異業別合併營收資訊，未經會計師簽證或核閱,3385989
1721,三晃,246244,197109,306256,24.92,-19.59,2747155,2589275,6.09,-,246244
1722,台肥,1087053,990785,1648114,9.71,-34.04,13620899,11378537,19.7,-,1087053
1723,中碳,527891,977671,711800,-46.0,-25.83,9729265,7284059,33.56,-,527891
1725,元禎,678714,650328,984718,4.36,-31.07,8508441,9921045,-14.23,-,678714
1726,永記,891236,817312,779413,9.04,14.34,8801335,8024454,9.68,-,891236
1727,中華化,204490,179392,189000,13.99,8.19,2124289,1778460,19.44,-,204490
1730,花仙子,222261,231622,306444,-4.04,-27.47,2574987,2867074,-10.18,-,222261
1732,毛寶,43639,42815,48961,1.92,-10.86,533642,559715,-4.65,-,43639
1735,日勝化,201971,226971,279032,-11.01,-27.61,2756696,2915372,-5.44,-,201971
1773,勝一,859338,866154,1069700,-0.78,-19.66,10531217,10104383,4.22,-,859338
1776,展宇,109650,109699,122139,-0.04,-10.22,1342085,1341796,0.02,-,109650
4720,德淵,305124,319192,334966,-4.4,-8.9,3369791,3237257,4.09,-,305124
4722,國精化,236771,239244,449574,-1.03,-47.33,3937653,4390075,-10.3,-,236771
4739,康普,558846,552607,664066,1.12,-15.84,8578660,6679632,28.43,-,558846
4755,三福化,428128,364473,610368,17.46,-29.85,5210256,4267592,22.08,-,428128
4764,雙鍵,222586,207260,269834,7.39,-17.51,2568935,2825883,-9.09,-,222586
4766,南寶,1986469,1864496,1707013,6.54,16.37,20277270,16288541,24.48,-,1986469
4770,上品,560914,471251,472238,19.02,18.77,5539582,3435958,61.22,較去年同期增加，主係本期對銷貨客戶之設備出貨增加所致,560914
1701,中化,724997,694895,679023,4.33,6.77,7522638,7265971,3.53,-,724997
1707,葡萄王,1162739,851454,1058373,36.55,9.86,9281116,8743473,6.14,-,1162739
1720,生達,537613,523622,393206,2.67,36.72,5329000,4123901,29.22,-,537613
1731,美吾華,95165,104459,116047,-8.89,-17.99,1136084,1177923,-3.55,本期營收與去年高基期比趨緩，累計營收約當，Saholea新品與新代言人行銷活動積極推廣中。,95165
1733,五鼎,186565,162460,197972,14.83,-5.76,2084562,1933424,7.81,-,186565
1734,杏輝,257236,254765,217091,0.96,18.49,2606289,2207326,18.07,-,257236
1752,南光,194901,208581,144944,-6.55,34.46,1742924,1629200,6.98,-,194901
1760,寶齡富錦,225616,111677,209988,102.02,7.44,2268214,1761610,28.75,-,225616
1762,中化生,175154,219183,129732,-20.08,35.01,1969004,1693345,16.27,-,175154
1783,和康生,52287,50288,43406,3.97,20.46,542699,470904,15.24,-,52287
1786,科妍,44174,51047,37816,-13.46,16.81,492702,437278,12.67,-,44174
1789,神隆,304216,235378,310225,29.24,-1.93,2787787,2595048,7.42,-,304216
1795,美時,1071324,829290,986367,29.18,8.61,13361796,11700906,14.19,-,1071324
3164,景岳,38841,33456,45036,16.09,-13.75,334826,391370,-14.44,-,38841
3705,永信,669841,626952,682644,6.84,-1.87,6831605,7052099,-3.12,-,669841
4104,佳醫,653985,633490,598857,3.23,9.2,6511162,5966239,9.13,-,653985
4106,雃博,242107,217580,189412,11.27,27.82,2426780,2172387,11.71,-,242107
4108,懷特,13567,9531,11568,42.34,17.28,124750,157252,-20.66,疫情趨緩，本月懷特血寶®凍晶注射劑及專為癌症患者輔助治療的保健品「懷特耆力®」合計營收較去年同期成長17.28%,13567
4119,旭富,60770,76411,48764,-20.46,24.62,811154,824805,-1.65,-,60770
4133,亞諾法,39023,43035,35482,-9.32,9.97,385836,419090,-7.93,-,39023
4142,國光生,106205,270805,210279,-60.78,-49.49,2044033,1587614,28.74,-,106205
4155,訊映,171351,85666,109778,100.02,56.08,1418410,1116296,27.06,因北非客戶銷售成長所致。,171351
4164,承業醫,237138,237549,216962,-0.17,9.29,2590519,1965937,31.77,-,237138
4736,泰博,413367,915076,522063,-54.82,-20.82,9143589,6048448,51.17,本年係因新冠肺炎抗原快篩檢驗試劑銷售增加,413367
4737,華廣,183793,226694,150125,-18.92,22.42,2024302,1669622,21.24,-,183793
4746,台耀,341768,353170,310928,-3.22,9.91,3392136,2821099,20.24,-,341768
4771,望隼,178970,211648,118930,-15.43,50.48,1678031,1295341,29.54,因日本及中國區代工訂單增加，故業績提升,178970
6446,藥華藥,315947,274863,225350,14.94,40.2,2631119,544250,383.43,本月及本年累計營收較去年成長，主要來自認列美國子公司PharmaEssentia USA Corp. 之營收。,315947
6472,保瑞,1668463,1965097,377716,-15.09,341.72,8815149,4542567,94.05,111.09起合併子公司安成國際藥業營收,1668463
6491,晶碩,610709,650244,581086,-6.08,5.09,5805847,5141135,12.92,-,610709
6534,正瀚-創,26003,11020,58989,135.96,-55.91,1417398,880601,60.95,"本月較去年減少係北美受極端氣候(雨季延後、水災)影響,種植面積下降.本年較去年增加係低碳農業客戶市場及新產品銷售量增加所致.",26003
6645,金萬林-創,27208,36616,35628,-25.69,-23.63,629519,551604,14.12,-,27208
6657,華安,1148,343,675,234.69,70.07,6348,6423,-1.16,111年11月較110年11月營收增加473仟元，變動70%，主係勞務收入成長。,1148
6782,視陽,221183,249787,200846,-11.45,10.12,2560688,1744058,46.82,-,221183
6796,晉弘,50071,45700,50462,9.56,-0.77,445658,420262,6.04,-,50071
6861,睿生光電,136248,162235,148500,-16.01,-8.25,1710078,1786801,-4.29,-,136248
1802,台玻,3765420,3731740,4400130,0.9,-14.42,39968802,48892562,-18.25,-,3765420
1806,冠軍,249839,240791,299176,3.75,-16.49,2774847,2893461,-4.09,-,249839
1809,中釉,190474,220182,211679,-13.49,-10.01,2399191,1985863,20.81,-,190474
1810,和成,422761,391742,588898,7.91,-28.21,4576911,4813580,-4.91,-,422761
1817,凱撒衛,244226,198224,229057,23.2,6.62,2405976,2128478,13.03,-,244226
1903,士紙,14111,12310,15546,14.63,-9.23,151755,310519,-51.12,累計營業收入較去年同期減少，主要係去年出售營建房地收入。,14111
1904,正隆,3574340,3398293,4155950,5.18,-13.99,40394833,40638211,-0.59,-,3574340
1905,華紙,1897808,2052357,1832863,-7.53,3.54,21862089,20030595,9.14,-,1897808
1906,寶隆,391013,355007,385518,10.14,1.42,4345624,1593102,172.77,代理銷售工業用紙之噸數增加,391013
1907,永豐餘,6409082,6674295,7099759,-3.97,-9.72,73369659,77803927,-5.69,-,6409082
1909,榮成,4356263,4707322,5329272,-7.45,-18.25,48571582,51334235,-5.38,-,4356263
6790,永豐實,924829,873295,867475,5.9,6.61,9183870,8986053,2.2,-,924829
2002,中鋼,32018052,32387902,45282222,-1.14,-29.29,418596238,427329608,-2.04,-,32018052
2006,東和鋼鐵,4220548,4566392,5248687,-7.57,-19.58,54688050,52540631,4.08,-,4220548
2007,燁興,463115,411644,586783,12.5,-21.07,6400604,6477309,-1.18,-,463115
2008,高興昌,190464,150181,134729,26.82,41.36,2013375,1420411,41.74,-,190464
2009,第一銅,218789,214849,283203,1.83,-22.74,2710784,2909784,-6.83,-,218789
2010,春源,1886191,1938552,2454501,-2.7,-23.15,22854038,24028393,-4.88,-,1886191
2012,春雨,850850,814191,1208190,4.5,-29.57,10143642,10752680,-5.66,-,850850
2013,中鋼構,1625204,1781226,1476407,-8.75,10.07,17443028,13986439,24.71,-,1625204
2014,中鴻,2973724,2765174,4813514,7.54,-38.22,42058975,49783586,-15.51,-,2973724
2015,豐興,3169502,2531442,3793073,25.2,-16.43,35346327,34890618,1.3,-,3169502
2017,官田鋼,206995,248687,330687,-16.76,-37.4,3364288,3678140,-8.53,-,206995
2020,美亞,572683,585447,546223,-2.18,4.84,6097565,6064353,0.54,-,572683
2022,聚亨,799751,822455,616183,-2.76,29.79,9113738,10164762,-10.33,-,799751
2023,燁輝,5312633,6438942,8011239,-17.49,-33.68,78245131,81807781,-4.35,-,5312633
2024,志聯,84899,83028,111663,2.25,-23.96,1092310,1425917,-23.39,-,84899
2025,千興,110969,70974,389701,56.35,-71.52,1208944,2224085,-45.64,本月營收較去年同期減少係因為去年鋼價持續看漲，今年因鎳價起伏不定，客戶觀望態度濃厚導至需求減少。,110969
2027,大成鋼,7520371,9226430,8375852,-18.49,-10.21,106983404,89774557,19.16,-,7520371
2028,威致,1299392,939583,1530794,38.29,-15.11,11677088,12537628,-6.86,-,1299392
2029,盛餘,727255,830010,1255400,-12.37,-42.06,11991817,13199850,-9.15,-,727255
2030,彰源,1118266,1099036,1501187,1.74,-25.5,15215133,13722525,10.87,-,1118266
2031,新光鋼,1387190,1490179,1042099,-6.91,33.11,15880408,13047962,21.7,-,1387190
2032,新鋼,248049,197609,300281,25.52,-17.39,3050263,3242837,-5.93,-,248049
2033,佳大,58269,65823,76399,-11.47,-23.73,746263,763672,-2.27,-,58269
2034,允強,1158869,1169565,1661156,-0.91,-30.23,15731648,16698276,-5.78,-,1158869
2038,海光,886895,890415,998261,-0.39,-11.15,10242105,9155124,11.87,-,886895
2069,運錩,1113525,818097,1499792,36.11,-25.75,13120212,12881539,1.85,-,1113525
2211,長榮鋼,771906,823874,1673529,-6.3,-53.87,10723719,12007309,-10.69,主要為鋼構事業認列收入噸數較去年減少，導致收入減少。,771906
3004,豐達科,214410,214330,113771,0.03,88.45,1939032,1250607,55.04,主要係客戶需求增加所致,214410
5007,三星,544169,560630,551139,-2.93,-1.26,6605658,6532201,1.12,-,544169
9958,世紀鋼,944060,911834,1001073,3.53,-5.69,8133269,9187414,-11.47,-,944060
2101,南港,456951,498688,616133,-8.36,-25.83,6847659,7511641,-8.83,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",456951
2102,泰豐,145219,132428,125995,9.65,15.25,1542414,1448881,6.45,-,145219
2103,台橡,2618834,2591331,2966030,1.06,-11.7,31567551,30005510,5.2,-,2618834
2104,國際中橡,1759454,2245186,4739968,-21.63,-62.88,21754584,23325658,-6.73,2021年11月與Genzyme 就被授權之歐洲及美國專利權所生之歐洲與美國權利金爭議達成和解，故於2021年11月認列權利金收入。,1759454
2105,正新,7735672,7892898,8111332,-1.99,-4.63,90957238,93349637,-2.56,無。,7735672
2106,建大,2739628,3167529,2673639,-13.5,2.46,36153176,32245636,12.11,-,2739628
2107,厚生,167383,131999,170384,26.8,-1.76,1795582,2523059,-28.83,-,167383
2108,南帝,746777,736661,1229045,1.37,-39.23,10929829,22258713,-50.89,本年累計較去年同期減少 ，主係客戶端因庫存等因素，需求大幅減少,746777
2109,華豐,413863,438628,515237,-5.64,-19.67,5007769,5009243,-0.02,-,413863
2114,鑫永銓,140076,140390,170657,-0.22,-17.91,1705318,1764612,-3.36,-,140076
6582,申豐,104459,96769,140450,7.94,-25.62,1622682,7932177,-79.54,營收下降主係受市場因素銷量及銷價降減,104459
1319,東陽,1791645,1793527,1668856,-0.1,7.35,19555250,16684054,17.2,-,1791645
1339,昭輝,177450,170130,166461,4.3,6.6,1865531,1779696,4.82,-,177450
1512,瑞利,117553,52786,73290,122.69,60.39,641490,866214,-25.94,本月份因新增運動用品批發銷售，故本月份營業收入相較去年同期增加60.39%。,117553
1521,大億,413497,371904,428555,11.18,-3.51,4360456,4489014,-2.86,-,413497
1522,堤維西,1617039,1704887,1496445,-5.15,8.05,17598827,15116907,16.41,-,1617039
1524,耿鼎,209603,210646,199860,-0.49,4.87,2220598,1791417,23.95,-,209603
1525,江申,148237,137069,101964,8.14,45.38,1369494,1173471,16.7,-,148237
1533,車王電,345477,260060,225408,32.84,53.26,3039050,2414463,25.86,"營業收入增加120,069仟元成長53%，主為電動巴士營業收入增加150,963仟元。",345477
1536,和大,615077,575987,608985,6.78,1.0,6724933,6158677,9.19,-,615077
1568,倉佑,142258,124308,153240,14.43,-7.16,1667400,1664164,0.19,-,142258
1587,吉茂,171472,217706,201570,-21.23,-14.93,2353901,2184120,7.77,-,171472
2201,裕隆,7160866,6763665,7259140,5.87,-1.35,70029143,71493104,-2.04,-,7160866
2204,中華,2423667,2651889,1925806,-8.6,25.85,26930573,28871131,-6.72,-,2423667
2206,三陽工業,4151708,4450502,3904346,-6.71,6.33,46708914,37661862,24.02,-,4151708
2207,和泰車,21076318,20746066,18675699,1.59,12.85,218302226,222392828,-1.83,-,21076318
2227,裕日車,2371208,2254681,1754197,5.16,35.17,21658856,23080706,-6.16,-,2371208
2228,劍麟,363680,355191,299161,2.38,21.56,4010338,3349739,19.72,-,363680
2231,為升,395583,354380,343661,11.62,15.1,3536410,3696081,-4.32,-,395583
2233,宇隆,274052,237530,243650,15.37,12.47,3121615,2994840,4.23,-,274052
2241,艾姆勒,51467,50218,96659,2.48,-46.75,679526,1039864,-34.65,-,51467
2247,汎德永業,3829804,3249165,3423001,17.87,11.88,40581237,38854282,4.44,-,3829804
2254,巨鎧精密-創,45961,49151,136610,-6.49,-66.35,886772,1039892,-14.72,本月營收較去年同期營收減少，係因客戶訂單減少所致。,45961
2497,怡利電,420938,334037,296016,26.01,42.2,3223773,2167916,48.7,-,420938
3346,麗清,758189,684410,600396,10.77,26.28,5818828,4979101,16.86,-,758189
