code,公司名稱,當月營收,上月營收,去年當月營收,上月比較 增減(%),去年同月 增減(%),當月累計營收,去年累計營收,前期比較 增減(%),備註,
1307,三芳,838162,1038632,1021629,-19.3,-17.95,7671609,8382900,-8.48,-,838162
1308,亞聚,572692,679172,769148,-15.67,-25.54,5039561,7310903,-31.06,-,572692
1309,台達化,1491814,1396557,1497170,6.82,-0.35,11145874,14238436,-21.71,-,1491814
1310,台苯,806466,814218,874662,-0.95,-7.79,6945191,10398690,-33.21,-,806466
1312,國喬,1366098,1284350,1407268,6.36,-2.92,11984991,14234676,-15.8,-,1366098
1313,聯成,7063372,6494950,5098838,8.75,38.52,53343667,56279952,-5.21,-,7063372
1314,中石化,2110222,2408787,1363265,-12.39,54.79,19039599,21143838,-9.95,本公司2022年受通膨、戰爭及下游市場需求疲弱等影響，導致2022年9月單月營收偏低，故2023年9月單月營收較2022年同期增加幅度較高,2110222
1315,達新,134277,163404,233641,-17.82,-42.52,1693032,2058403,-17.75,-,134277
1321,大洋,357833,391590,436749,-8.62,-18.06,3608325,5184406,-30.4,-,357833
1323,永裕,278061,316094,315654,-12.03,-11.9,2506421,2853734,-12.17,-,278061
1324,地球,77612,75561,73352,2.71,5.8,698240,739070,-5.52,-,77612
1325,恆大,31793,32476,41385,-2.1,-23.17,309927,437525,-29.16,-,31793
1326,台化,30995485,29077841,30822873,6.59,0.56,245021791,293928768,-16.63,-,30995485
4306,炎洲,1076933,1117797,1127995,-3.65,-4.52,9219204,11576356,-20.36,-,1076933
1402,遠東新,23162130,21526874,23089717,7.59,0.31,190264302,199881631,-4.81,-,23162130
1409,新纖,3829791,3764714,3883592,1.72,-1.38,29757405,36742954,-19.01,-,3829791
1410,南染,16372,20769,30640,-21.17,-46.56,166013,292501,-43.24,-,16372
1413,宏洲,202309,199408,241101,1.45,-16.08,1450310,2501058,-42.01,-,202309
1414,東和,48748,51833,45145,-5.95,7.98,421819,547924,-23.01,-,48748
1417,嘉裕,94040,111755,154084,-15.85,-38.96,1117061,1103583,1.22,-,94040
1418,東華,1137,1069,891,6.36,27.6,16997,11660,45.77,-,1137
1419,新紡,334093,266298,349765,25.45,-4.48,2328457,2395315,-2.79,-,334093
1423,利華,6637,11088,9251,-40.14,-28.25,91275,136226,-32.99,-,6637
1434,福懋,2407270,2477621,2814635,-2.83,-14.47,22025137,26945284,-18.25,-,2407270
1440,南紡,1477426,1590203,1759926,-7.09,-16.05,15017500,16492870,-8.94,-,1477426
1441,大東,74396,105790,130954,-29.67,-43.18,874366,1229761,-28.89,-,74396
1444,力麗,683136,745675,1056962,-8.38,-35.36,6554198,9910712,-33.86,-,683136
1445,大宇,86848,104160,122975,-16.62,-29.37,1051615,1088273,-3.36,-,86848
1446,宏和,7358,9536,12108,-22.83,-39.23,98488,110148,-10.58,-,7358
1447,力鵬,1328742,1938288,1396651,-31.44,-4.86,22543324,21383716,5.42,-,1328742
1449,佳和,236451,333084,240703,-29.01,-1.76,2034578,1971159,3.21,-,236451
1451,年興,461901,537506,724042,-14.06,-36.2,4886282,6853706,-28.7,-,461901
1452,宏益,93126,104627,133017,-10.99,-29.98,834721,1428859,-41.58,-,93126
1454,台富,138803,144631,141617,-4.02,-1.98,1169212,1405697,-16.82,-,138803
1455,集盛,690467,655615,713084,5.31,-3.17,5463353,7525083,-27.39,-,690467
1457,宜進,313769,315028,348821,-0.39,-10.04,2300994,3411479,-32.55,-,313769
1459,聯發,98023,95354,108504,2.79,-9.65,765261,1600585,-52.18,市場需求減少，致營業額下降。,98023
1460,宏遠,720391,665369,904656,8.26,-20.36,5555378,7608489,-26.98,-,720391
1463,強盛,38000,38818,44659,-2.1,-14.91,260706,376864,-30.82,-,38000
1464,得力,961770,975517,1073666,-1.4,-10.42,7228925,9288954,-22.17,-,961770
1465,偉全,40641,44614,62698,-8.9,-35.17,436176,412367,5.77,-,40641
1466,聚隆,242571,199625,212938,21.51,13.91,1760723,2194078,-19.75,-,242571
1467,南緯,489276,503680,506568,-2.85,-3.41,3529569,4840567,-27.08,-,489276
1468,昶和,81874,91518,137893,-10.53,-40.62,793519,1048763,-24.33,-,81874
1470,大統新創,42437,51791,71475,-18.06,-40.62,527022,735598,-28.35,-,42437
1473,台南,404571,664222,391158,-39.09,3.42,4931520,5892223,-16.3,-,404571
1474,弘裕,235637,257924,240259,-8.64,-1.92,1922280,2500584,-23.12,-,235637
1475,業旺,112605,95610,105736,17.77,6.49,944346,858964,9.94,-,112605
1476,儒鴻,2382299,2704236,2899121,-11.9,-17.82,22291528,32105868,-30.56,-,2382299
1477,聚陽,2800342,3505603,2427157,-20.11,15.37,24330436,24719886,-1.57,-,2800342
4414,如興,1085047,1426186,1568071,-23.91,-30.8,10710470,13228432,-19.03,-,1085047
4426,利勤,114837,142235,119683,-19.26,-4.04,997804,967468,3.13,-,114837
4438,廣越,2232541,2189079,2751463,1.98,-18.85,13923764,15613661,-10.82,-,2232541
4440,宜新實業,76828,94803,134357,-18.96,-42.81,746048,1189582,-37.28,-,76828
1503,士電,2388149,2843442,2493434,-16.01,-4.22,24351215,22768793,6.94,-,2388149
1504,東元,5300860,4999513,4857361,6.02,9.13,45031277,43262388,4.08,-,5300860
1506,正道,93680,101233,85167,-7.46,9.99,853275,858544,-0.61,-,93680
1513,中興電,1709458,1849896,1649006,-7.59,3.66,16298218,13747822,18.55,-,1709458
1514,亞力,777195,629670,692853,23.42,12.17,6097194,5225685,16.67,-,777195
1515,力山,796888,955059,310793,-16.56,156.4,3946824,3652335,8.06,客戶銷售狀況好增加採購量,796888
1517,利奇,121960,146450,468695,-16.72,-73.97,1481117,4138258,-64.2,主係產業調整庫存及去年基期較高所致。,121960
1519,華城,1441440,961051,781296,49.98,84.49,8287731,5085238,62.97,本月與同期逾50%以上，主要是公營案及民營案增加。,1441440
1526,日馳,55961,84974,207799,-34.14,-73.06,852325,1718433,-50.4,因市場需求減少，致本月營收較去年同期減少。,55961
1527,鑽全,233099,266274,287717,-12.45,-18.98,2121210,3211773,-33.95,-,233099
1528,恩德,290165,340123,295730,-14.68,-1.88,2804036,2717479,3.18,-,290165
1529,樂事綠能,114243,37741,39916,202.7,186.2,531462,202111,162.95,"本月及本年台電銷貨較去年同期多,又新增子公司工程等收入,致營收增加",114243
1530,亞崴,271990,177761,434276,53.0,-37.36,1858659,2432857,-23.6,-,271990
1531,高林股,117776,112308,167661,4.86,-29.75,1109166,2031273,-45.39,-,117776
1532,勤美,1201528,1732102,1158278,-30.63,3.73,12968123,11155062,16.25,-,1201528
1535,中宇,749850,746573,798394,0.43,-6.08,6700926,6364029,5.29,-,749850
1537,廣隆,534044,574790,629208,-7.08,-15.12,4662976,5734824,-18.69,-,534044
1538,正峰,14900,16090,24675,-7.39,-39.61,159074,203227,-21.72,-,14900
1539,巨庭,150541,154729,201775,-2.7,-25.39,1101543,2208969,-50.13,國外市場需求減少,150541
1540,喬福,26831,31860,26267,-15.78,2.14,377041,352542,6.94,-,26831
1541,錩泰,245401,272639,261060,-9.99,-5.99,2288112,3399769,-32.69,-,245401
1558,伸興,735363,734399,556400,0.13,32.16,5682602,5306485,7.08,-,735363
1560,中砂,569539,556064,579720,2.42,-1.75,4786463,5318312,-10.0,-,569539
1583,程泰,486883,410263,742068,18.67,-34.38,3888260,4863711,-20.05,-,486883
1597,直得,82550,82382,134996,0.2,-38.85,838397,1266381,-33.79,-,82550
2049,上銀,2161208,2150644,2511383,0.49,-13.94,18874992,23722542,-20.43,-,2161208
2371,大同,3752193,3817751,2514249,-1.71,49.23,35810044,21708294,64.96,依IFRS10規定綜合判斷對精英電腦(股)公司已具備實質控制力，故自111年10月起將其併入合併報表，致合併營收較比較期間大幅增加。,3752193
3167,大量,120769,105410,132590,14.57,-8.91,820601,1963045,-58.19,大環境變化所致,120769
4526,東台,749164,652761,876235,14.76,-14.5,5708256,6136541,-6.97,-,749164
4532,瑞智,1194250,1321686,1033914,-9.64,15.5,12444592,14857283,-16.23,-,1194250
4540,全球傳動,176788,249048,250471,-29.01,-29.41,2109136,2637688,-20.03,-,176788
4555,氣立,102528,106964,135504,-4.14,-24.33,1037301,1422963,-27.1,-,102528
4562,穎漢,73298,64115,74743,14.32,-1.93,562973,545389,3.22,-,73298
4564,元翎,94473,113913,170034,-17.06,-44.43,1016918,1474736,-31.04,-,94473
4566,時碩工業,356366,383717,473620,-7.12,-24.75,3215082,3775341,-14.83,-,356366
4572,駐龍,78778,83100,62586,-5.2,25.87,627407,466736,34.42,-,78778
4576,大銀微系統,186295,182936,226022,1.83,-17.57,1624566,2513373,-35.36,-,186295
4583,台灣精銳,201638,221896,279770,-9.12,-27.92,2004573,2563085,-21.79,-,201638
6606,建德工業,68199,91954,59860,-25.83,13.93,614868,693941,-11.39,-,68199
8222,寶一,62914,68270,40439,-7.84,55.57,511652,343358,49.01,去年度因疫情影響所致,62914
8374,羅昇,278476,254479,271371,9.42,2.61,2375661,2899045,-18.05,111/7/1取得達昇能源100%股權，係屬共同控制下組織重整，應視為自始即取得，故追溯重編去年合併營收。,278476
8996,高力,327491,402582,269690,-18.65,21.43,3426046,1946861,75.97,112年1-9月累計營收較去年同期增加75.98%，主要係板式熱交換器及熱能產品之營業額，較去年同期累計分別增加63.14%及92.51%所致。,327491
1603,華電,621451,282068,258471,120.31,140.43,3048200,2456450,24.08,"本公司產品為訂單式生產。營收增加主要係超耐熱鋼心鋁線340mm2電纜線294,829仟元。",621451
1604,聲寶,601230,688324,597829,-12.65,0.56,6914290,6970185,-0.8,-,601230
1605,華新,16771119,14410608,14016727,16.38,19.65,146519676,136432195,7.39,-,16771119
1608,華榮,905462,710289,953769,27.47,-5.06,7187308,8321072,-13.62,-,905462
1609,大亞,2174547,2347203,2176392,-7.35,-0.08,19299572,20333125,-5.08,-,2174547
1611,中電,106450,119925,124767,-11.23,-14.68,979989,1178324,-16.83,-,106450
1612,宏泰,459278,677991,532534,-32.25,-13.75,4448558,4577438,-2.81,-,459278
1614,三洋電,429345,488036,455614,-12.02,-5.76,4569842,4931006,-7.32,-,429345
1615,大山,469649,472133,344482,-0.52,36.33,3500662,3091426,13.23,-,469649
1616,億泰,307904,330385,313106,-6.8,-1.66,2901643,2767812,4.83,-,307904
1617,榮星,256351,254781,276154,0.61,-7.17,2116173,2744311,-22.88,-,256351
1618,合機,478542,699174,304615,-31.55,57.09,3180544,2045523,55.48,本月及本年累計增加係因業主通知銅板、高壓線、超高壓線及光纜線等交貨數量較去年同期增加。,478542
4930,燦星網,769465,775870,582957,-0.82,31.99,5103314,5920931,-13.8,-,769465
5283,禾聯碩,376204,517947,377881,-27.36,-0.44,4821675,5455604,-11.61,-,376204
1708,東鹼,449308,494044,691134,-9.05,-34.98,4405903,6129667,-28.12,-,449308
1709,和益,845980,853507,775534,-0.88,9.08,7202243,8084468,-10.91,-,845980
1710,東聯,1764907,1786506,1942737,-1.2,-9.15,15731116,16960552,-7.24,無,1764907
1711,永光,734490,692430,721723,6.07,1.76,5918473,6966099,-15.03,-,734490
1712,興農,1860207,1585242,1915609,17.34,-2.89,14594558,18012868,-18.97,-,1860207
1713,國化,40844,43833,37219,-6.81,9.73,346619,469709,-26.2,-,40844
1714,和桐,1941684,1553868,2081377,24.95,-6.71,14979465,17075553,-12.27,-,1941684
1717,長興,3916160,3963723,3805756,-1.19,2.9,31692726,37243105,-14.9,-,3916160
1718,中纖,3420387,3662804,2779499,-6.61,23.05,29377964,25131858,16.89,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。,3420387
1721,三晃,206090,167455,196164,23.07,5.06,1597691,2303802,-30.64,-,206090
1722,台肥,966873,1021253,1201791,-5.32,-19.54,12382418,11543061,7.27,-,966873
1723,中碳,530119,666121,778765,-20.41,-31.92,6403677,8223703,-22.13,-,530119
1725,元禎,604467,726950,623168,-16.84,-3.0,5644888,7179399,-21.37,-,604467
1726,永記,708441,784327,789203,-9.67,-10.23,6836552,7092787,-3.61,-,708441
1727,中華化,151735,138477,198647,9.57,-23.61,1299069,1740407,-25.35,-,151735
1730,花仙子,218065,207472,240248,5.1,-9.23,1958027,2121104,-7.68,-,218065
1732,毛寶,44484,41511,45933,7.16,-3.15,417962,447187,-6.53,-,44484
1735,日勝化,208998,229340,237879,-8.86,-12.14,1750026,2327755,-24.81,-,208998
1773,勝一,875068,874848,884802,0.02,-1.1,7297104,8805725,-17.13,-,875068
1776,展宇,109181,101916,104345,7.12,4.63,875051,1122736,-22.06,-,109181
4720,德淵,274951,289149,277971,-4.91,-1.08,2435756,2745475,-11.28,-,274951
4722,國精化,293932,322336,269990,-8.81,8.86,2501324,3461638,-27.74,-,293932
4739,康普,382854,399625,723925,-4.19,-47.11,4150512,7467207,-44.41,-,382854
4755,三福化,416795,426980,387177,-2.38,7.64,3675576,4417655,-16.79,-,416795
4764,雙鍵,198893,193602,182679,2.73,8.87,1666492,2139089,-22.09,-,198893
4766,南寶,1828163,1866643,1991366,-2.06,-8.19,15063781,16426305,-8.29,-,1828163
4770,上品,457869,401089,584634,14.15,-21.68,4403897,4507417,-2.29,-,457869
1701,中化,713176,711815,728746,0.19,-2.13,6347629,6102746,4.01,-,713176
1707,葡萄王,765446,991411,861571,-22.79,-11.15,7435046,7266923,2.31,-,765446
1720,生達,495586,585898,577234,-15.41,-14.14,4647391,4267765,8.89,-,495586
1731,美吾華,105364,101448,98291,3.86,7.19,963924,936460,2.93,本月美吾髮和醫藥事業部出貨同步增加，營收較去年同期成長7.2%。,105364
1733,五鼎,115344,147378,203242,-21.73,-43.24,1266309,1735537,-27.03,-,115344
1734,杏輝,265696,227103,276864,16.99,-4.03,2215917,2094288,5.8,-,265696
1752,南光,167453,193411,158742,-13.42,5.48,1633918,1339442,21.98,-,167453
1760,寶齡富錦,115669,244031,156797,-52.6,-26.23,1353209,1930920,-29.91,-,115669
1762,中化生,74242,158641,178072,-53.2,-58.3,1631089,1574667,3.58,當月營收較去年同期減少，主係部份產品營收遞延認列所致。,74242
1783,和康生,44422,60919,59273,-27.08,-25.05,473373,440124,7.55,-,44422
1786,科妍,56688,80500,67611,-29.58,-16.15,509741,397481,28.24,-,56688
1789,神隆,279394,183059,223986,52.62,24.73,2062919,2248193,-8.24,-,279394
1795,美時,1100388,1184833,3348921,-7.12,-67.14,13538873,11461182,18.12,本月營收較去年同期減少主係因去年血癌用藥集中於九月出貨基期較高，今年分散逐季出貨後，累計營收仍較去年同期成長。,1100388
3164,景岳,21954,32306,25771,-32.04,-14.81,242187,262529,-7.74,-,21954
3705,永信,543489,604962,531024,-10.16,2.34,5083572,5534812,-8.15,-,543489
4104,佳醫,705001,695296,643396,1.39,9.57,6048447,5223687,15.78,-,705001
4106,雃博,193580,198250,211284,-2.35,-8.37,1968244,1967093,0.05,-,193580
4108,懷特,16951,13798,10730,22.85,57.97,115100,101652,13.22,本期「懷特血寶®」凍晶注射劑和懷特耆力出貨增加，營收較去年同期大幅成長 57.98%,16951
4119,旭富,94102,98813,130095,-4.76,-27.66,912743,673973,35.42,-,94102
4133,亞諾法,29550,34452,29153,-14.22,1.36,288076,303778,-5.16,-,29550
4142,國光生,237281,624945,700805,-62.03,-66.14,1225604,1667022,-26.47,營收減少主要為配合政府出貨時程所致。,237281
4155,訊映,87279,96208,105665,-9.28,-17.4,916120,1161393,-21.11,-,87279
4164,承業醫,266943,243833,367725,9.47,-27.4,2424128,2115832,14.57,-,266943
4736,泰博,365428,298582,635906,22.38,-42.53,3728464,7815146,-52.29,本年係因新冠肺炎抗原快篩檢驗試劑銷售減少,365428
4737,華廣,128176,121393,255740,5.58,-49.88,1265910,1613814,-21.55,-,128176
4746,台耀,385228,401394,404808,-4.02,-4.83,3148129,2697198,16.71,-,385228
4771,望隼,271253,206234,157929,31.52,71.75,1765638,1287413,37.14,因中國及日本地區代工訂單增加，致業績提升。,271253
6446,藥華藥,401815,458657,255151,-12.39,57.48,3458760,2040309,69.52,本月及本年累計營收較去年成長，主要來自認列美國子公司PharmaEssentia USA Corp. 之營收。,401815
6472,保瑞,1016198,991812,1804935,2.45,-43.69,10994867,5196021,111.6,111.09起合併子公司安成國際藥業營收,1016198
6491,晶碩,590171,590954,677512,-0.13,-12.89,4752101,4544894,4.55,-,590171
6534,正瀚-創,35614,30454,26648,16.94,33.64,1371097,1380375,-0.67,-,35614
6645,金萬林-創,35422,41488,42692,-14.62,-17.02,289262,565694,-48.86,-,35422
6657,華安,810,332,684,143.97,18.42,4923,4857,1.35,-,810
6782,視陽,228605,232917,247002,-1.85,-7.44,1709028,2089718,-18.21,-,228605
6796,晉弘,42974,42583,42846,0.91,0.29,387041,349887,10.61,-,42974
6861,睿生光電,138357,131101,162782,5.53,-15.0,1332141,1411595,-5.62,-,138357
1802,台玻,4106296,4373319,3513972,-6.1,16.85,33594501,32471642,3.45,-,4106296
1806,冠軍,236456,273910,223344,-13.67,5.87,2259439,2284217,-1.08,-,236456
1809,中釉,211021,203578,261115,3.65,-19.18,1735611,1988535,-12.71,-,211021
1810,和成,394617,425391,398827,-7.23,-1.05,3602391,3762408,-4.25,-,394617
1817,凱撒衛,206731,218924,228371,-5.56,-9.47,1786903,1963526,-8.99,-,206731
1903,士紙,10464,14759,12980,-29.1,-19.38,129016,125334,2.93,-,10464
1904,正隆,3520373,3549970,3447890,-0.83,2.1,30884504,33422200,-7.59,-,3520373
1905,華紙,1734754,1613768,2036637,7.49,-14.82,15469454,17911924,-13.63,-,1734754
1906,寶隆,251120,285334,238963,-11.99,5.08,2530663,3599604,-29.69,-,251120
1907,永豐餘,6443074,6279524,6821113,2.6,-5.54,54113742,60286282,-10.23,-,6443074
1909,榮成,4047348,4020496,4587310,0.66,-11.77,34420425,39507997,-12.87,-,4047348
6790,永豐實,904860,873455,888354,3.59,1.85,7555503,7385746,2.29,-,904860
2002,中鋼,29458618,30550154,29912530,-3.57,-1.51,274932250,354190284,-22.37,-,29458618
2006,東和鋼鐵,5370273,5359544,4690839,0.2,14.48,44954866,45901110,-2.06,-,5370273
2007,燁興,380418,399105,503928,-4.68,-24.5,3796049,5525845,-31.3,-,380418
2008,高興昌,120726,129029,158637,-6.43,-23.89,1136893,1672730,-32.03,-,120726
2009,第一銅,232627,235734,186982,-1.31,24.41,1922799,2277146,-15.56,-,232627
2010,春源,1777136,1822688,2053172,-2.49,-13.44,15921114,19029295,-16.33,-,1777136
2012,春雨,668908,820194,834565,-18.44,-19.84,6238440,8478601,-26.42,-,668908
2013,中鋼構,1338894,1524729,1718050,-12.18,-22.06,14239140,14036598,1.44,-,1338894
2014,中鴻,3139403,3202950,2685243,-1.98,16.91,28659061,36320077,-21.09,-,3139403
2015,豐興,2593196,2656385,2708776,-2.37,-4.26,25806336,29645383,-12.94,-,2593196
2017,官田鋼,284502,325181,249014,-12.5,14.25,2348460,2908606,-19.25,-,284502
2020,美亞,599194,610953,633794,-1.92,-5.45,5556435,4939296,12.49,-,599194
2022,聚亨,898770,781693,764039,14.97,17.63,6605724,7491531,-11.82,-,898770
2023,燁輝,6775027,6339079,6781033,6.87,-0.08,54886164,66493555,-17.45,-,6775027
2024,志聯,78405,79188,68833,-0.98,13.9,664270,924383,-28.13,-,78405
2025,千興,231706,43613,11013,431.27,2003.93,442452,1027001,-56.91,本月營收增加，主因是反應9月不�袗�盤價調漲，下游第3季需求增加所致。,231706
2027,大成鋼,8054404,8859977,9318136,-9.09,-13.56,79678972,90236603,-11.69,-,8054404
2028,威致,719027,528424,863779,36.07,-16.75,7742725,9438112,-17.96,-,719027
2029,盛餘,972959,1221073,683046,-20.31,42.44,8932768,10434552,-14.39,-,972959
2030,彰源,1045025,1131312,1351359,-7.62,-22.66,9859857,12997831,-24.14,-,1045025
2031,新光鋼,1461510,1533901,1325323,-4.71,10.27,11946275,13003039,-8.12,-,1461510
2032,新鋼,236205,246647,297163,-4.23,-20.51,2141446,2604606,-17.78,-,236205
2033,佳大,44607,46665,59036,-4.41,-24.44,435490,622171,-30.0,-,44607
2034,允強,1171231,1490669,1385638,-21.42,-15.47,11774276,13403214,-12.15,土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。,1171231
2038,海光,704066,758000,940267,-7.11,-25.12,6769443,8464795,-20.02,-,704066
2069,運錩,970934,1111157,1077967,-12.61,-9.92,9064543,11188590,-18.98,-,970934
2211,長榮鋼,854884,1119603,674715,-23.64,26.7,9119705,9127939,-0.09,-,854884
3004,豐達科,250459,280473,197985,-10.7,26.5,2206851,1510292,46.12,-,250459
5007,三星,572902,561835,601643,1.96,-4.77,4916878,5500859,-10.61,-,572902
9958,世紀鋼,1245560,1206343,903198,3.25,37.9,9539144,6277375,51.96,本年增加百分比達50%以上，主要係風力事業案相關工程收入挹注所致。,1245560
2101,南港,719111,690615,621161,4.12,15.76,5884128,5892021,-0.13,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",719111
2102,泰豐,14898,15304,154501,-2.65,-90.35,433508,1264767,-65.72,"自美國反傾銷案後,衝擊本公司營收,又本公司觀音廠自112年2月起暫時停產,陸續影響本公司營收表現",14898
2103,台橡,2591132,2639957,2869467,-1.84,-9.69,23544682,26357386,-10.67,-,2591132
2104,國際中橡,1586599,1563646,2127156,1.46,-25.41,13427776,17749944,-24.35,-,1586599
2105,正新,8594397,8585085,8874713,0.1,-3.15,73386418,75328668,-2.57,無。,8594397
2106,建大,2891529,3192729,3484075,-9.43,-17.0,25862352,30246019,-14.49,-,2891529
2107,厚生,91419,115631,107742,-20.93,-15.15,1054771,1496200,-29.5,-,91419
2108,南帝,851398,796275,950143,6.92,-10.39,6846019,9446391,-27.52,-,851398
2109,華豐,343215,407247,347983,-15.72,-1.37,3446063,4155278,-17.06,-,343215
2114,鑫永銓,134305,133795,149503,0.38,-10.16,1145764,1424852,-19.58,-,134305
6582,申豐,63207,73565,86421,-14.08,-26.86,637457,1421454,-55.15,較去年同期減少，主係受市場狀況影響，銷售量及銷售價格減少,63207
1319,東陽,2156228,2077579,1899913,3.78,13.49,17303529,15970078,8.34,-,2156228
1339,昭輝,163839,203804,151164,-19.6,8.38,1505203,1517692,-0.82,-,163839
1512,瑞利,89068,90778,44702,-1.88,99.24,878686,471151,86.49,因至111年11月起新增運動用品批發銷售，故本年營業收入相較去年同期增加86.5%。,89068
1521,大億,494626,432228,407598,14.43,21.35,3580707,3575055,0.15,-,494626
1522,堤維西,1647751,1820442,1633734,-9.48,0.85,14451810,14276901,1.22,-,1647751
1524,耿鼎,246511,240721,197003,2.4,25.13,1938170,1800349,7.65,-,246511
1525,江申,124629,104547,144636,19.2,-13.83,1239741,1084187,14.34,-,124629
1533,車王電,332544,391517,281736,-15.06,18.03,3073263,2433513,26.28,-,332544
1536,和大,503175,534523,647576,-5.86,-22.29,5059913,5533870,-8.56,-,503175
1568,倉佑,114056,100640,149552,13.33,-23.73,1087218,1400834,-22.38,本月及累計合併營收減少主因大陸子公司於今年7月處分所致。,114056
1587,吉茂,145650,193155,183167,-24.59,-20.48,1616285,1964723,-17.73,-,145650
2201,裕隆,7204757,6423358,6123519,12.16,17.65,59034717,56104612,5.22,-,7204757
2204,中華,3409468,2720370,2576791,25.33,32.31,27709058,21855017,26.78,-,3409468
2206,三陽工業,5423486,5374895,5014964,0.9,8.14,49408792,38106704,29.65,-,5423486
2207,和泰車,19953086,22860207,20180474,-12.71,-1.12,205257701,176479842,16.3,-,19953086
2227,裕日車,2840639,1510974,1856533,88.0,53.0,19673801,17032967,15.5,去年受疫情、上海封控以及港口塞港等不利因素衝擊，造成料件與成車供應短缺，影響車輛產銷情況，以致去年9月營收基期較低。,2840639
2228,劍麟,445420,462232,442582,-3.63,0.64,3615076,3291467,9.83,-,445420
2231,為升,355176,336271,347472,5.62,2.21,3331695,2786447,19.56,-,355176
2233,宇隆,313110,310094,275527,0.97,13.64,2472630,2610033,-5.26,-,313110
2241,艾姆勒,88751,80124,50137,10.76,77.01,629329,577841,8.91,係客戶需求增加,88751
2247,汎德永業,4382452,4168701,3967457,5.12,10.45,40539372,33502268,21.0,-,4382452
2254,巨鎧精密-創,66732,88441,11637,-24.54,473.44,415644,791660,-47.49,本月營收較去年同期營收增加，係因客戶訂單增加所致。,66732
2258,鴻華先進-創,74096,123801,60177,-40.14,23.13,588480,123871,375.07,-,74096
