code,公司名稱,當月營收,上月營收,去年當月營收,上月比較 增減(%),去年同月 增減(%),當月累計營收,去年累計營收,前期比較 增減(%),備註,
4155,訊映,170372,101142,88240,68.44,93.07,417129,295945,40.94,因北非、巴西客戶銷售成長所致。,170372
4164,承業醫,225613,160945,179481,40.18,25.7,606185,641059,-5.44,-,225613
4736,泰博,566565,481856,432346,17.57,31.04,1792834,1346533,33.14,-,566565
4737,華廣,259364,115287,131937,124.97,96.58,475646,463798,2.55,本月營收較去年同期增加96%，因客戶受疫情船運影響，原預計於今年1~2月出貨，延後於3月出貨，故累計第一季營收比同期增加2.55%,259364
4746,台耀,342321,206576,253566,65.71,35.0,834945,736279,13.4,-,342321
4771,望隼,114097,123894,129735,-7.9,-12.05,362090,319166,13.44,-,114097
6446,藥華藥,132070,55023,32909,140.02,301.31,251744,97678,157.72,本月及本年累計營收較去年成長，主要來自認列子公司PharmaEssentia USA Corp.之營收。,132070
6472,保瑞,409448,330308,544124,23.95,-24.75,1118561,1367056,-18.17,-,409448
6491,晶碩,516999,491078,424559,5.27,21.77,1488385,1145797,29.89,-,516999
6534,正瀚-創,246796,187523,148599,31.6,66.08,591036,365313,61.78,本月較去年同期增加及本年度較去年同期增加係因為低碳農業客戶市場需求增加所致。,246796
6645,金萬林-創,41844,36372,41193,15.04,1.58,122030,84396,44.59,-,41844
6657,華安,191,424,807,-54.95,-76.33,799,1774,-54.96,主要係試劑銷售減少,191
6782,視陽,219884,212787,154136,3.33,42.65,646458,454874,42.11,-,219884
6796,晉弘,46504,34234,33152,35.84,40.27,113309,88229,28.42,-,46504
6861,睿生光電,167678,146965,207792,14.09,-19.3,466786,528395,-11.65,-,167678
1802,台玻,3792957,3931754,4894198,-3.53,-22.5,11416342,11670289,-2.17,-,3792957
1806,冠軍,309283,157801,232084,95.99,33.26,747464,590435,26.59,-,309283
1809,中釉,247446,131770,190185,87.78,30.1,609657,518709,17.53,-,247446
1810,和成,462061,427350,447710,8.12,3.2,1256170,1185835,5.93,-,462061
1817,凱撒衛,272334,92792,231207,193.48,17.78,581410,560192,3.78,-,272334
1903,士紙,16715,13914,90359,20.13,-81.5,46910,130757,-64.12,收入較去年同期減少，主要係去年出售營建房地收入，本期無所致。,16715
1904,正隆,4080475,3284976,3869216,24.21,5.45,11297753,10286788,9.82,-,4080475
1905,華紙,2215413,1554779,2071320,42.49,6.95,5526767,5477278,0.9,-,2215413
1906,寶隆,520163,306084,13780,69.94,3674.76,1103992,80955,1263.71,代理銷售工業用紙之噸數增加,520163
1907,永豐餘,7334607,5364597,7669058,36.72,-4.36,19815678,21314265,-7.03,-,7334607
1909,榮成,5440234,3471768,3255271,56.69,67.12,13547422,11152953,21.46,大陸工紙增加銷售量,5440234
6790,永豐實,784873,693721,889386,13.13,-11.75,2441558,2589318,-5.7,-,784873
2002,中鋼,41662586,33521901,36894940,24.28,12.92,115211993,97821598,17.77,-,41662586
2006,東和鋼鐵,6094900,4075041,4969779,49.56,22.63,15188681,12868075,18.03,-,6094900
2007,燁興,758896,542390,569411,39.91,33.27,1862597,1672594,11.35,-,758896
2008,高興昌,129647,171315,110361,-24.32,17.47,439785,273665,60.7,主要係本期銷售價格上漲,129647
2009,第一銅,280061,218471,303843,28.19,-7.82,778950,689150,13.03,-,280061
2010,春源,2423398,1820081,2065788,33.14,17.31,6299349,5473043,15.09,-,2423398
2012,春雨,1316111,801724,911934,64.16,44.32,3025115,2316902,30.56,-,1316111
2013,中鋼構,1645303,1229818,1332159,33.78,23.5,4505119,3538437,27.31,-,1645303
2014,中鴻,4876441,3766024,3947393,29.48,23.53,12410223,10830522,14.58,-,4876441
2015,豐興,4063689,2654317,3335779,53.09,21.82,9948389,7895674,25.99,-,4063689
2017,官田鋼,418202,256202,379823,63.23,10.1,992540,1027774,-3.42,-,418202
2020,美亞,624079,435332,509220,43.35,22.55,1611311,1363838,18.14,-,624079
2022,聚亨,808016,760051,1150216,6.31,-29.75,2326200,2973235,-21.76,-,808016
2023,燁輝,7893700,7622611,6732701,3.55,17.24,23148105,18677366,23.93,-,7893700
2024,志聯,149735,94931,136102,57.73,10.01,362307,363650,-0.36,-,149735
2025,千興,168225,133549,157861,25.96,6.56,533493,448021,19.07,-,168225
2027,大成鋼,12152616,8994745,8108971,35.1,49.86,30194496,21021686,43.63,-,12152616
2028,威致,1542908,922302,1130308,67.28,36.5,3655194,2768772,32.01,-,1542908
2029,盛餘,1614513,1199433,1048072,34.6,54.04,4194573,3207718,30.76,銷售量比去年同期多且銷售平均價格較去年同期上漲,1614513
2030,彰源,1931397,1129181,1211788,71.04,59.38,4446083,2979021,49.24,主要係鎳價上漲帶動不�袗�產品價格上漲致營收增加,1931397
2031,新光鋼,2069133,1270565,1091697,62.85,89.53,4618502,3234422,42.79,本月營收較去年同期增加50%以上，主要係鋼鐵需求量增加及價格上漲所致。,2069133
2032,新鋼,413615,290808,277664,42.22,48.96,1035793,859129,20.56,-,413615
2033,佳大,102907,49732,79255,106.92,29.84,237277,195562,21.33,-,102907
2034,允強,1419289,1211939,1415329,17.1,0.27,4081880,3391722,20.34,-,1419289
2038,海光,1025455,742336,930624,38.13,10.19,2706469,2290943,18.13,-,1025455
2069,運錩,1267758,1179783,959883,7.45,32.07,3731137,2532093,47.35,-,1267758
2211,長榮鋼,1132456,922920,1200293,22.7,-5.65,3391149,3048197,11.25,-,1132456
3004,豐達科,147198,135038,126895,9.0,15.99,424627,331792,27.97,-,147198
5007,三星,715250,510104,637305,40.21,12.23,1875822,1631602,14.96,-,715250
9958,世紀鋼,626104,819309,608564,-23.58,2.88,2223612,1676832,32.6,-,626104
2101,南港,664330,523927,723572,26.79,-8.18,1778740,2201075,-19.18,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",664330
2102,泰豐,134614,102405,118956,31.45,13.16,353463,548931,-35.6,-,134614
2103,台橡,3105558,2607111,3059530,19.11,1.5,8642027,8216811,5.17,-,3105558
2104,國際中橡,1811794,1545192,1874825,17.25,-3.36,5211467,5366940,-2.89,-,1811794
2105,正新,9821954,6955598,10998313,41.2,-10.69,24661436,27491687,-10.29,無。,9821954
2106,建大,3811876,2711750,3287370,40.56,15.95,9459317,8562446,10.47,-,3811876
2107,厚生,182312,280837,314978,-35.08,-42.11,584899,934413,-37.4,-,182312
2108,南帝,1342812,1006947,2440735,33.35,-44.98,3494991,6954128,-49.74,-,1342812
2109,華豐,516663,453844,502681,13.84,2.78,1456975,1316951,10.63,-,516663
2114,鑫永銓,170144,113323,163946,50.14,3.78,454313,415386,9.37,-,170144
6582,申豐,218331,135483,927858,61.15,-76.46,725144,2298663,-68.45,較去年同期減少，主係受市場狀況影響，銷售量及銷售價格減少,218331
1319,東陽,1890259,1389990,1689083,35.99,11.91,5024238,4518336,11.19,-,1890259
1339,昭輝,160802,121905,170497,31.9,-5.68,512016,512511,-0.09,-,160802
1512,瑞利,64474,38281,75909,68.42,-15.06,158443,237458,-33.27,-,64474
1521,大億,442764,350472,495429,26.33,-10.63,1227615,1275875,-3.78,-,442764
1522,堤維西,1744645,1370144,1438368,27.33,21.29,4602245,3953774,16.4,-,1744645
1524,耿鼎,223543,115862,172805,92.93,29.36,543184,460408,17.97,-,223543
1525,江申,127488,96630,121493,31.93,4.93,304240,317524,-4.18,-,127488
1533,車王電,231393,210774,210776,9.78,9.78,753214,572110,31.65,-,231393
1536,和大,627338,435008,542003,44.21,15.74,1584956,1572954,0.76,-,627338
1568,倉佑,179859,139912,164783,28.55,9.14,498977,470008,6.16,-,179859
1587,吉茂,232711,169813,200002,37.03,16.35,602485,534609,12.69,-,232711
2201,裕隆,6429075,5023559,7288188,27.97,-11.78,19098577,20847147,-8.38,-,6429075
2204,中華,2511466,1916381,2725690,31.05,-7.85,7239878,8644686,-16.25,-,2511466
2206,三陽工業,4190481,2821140,3676163,48.53,13.99,11167902,9917143,12.61,-,4190481
2207,和泰車,21209473,16640445,22342701,27.45,-5.07,60263249,65583615,-8.11,-,21209473
2227,裕日車,2467167,1755200,2564616,40.56,-3.79,7764386,7900884,-1.72,-,2467167
2228,劍麟,413767,285852,379937,44.74,8.9,1069287,986117,8.43,-,413767
2231,為升,350640,275474,444133,27.28,-21.05,995080,1162744,-14.41,-,350640
2233,宇隆,325342,261825,284093,24.25,14.51,899129,787075,14.23,-,325342
2241,艾姆勒,82086,77542,86599,5.86,-5.21,248781,237771,4.63,-,82086
2247,汎德永業,3436726,1575475,3858031,118.13,-10.92,9602852,10311965,-6.87,-,3436726
2254,巨鎧精密-創,86582,71192,61166,21.61,41.55,257140,134894,90.62,市場需求提升以及公司積極擴展業務，致營收較去年同期成長。,86582
2497,怡利電,272638,274283,178240,-0.59,52.96,830191,517540,60.41,去年之新案量產，今年持續出貨,272638
3346,麗清,618615,361138,340800,71.29,81.51,1541601,1500092,2.76,"主係中國汽車市場需求增加,致本月銷售額增加",618615
4551,智伸科,802637,626616,822444,28.09,-2.4,2337874,2262280,3.34,-,802637
6288,聯嘉,296338,252784,369682,17.22,-19.83,927026,983544,-5.74,-,296338
6605,帝寶,1480283,1122282,1546492,31.89,-4.28,4037008,4073652,-0.89,-,1480283
2302,麗正,68638,42442,59434,61.72,15.48,196421,164575,19.35,-,68638
2303,聯電,22140452,20809602,16619555,6.39,33.21,63422820,47097012,34.66,-,22140452
2329,華泰,1496740,1110647,1430899,34.76,4.6,3838900,3788896,1.31,-,1496740
2330,台積電,171966525,146933238,129127388,17.03,33.17,491075873,362410230,35.5,無。,171966525
2337,旺宏,4256653,3623441,3608192,17.47,17.97,11597955,9627145,20.47,-,4256653
2338,光罩,607303,544680,423009,11.49,43.56,1707492,1276063,33.8,-,607303
2340,台亞,460226,309046,534794,48.91,-13.94,1282285,1583411,-19.01,-,460226
2342,茂矽,182005,172905,148171,5.26,22.83,524895,411124,27.67,-,182005
2344,華邦電,9217307,8606056,7967337,7.1,15.68,26513851,21325358,24.33,-,9217307
2351,順德,983856,831371,881029,18.34,11.67,2790207,2452214,13.78,-,983856
2363,矽統,21594,7530,21869,186.77,-1.25,42796,51152,-16.33,-,21594
