Unnamed: 0_level_0,Unnamed: 1_level_0,營業收入,營業收入,營業收入,營業收入,營業收入,累計營業收入,累計營業收入,累計營業收入,備註,當月營收
1314,中石化,2884029,3348017,1224711,-13.85,135.48,26071642,13018335,100.26,去年同期及累計營收因受疫情影響而較正常低；今年原物料價格上漲及需求回穩，銷量及售價皆上漲，故今年單月及累計營收較去年增加,2884029
1315,達新,185205,209850,194188,-11.74,-4.62,1765488,1631571,8.2,-,185205
1321,大洋,597581,545282,508942,9.59,17.41,4825955,3585503,34.59,-,597581
1323,永裕,344408,334429,303129,2.98,13.61,2763023,2496630,10.67,-,344408
1324,地球,96914,92497,85306,4.77,13.6,795503,793922,0.19,-,96914
1325,恆大,49959,44447,471539,12.4,-89.4,1041889,2992928,-65.18,因新冠肺炎防疫物資競爭激烈，致營收較去年同期減少。,49959
1326,台化,30263865,30621450,20716904,-1.16,46.08,271155846,180584409,50.15,比較去年同時疫情影響較緩和，下游需求消費動能提升，致行情上漲，客戶採購動能提升，產銷量增加。,30263865
4306,炎洲,1414033,1464255,1293307,-3.42,9.33,12938598,10006396,29.3,-,1414033
1402,遠東新,20059024,19327770,16832713,3.78,19.16,173199174,150742713,14.89,-,20059024
1409,新纖,3733900,4049279,2597618,-7.78,43.74,32569206,22828333,42.67,-,3733900
1410,南染,37833,43566,40589,-13.15,-6.79,361013,303010,19.14,-,37833
1413,宏洲,244586,260225,122414,-6.0,99.8,2140278,1077136,98.7,因去年疫情關係基期低,244586
1414,東和,64505,66782,60808,-3.4,6.07,598416,489576,22.23,-,64505
1417,嘉裕,78757,74018,92872,6.4,-15.19,867060,768377,12.84,-,78757
1418,東華,747,4421,6159,-83.1,-87.87,35462,71665,-50.51,因本公司110.4.1董事會通過亞克力棉生產線停止生產。,747
1419,新紡,257212,223987,202648,14.83,26.92,1832293,1466797,24.91,-,257212
1423,利華,7790,12666,12877,-38.49,-39.5,137416,163957,-16.18,-,7790
1434,福懋,2510703,2453091,2328734,2.34,7.81,24348138,21627329,12.58,-,2510703
1440,南紡,1233678,1414727,1418244,-12.79,-13.01,15021824,12598173,19.23,-,1233678
1441,大東,109629,113796,45644,-3.66,140.18,1111404,1125467,-1.24,係因去年同期訂單量減少,109629
1444,力麗,965384,1017562,652937,-5.12,47.85,7868803,6062417,29.79,-,965384
1445,大宇,114512,102038,70496,12.22,62.43,884068,687107,28.66,訂單增加營業額成長,114512
1446,宏和,10204,15769,44365,-35.29,-76.99,152742,392398,-61.07,因永和合建案已銷售完畢,10204
1447,力鵬,1561857,1980684,1972834,-21.14,-20.83,17596337,8505125,106.89,本年累計增加係因子公司貿易營收增加,1561857
1449,佳和,258758,191301,109559,35.26,136.18,2148040,1353006,58.76,訂單增加,258758
1451,年興,753483,815573,741504,-7.61,1.61,5919311,5029292,17.69,-,753483
1452,宏益,162067,171621,116783,-5.56,38.77,1505093,826847,82.02,去年同期受新冠肺炎疫情影響，營收大幅減少。,162067
1454,台富,114653,128509,92735,-10.78,23.63,1180132,877527,34.48,-,114653
1455,集盛,995373,987059,729968,0.84,36.35,8097353,5397511,50.02,因受疫情影響，營收過度萎縮，致基期較低，本年景氣已回穩。,995373
1457,宜進,325191,356213,241966,-8.7,34.39,3096088,1978536,56.48,"109年因台南廠停止生產及疫情影響,致營業額大幅降低,今年已恢復正常。",325191
1459,聯發,199489,200609,139676,-0.55,42.82,1884587,1181381,59.52,去年受新型冠狀病毒疫情影響，致去年營業收入大幅減少。,199489
1460,宏遠,950028,920232,679694,3.23,39.77,6911776,4872323,41.85,-,950028
1463,強盛,31922,28601,32314,11.61,-1.21,322339,350427,-8.01,-,31922
1464,得力,829100,802061,867547,3.37,-4.43,7488129,5975554,25.31,-,829100
1465,偉全,38544,35555,38020,8.4,1.37,279203,310055,-9.95,-,38544
1466,聚隆,308329,333540,269260,-7.55,14.5,2676506,1815467,47.42,-,308329
1467,南緯,553732,522945,1528050,5.88,-63.76,4761470,6267043,-24.02,109年集團增加防護衣及隔離衣外銷營收，110年營收回復正常，部分產區短暫受到疫情影響，以致營收較去年同期減少約63.76%。,553732
1468,昶和,134801,88023,69344,53.14,94.39,849138,726939,16.81,去年因受疫情影響，營收過度萎縮，致基期較低。,134801
1470,大統新創,90731,87710,71277,3.44,27.29,679782,452331,50.28,"2020年Q3營收逐漸恢復，年度仍受COVID-19疫情影響,累計出貨量銳減,造成兩年度明顯差異",90731
1473,台南,580293,475063,581438,22.15,-0.19,4275314,4734069,-9.69,-,580293
1474,弘裕,325217,318031,271516,2.25,19.77,2561428,2011251,27.35,-,325217
1475,業旺,63250,37495,16286,68.68,288.37,216966,59436,265.04,主要開始銷售染劑產品,63250
1476,儒鴻,2049715,2544549,2600363,-19.44,-21.17,26065040,18849824,38.27,-,2049715
1477,聚陽,2492715,2754378,2690100,-9.49,-7.33,21234202,18883047,12.45,-,2492715
4414,如興,1841650,1493036,1558236,23.34,18.18,12831088,13105280,-2.09,-,1841650
4426,利勤,24897,39970,109515,-37.71,-77.26,499197,941009,-46.95,因國外新冠疫情嚴重，導致出貨減少,24897
4438,廣越,1209790,1441478,1834130,-16.07,-34.04,9323843,10439590,-10.68,-,1209790
4440,宜新實業,165227,170421,113250,-3.04,45.89,1336949,806430,65.78,去年同期受新冠疫情衝擊，今年則受惠於東南亞因疫情影響產生之轉單效應及巿場需求增加，致今年營收較去年同期增加。,165227
1503,士電,2156922,2339338,2177328,-7.79,-0.93,20821471,18422136,13.02,-,2156922
1504,東元,4413724,4386806,3786157,0.61,16.57,37328069,33177803,12.5,-,4413724
1506,正道,102895,82072,73726,25.37,39.56,779372,639817,21.81,-,102895
1513,中興電,1405608,1466839,1132160,-4.17,24.15,12863563,9927031,29.58,-,1405608
1514,亞力,482037,443719,405959,8.63,18.74,4025941,3681040,9.36,-,482037
1515,力山,1365823,1641095,1346360,-16.77,1.44,13279724,6854568,93.73,客戶銷售狀況好增加採購量,1365823
1517,利奇,369236,443970,352321,-16.83,4.8,3462286,2296091,50.79,"主係自行車零組件受惠全球自行車零售巿場持續熱銷,造就本公司集團出貨量及金額大增。",369236
1519,華城,634517,705918,849914,-10.11,-25.34,5957561,5865856,1.56,-,634517
1526,日馳,148024,173495,122780,-14.68,20.56,1307476,884671,47.79,-,148024
1527,鑽全,364062,383380,323881,-5.03,12.4,3490918,2601966,34.16,-,364062
1528,恩德,317563,369008,290830,-13.94,9.19,2632711,2417919,8.88,-,317563
1529,樂事綠能,56280,35320,52072,59.34,8.08,262922,548931,-52.1,"本年迄今因代建太陽能工程(EPC)案量減少,而以自建太陽能電廠為主,故本年累計營收較去年同期減少",56280
1530,亞崴,290088,337700,209901,-14.09,38.2,2686042,2241723,19.82,-,290088
1531,高林股,238904,273558,181850,-12.66,31.37,2124182,1136226,86.95,受到新型冠狀病毒肺炎全球大流行之影響，致109年度營業收入大幅下降。110年度隨着疫情逐步緩和，營收有顯著成長。,238904
1532,勤美,2187890,1665213,1197780,31.38,82.66,12573004,8040583,56.36,兩期變動達50%以上，主係今年認列完工交屋營建收入較去年增加所致,2187890
1535,中宇,679673,690125,793878,-1.51,-14.38,6103259,6240525,-2.19,-,679673
1537,廣隆,190622,193093,624602,-1.27,-69.48,4426880,5231325,-15.37,本月子公司越南利隆公司因新冠疫情影響部份停工,190622
1538,正峰,23229,16692,15721,39.16,47.75,193456,197557,-2.07,-,23229
1539,巨庭,290452,241574,215803,20.23,34.59,2202378,1565974,40.63,-,290452
1540,喬福,10495,21460,19435,-51.09,-45.99,286620,192304,49.04,大陸長假及美國海運延遲,10495
1541,錩泰,517901,674920,530327,-23.26,-2.34,4463953,3761439,18.67,-,517901
1558,伸興,342870,382470,701611,-10.35,-51.13,6393376,5035770,26.95,本月越南子公司伸興責任有限公司因COVID-19疫情影響部份停工,342870
1560,中砂,508701,512863,420571,-0.81,20.95,4491517,3827218,17.35,-,508701
1583,程泰,581312,561792,435996,3.47,33.32,4976400,3785634,31.45,-,581312
1597,直得,174286,151508,113151,15.03,54.02,1400269,1029218,36.05,市場需求增加。,174286
2049,上銀,2500398,2529149,2011433,-1.13,24.3,20570039,15115780,36.08,-,2500398
2371,大同,2918163,2793519,2476369,4.46,17.84,22040758,24121793,-8.62,-,2918163
3167,大量,428459,384221,239693,11.51,78.75,3483506,1588342,119.31,市場設備需求逐漸復甦所致,428459
4526,東台,627477,885974,687563,-29.17,-8.73,7236202,5747571,25.9,-,627477
4532,瑞智,1633481,1540420,1436038,6.04,13.74,17279033,14109285,22.46,-,1633481
4540,全球傳動,349208,292876,195344,19.23,78.76,2497538,1958740,27.5,"市場需求提升及公司積極拓展業務,致營收較去年同期成長78.77%",349208
4555,氣立,172512,188963,133981,-8.7,28.75,1572651,1174610,33.88,-,172512
4562,穎漢,79711,79112,55816,0.75,42.81,624030,483777,28.99,-,79711
4564,元翎,217003,228775,170997,-5.14,26.9,1844369,1512880,21.91,-,217003
4566,時碩工業,365227,394438,361444,-7.4,1.04,3297891,2533348,30.17,-,365227
4572,駐龍,37344,39537,32138,-5.54,16.19,298236,290221,2.76,-,37344
4576,大銀微系統,291758,275969,183363,5.72,59.11,2329409,1810354,28.67,主係新冠肺炎疫情影響趨緩，帶動半導體、5G基礎建設及自動化等產業需求提升所致。,291758
4583,台灣精銳,256843,240476,261705,6.8,-1.85,2441660,2034765,19.99,-,256843
6606,建德工業,75580,68805,65671,9.84,15.08,666236,497404,33.94,-,75580
8222,寶一,33160,25340,21310,30.86,55.6,255371,329913,-22.59,因疫情影響,33160
8374,羅昇,300561,302644,227516,-0.68,32.1,2762921,2002338,37.98,-,300561
8996,高力,188724,179731,164861,5.0,14.47,1649929,1462223,12.83,-,188724
1603,華電,359057,174638,165978,105.6,116.32,1878628,1679024,11.88,"本公司產品為訂單式生產。營收增加主要係本期有交貨161KV電力電纜線，金額為218,352仟元。",359057
1604,聲寶,680562,706217,591889,-3.63,14.98,6578927,5974111,10.12,-,680562
1605,華新,14394712,13419588,10659389,7.26,35.04,110316809,81540826,35.29,-,14394712
1608,華榮,988471,812890,859677,21.59,14.98,7582452,5476978,38.44,-,988471
1609,大亞,2373865,2238712,1621234,6.03,46.42,20143169,12937785,55.69,係因銅價上漲所致,2373865
1611,中電,139051,145213,159038,-4.24,-12.56,1309270,1592234,-17.77,-,139051
1612,宏泰,575841,631737,336784,-8.84,70.98,4803437,3440018,39.63,本月因銅價及原物料上漲，及配合客戶交期落點，高壓電纜出貨量增加，致營收較去年同期成長。,575841
1614,三洋電,455565,482311,471575,-5.54,-3.39,4415548,4414155,0.03,-,455565
1615,大山,353278,372934,269800,-5.27,30.94,3365712,2305792,45.96,-,353278
1616,億泰,257191,248488,216050,3.5,19.04,2185737,1959526,11.54,-,257191
1617,榮星,370723,393843,294052,-5.87,26.07,3531083,2082958,69.52,因銅價持續上漲，客戶需求也增加所致。,370723
1618,合機,170373,143424,443209,18.78,-61.55,2032856,2211551,-8.08,110年9月超高壓線及高壓線出貨量較去年同期減少。,170373
4930,燦星網,1020120,868663,1029474,17.43,-0.9,8095851,6559910,23.41,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收109年8月累積扣除110,186仟元。",1020120
5283,禾聯碩,420727,611845,461258,-31.23,-8.78,4833191,4825152,0.16,-,420727
1708,東鹼,426915,403997,332745,5.67,28.3,3215326,3067514,4.81,-,426915
1709,和益,813711,785104,824520,3.64,-1.31,7020953,6511056,7.83,-,813711
1710,東聯,2173419,2370831,1639701,-8.32,32.54,20833587,13448359,54.91,2021年1~9月合併公司主要產品乙二醇之單價增加48%所致。,2173419
1711,永光,725758,757158,678137,-4.14,7.02,6825475,5656387,20.66,-,725758
1712,興農,1495643,1518611,1523205,-1.51,-1.8,14167034,13483153,5.07,-,1495643
1713,國化,45479,49951,39097,-8.95,16.32,447484,347975,28.59,-,45479
1714,和桐,1842123,1673015,1881822,10.1,-2.1,14907046,20210748,-26.24,-,1842123
1717,長興,4401398,4368209,3513059,0.75,25.28,37423668,26474211,41.35,-,4401398
1718,中纖,2660048,2735907,4872746,-2.77,-45.4,23800190,24001897,-0.84,1.本公告為異業別合併營收資訊2.本月營收較去年同期減少45.41%係去年同期認列出售雲林斗六科加段土地處分利益約27.4億元。,2660048
1721,三晃,225462,194246,201278,16.07,12.01,2013300,2120391,-5.05,-,225462
1722,台肥,1171517,996228,830979,17.59,40.98,8629542,8013102,7.69,-,1171517
1723,中碳,795130,751480,393207,5.8,102.21,5916541,3910619,51.29,本月營收較去年同月增加幅度較大，主係因油價較去年同期大漲，帶動主要產品售價上漲，導致本月營收較去年同期增加。,795130
1725,元禎,929067,846697,636485,9.72,45.96,7969266,4942244,61.24,本年度油價回升及產業較復甦，且去年度基期低，故本年度營收較去年度大幅成長。,929067
1726,永記,733270,727220,721361,0.83,1.65,6442433,5755183,11.94,-,733270
1727,中華化,175010,164839,164133,6.17,6.62,1403854,1367982,2.62,-,175010
1730,花仙子,327257,241463,324815,35.53,0.75,2258140,2238996,0.85,-,327257
1732,毛寶,46904,48631,51174,-3.55,-8.34,459348,473733,-3.03,-,46904
1735,日勝化,229668,244920,254887,-6.22,-9.89,2329644,1625634,43.3,-,229668
1773,勝一,995468,1008976,650400,-1.33,53.05,8002030,5676212,40.97,溶劑銷量較去年同期增加,995468
1776,展宇,109335,129490,124033,-15.56,-11.85,1109632,977209,13.55,-,109335
4720,德淵,281992,277210,278677,1.72,1.18,2573068,2231648,15.29,-,281992
4722,國精化,383266,404410,343680,-5.22,11.51,3484686,2734579,27.43,-,383266
4739,康普,660216,616595,482591,7.07,36.8,5401934,4018885,34.41,-,660216
4755,三福化,391210,386062,341015,1.33,14.71,3138973,2904979,8.05,-,391210
4764,雙鍵,256970,261889,232700,-1.87,10.42,2279334,1820332,25.21,-,256970
4766,南寶,1369446,1306960,1383760,4.78,-1.03,13099675,11090901,18.11,-,1369446
4770,上品,247246,460637,269429,-46.32,-8.23,2697985,1774200,52.06,本年累計數較去年同期增加，主係本期對銷貨客戶之設備出貨增加所致,247246
1701,中化,654963,614507,753371,6.58,-13.06,5953718,6064947,-1.83,-,654963
1707,葡萄王,793518,749006,748192,5.94,6.05,6879634,6425187,7.07,-,793518
1720,生達,382901,379426,359392,0.91,6.54,3371052,3187821,5.74,-,382901
1731,美吾華,115887,105984,99118,9.34,16.91,959683,795612,20.62,森歐黎漾® Saholea®需求強勁，加上新品表現亮眼，當月營收較去年同月成長17%。,115887
1733,五鼎,167544,169558,150014,-1.18,11.68,1570342,1550607,1.27,-,167544
1734,杏輝,211669,192807,237151,9.78,-10.74,1792677,1849080,-3.05,-,211669
1752,南光,143319,153505,142077,-6.63,0.87,1330702,1327071,0.27,-,143319
1760,寶齡富錦,140839,217592,129161,-35.27,9.04,1436625,1067455,34.58,-,140839
1762,中化生,133463,175815,62016,-24.08,115.2,1427034,983976,45.02,客戶訂單需求增加，故當月營收較去年同期成長。,133463
1783,和康生,55392,47965,51287,15.48,8.0,370649,334766,10.71,-,55392
1786,科妍,41094,55141,23850,-25.47,72.3,365302,334954,9.06,關節腔注射劑及可吸收防沾黏業務銷售增加。,41094
1789,神隆,213606,232901,268571,-8.28,-20.46,2043004,2208930,-7.51,-,213606
1795,美時,1012862,936958,1020621,8.1,-0.76,9846179,7597645,29.59,-,1012862
3164,景岳,37603,29139,32946,29.04,14.13,308608,238349,29.47,-,37603
3705,永信,705029,666505,692967,5.78,1.74,5722698,5869683,-2.5,-,705029
4104,佳醫,551463,539838,573907,2.15,-3.91,4787262,5005161,-4.35,-,551463
4106,雃博,234938,179714,206408,30.72,13.82,1755729,1450247,21.06,-,234938
4108,懷特,11506,19215,7156,-40.11,60.78,128313,60037,113.72,懷特血寶®凍晶注射劑及專為癌症患者輔助治療的保健品「懷特耆力®」需求增強，故當月業績較去年同期成長60.79%。,11506
4119,旭富,69984,65351,190075,7.08,-63.18,728452,2191085,-66.75,因火災影響產線，目前廠內產能為0，租賃廠房產能貢獻仍有限,69984
4133,亞諾法,29782,34436,42920,-13.51,-30.61,354606,336969,5.23,-,29782
4142,國光生,464745,235780,447539,97.1,3.84,848283,1047812,-19.04,-,464745
4155,訊映,108962,74287,129401,46.67,-15.79,905546,1032011,-12.25,-,108962
4164,承業醫,202122,145042,349580,39.35,-42.18,1563012,2019992,-22.62,-,202122
4736,泰博,667745,731921,543955,-8.76,22.75,5123627,4499687,13.86,-,667745
4737,華廣,185323,148344,199098,24.92,-6.91,1372263,1180663,16.22,-,185323
4746,台耀,279555,212957,280622,31.27,-0.38,2253295,2265073,-0.51,-,279555
4771,望隼,115983,112264,97219,3.31,19.3,1036021,576791,79.61,-,115983
6446,藥華藥,27678,30766,47828,-10.03,-42.13,276502,265012,4.33,自109年6月起合併子公司泛泰醫療產品(股)公司營收,27678
6472,保瑞,441677,404817,146595,9.1,201.29,3756751,1131917,231.89,109.12起合併加拿大子公司營收,441677
6491,晶碩,604441,476039,380742,26.97,58.75,4040567,2565170,57.51,因代工訂單增加，故業績提升,604441
6534,正瀚-創,24136,24959,18212,-3.29,32.52,805652,656675,22.68,-,24136
6645,金萬林-創,56508,70253,28659,-19.56,97.17,458962,207594,121.08,本年度增減百分比達50％以上，係因試劑與檢測服務業務增加所致。,56508
6657,華安,452,865,801,-47.74,-43.57,5057,4879,3.64,-,452
6782,視陽,167881,175687,127996,-4.44,31.16,1354134,1119268,20.98,-,167881
6796,晉弘,47025,38383,36622,22.51,28.4,319384,272254,17.31,-,47025
6861,睿生光電,145928,0,135890,,7.38,1474246,1848217,-20.23,-,145928
1802,台玻,4842494,5287484,4199290,-8.41,15.31,42193342,28534987,47.86,-,4842494
1806,冠軍,291124,304326,264681,-4.33,9.99,2318927,2734598,-15.2,-,291124
1809,中釉,153950,185060,209589,-16.81,-26.54,1604393,1337976,19.91,-,153950
1810,和成,378269,431913,558710,-12.42,-32.29,3757214,3764626,-0.19,-,378269
1817,凱撒衛,152891,166402,205573,-8.11,-25.62,1681413,1682980,-0.09,-,152891
1903,士紙,18869,14799,13217,27.5,42.76,279731,116238,140.65,累計營業收入較去年同期增加，主要係出售營建房地收入。,18869
1904,正隆,4146589,3260318,3780363,27.18,9.68,32980598,28915261,14.05,-,4146589
1905,華紙,1700864,1697469,1539235,0.2,10.5,16395066,13555474,20.94,-,1700864
1906,寶隆,352175,238127,85805,47.89,310.43,795113,1015763,-21.72,代理銷售工業用紙之噸數增加,352175
1907,永豐餘,6964142,5862959,6635793,18.78,4.94,63651113,52326408,21.64,-,6964142
1909,榮成,5159719,5428788,4189910,-4.95,23.14,40729060,28544453,42.68,-,5159719
6790,永豐實,766922,689395,881362,11.24,-12.98,7246952,7457885,-2.82,-,766922
2002,中鋼,41981668,41713466,26127823,0.64,60.67,338847921,227177332,49.15,鋼鐵事業群整體受惠鋼鐵市場復甦，銷售單價及數量較去年同月增加所致。,41981668
2006,東和鋼鐵,4669117,4606354,3690315,1.36,26.52,41996424,30094834,39.54,-,4669117
2007,燁興,555749,754049,461587,-26.29,20.39,5386075,4122991,30.63,-,555749
2008,高興昌,152471,158453,89423,-3.77,70.5,1148039,660708,73.75,主要係本月銷售價量齊揚,152471
2009,第一銅,292401,275002,198501,6.32,47.3,2335589,1638907,42.5,-,292401
2010,春源,2300050,2392275,1695910,-3.85,35.62,19218309,13722957,40.04,-,2300050
2012,春雨,1176775,1104777,681066,6.51,72.78,8550994,5773259,48.11,去年疫情嚴重，各國需求低迷。今年疫情好轉，各國需求恢復，台灣扣件業接單大好，扣件及線材需求大增，故營業額大幅成長。,1176775
2013,中鋼構,1308938,1404325,1050965,-6.79,24.54,11245011,9417358,19.4,-,1308938
2014,中鴻,5091940,5341704,3415540,-4.67,49.08,39863154,27192845,46.59,-,5091940
2015,豐興,3261658,3068031,2303545,6.31,41.59,27426855,19689990,39.29,-,3261658
2017,官田鋼,286845,272160,328473,5.39,-12.67,3080157,2487947,23.8,-,286845
2020,美亞,656789,595807,422015,10.23,55.63,4902645,3774200,29.89,"110年較109年9月營收增加超過50%,主要係銷售單價及數量較去年同期增加所致。",656789
2022,聚亨,766008,979911,686857,-21.82,11.52,8788048,6205585,41.61,-,766008
2023,燁輝,7971658,7965598,4909104,0.07,62.38,66184594,39133395,69.12,銷售量及售價皆明顯較去年同期提升所致,7971658
2024,志聯,115391,147238,111947,-21.62,3.07,1184465,827611,43.11,-,115391
2025,千興,354535,287355,87989,23.37,302.93,1545907,625357,147.2,本月營收及累計營收較去年同期增加係因為客戶需求增加所致。,354535
2027,大成鋼,8717185,8865937,5005162,-1.67,74.16,72511536,42873481,69.12,因美國市場需求暢旺所致,8717185
2028,威致,1060973,1089613,809010,-2.62,31.14,9522814,5987899,59.03,景氣回升好轉，故營收增加,1060973
2029,盛餘,1283192,1023602,827119,25.36,55.13,10449381,6686059,56.28,銷售量比上月及去年同期多且銷售平均價格比去年同期上漲,1283192
2030,彰源,1337532,1339911,980460,-0.17,36.41,10691052,7727450,38.35,-,1337532
2031,新光鋼,1274385,1210203,857680,5.3,48.58,10901283,7158559,52.28,本年累積營收較去年同期增加50%以上，主要係鋼鐵需求量增加及價格上漲所致。,1274385
2032,新鋼,293255,260502,293646,12.57,-0.13,2603552,2381755,9.31,-,293255
2033,佳大,68862,68986,62230,-0.17,10.65,619927,569575,8.84,-,68862
2034,允強,1809602,1627102,1131724,11.21,59.89,13127481,9752919,34.6,主係因不�袗�漲價及需求增加所致。,1809602
2038,海光,956401,749054,492258,27.68,94.28,7185660,5537082,29.77,因疫情減緩，客戶訂單增加所致,956401
2069,運錩,1515752,1278281,636764,18.57,138.03,10002583,5161780,93.78,主要係鋼鐵需求量增加及價格上漲所致。,1515752
2211,長榮鋼,1203873,1211872,838651,-0.66,43.54,9082592,6818264,33.2,-,1203873
3004,豐達科,132902,118411,85263,12.23,55.87,1001474,1359769,-26.34,客戶需求增加,132902
5007,三星,745429,547791,508898,36.07,46.47,5472194,3613878,51.42,去年因新冠狀病毒疫情影響致營收減少，今年恢復正常,745429
9958,世紀鋼,1086731,1073536,630125,1.22,72.46,7281872,4524175,60.95,本月及本年度增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。,1086731
2101,南港,675371,734327,943124,-8.02,-28.39,6278232,7113659,-11.74,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",675371
2102,泰豐,98938,125632,634606,-21.24,-84.4,1227630,4325487,-71.61,"因美國反傾銷案,導致本公司9月營收及累計營收下滑",98938
2103,台橡,2334544,2695151,1998494,-13.37,16.81,24410388,17636545,38.4,-,2334544
2104,國際中橡,1610438,2190096,1549276,-26.46,3.94,16914093,12186266,38.79,-,1610438
2105,正新,7851718,7675711,9643242,2.29,-18.57,77414417,69671463,11.11,無。,7851718
2106,建大,2928806,2846822,2755305,2.87,6.29,26647191,22071122,20.73,-,2928806
2107,厚生,213984,179715,223979,19.06,-4.46,2083571,2431104,-14.29,-,213984
2108,南帝,1710059,1876130,1363278,-8.85,25.43,19612766,8807019,122.69,主係銷售增加,1710059
2109,華豐,420005,420985,419345,-0.23,0.15,3978796,3460110,14.99,-,420005
2114,鑫永銓,169230,169145,136826,0.05,23.68,1424778,1173944,21.36,-,169230
6582,申豐,724410,727746,492659,-0.45,47.04,7225037,3327385,117.13,主係銷售單價提升,724410
