code,公司名稱,當月營收,上月營收,去年當月營收,上月比較 增減(%),去年同月 增減(%),當月累計營收,去年累計營收,前期比較 增減(%),備註,
1449,佳和,227642,228749,182939,-0.48,24.43,1465043,1498327,-2.22,-,227642
1451,年興,632126,560978,861416,12.68,-26.61,3886875,5304198,-26.72,-,632126
1452,宏益,97837,94651,135987,3.36,-28.05,636968,1161439,-45.15,-,97837
1454,台富,126650,121252,155473,4.45,-18.53,885777,1106943,-19.97,-,126650
1455,集盛,578974,530329,742046,9.17,-21.97,4117270,6117462,-32.69,-,578974
1457,宜進,217794,228303,309944,-4.6,-29.73,1672198,2697403,-38.0,-,217794
1459,聯發,80422,78029,162430,3.06,-50.48,571708,1359291,-57.94,市場需求減少，致營業額下降。,80422
1460,宏遠,637276,582440,835539,9.41,-23.72,4170700,5777472,-27.81,-,637276
1463,強盛,25823,24894,43449,3.73,-40.56,183887,295011,-37.66,-,25823
1464,得力,585168,657752,981694,-11.03,-40.39,5291638,7160265,-26.09,-,585168
1465,偉全,51399,56028,40660,-8.26,26.41,350921,289272,21.31,-,51399
1466,聚隆,208471,205306,228599,1.54,-8.8,1318527,1765960,-25.33,-,208471
1467,南緯,417569,406703,522042,2.67,-20.01,2536613,3786584,-33.01,-,417569
1468,昶和,58616,71650,152071,-18.19,-61.45,620127,778227,-20.31,整體訂單下滑,58616
1470,大統新創,51323,47978,70402,6.97,-27.1,432794,579632,-25.33,-,51323
1473,台南,621373,677989,787362,-8.35,-21.08,3862726,4793710,-19.42,-,621373
1474,弘裕,231620,198878,264396,16.46,-12.39,1428719,1973443,-27.6,-,231620
1475,業旺,82345,104764,104255,-21.39,-21.01,736131,669363,9.97,-,82345
1476,儒鴻,2886521,2683867,3899629,7.55,-25.97,17204993,25292822,-31.97,-,2886521
1477,聚陽,2966123,2799688,3718403,5.94,-20.23,18024491,19030951,-5.28,-,2966123
4414,如興,1496561,1215501,1778776,23.12,-15.86,8199237,10348839,-20.77,-,1496561
4426,利勤,97458,87894,140625,10.88,-30.69,740732,727749,1.78,-,97458
4438,廣越,2091788,1894945,2473638,10.38,-15.43,9502144,10303659,-7.77,-,2091788
4440,宜新實業,94050,74031,126887,27.04,-25.87,574417,920158,-37.57,-,94050
1503,士電,2470239,2453321,2353474,0.68,4.96,19119624,17699772,8.02,-,2470239
1504,東元,4887315,5420093,5228346,-9.82,-6.52,34730904,33714617,3.01,-,4887315
1506,正道,93551,103076,90144,-9.24,3.77,658362,681437,-3.38,-,93551
1513,中興電,1967699,1640207,1498362,19.96,31.32,12738864,10612467,20.03,-,1967699
1514,亞力,575418,857240,497977,-32.87,15.55,4690329,3951029,18.71,-,575418
1515,力山,584033,460495,342805,26.82,70.36,2194877,2921896,-24.88,客戶庫存管理增加採購量,584033
1517,利奇,170702,135288,582796,26.17,-70.7,1212707,3160036,-61.62,主係產業調整庫存及去年基期較高所致。,170702
1519,華城,1241976,1403435,353640,-11.5,251.19,5885240,3794122,55.11,本月營收較同期增加251.2%主要是外銷案認列,1241976
1526,日馳,90585,105058,188609,-13.77,-51.97,711390,1311646,-45.76,因市場需求減少，致本月營收較去年同期減少。,90585
1527,鑽全,201096,200096,304470,0.49,-33.95,1621837,2605692,-37.75,-,201096
1528,恩德,310373,326549,287238,-4.95,8.05,2173748,2134782,1.82,-,310373
1529,樂事綠能,85566,24479,25085,249.54,241.1,379478,139286,172.44,"7月(含本年)因有台電亭置式變壓器交貨等,故營收增幅大",85566
1530,亞崴,211469,253368,327831,-16.53,-35.49,1408908,1699313,-17.08,-,211469
1531,高林股,130119,167559,212566,-22.34,-38.78,879083,1670264,-47.36,-,130119
1532,勤美,2487753,2828888,1127279,-12.05,120.68,10034493,8794763,14.09,兩期變動達50%以上，主係本月認列完工交屋營建收入較去年同期增加所致,2487753
1535,中宇,707519,972580,720211,-27.25,-1.76,5204503,4880144,6.64,-,707519
1537,廣隆,515802,531517,702257,-2.95,-26.55,3554143,4397209,-19.17,-,515802
1538,正峰,19155,14982,28086,27.85,-31.79,128084,146033,-12.29,-,19155
1539,巨庭,91382,144623,232621,-36.81,-60.71,796273,1792798,-55.58,國外市場需求減少,91382
1540,喬福,56479,21313,48710,164.99,15.94,318349,273484,16.4,-,56479
1541,錩泰,231712,258516,242720,-10.36,-4.53,1770072,2847107,-37.82,-,231712
1558,伸興,647790,718169,431679,-9.79,50.06,4212840,4343330,-3.0,"本月增加百分比達50%以上,係因伸興對宇隆具有控制力，自111年9月份起將宇隆併入合併營收並編制合併報表。",647790
1560,中砂,523288,519571,618058,0.71,-15.33,3660861,4121040,-11.16,-,523288
1583,程泰,402999,495305,596528,-18.63,-32.44,2989661,3506238,-14.73,-,402999
1597,直得,80224,78961,147964,1.59,-45.78,673465,993040,-32.18,-,80224
2049,上銀,2246022,2217350,2781486,1.29,-19.25,14563139,18583290,-21.63,-,2246022
2371,大同,3877658,4886280,2301653,-20.64,68.47,28240100,16787678,68.21,依IFRS10規定綜合判斷對精英電腦(股)公司已具備實質控制力，故自111年10月起將其併入合併報表，致合併營收較比較期間大幅增加。,3877658
3167,大量,81689,83298,225273,-1.93,-63.73,594422,1667339,-64.34,大環境變化所致,81689
4526,東台,561966,805942,715290,-30.27,-21.43,4306331,4648139,-7.35,-,561966
4532,瑞智,1543904,1730210,1519977,-10.76,1.57,9928656,12572457,-21.02,-,1543904
4540,全球傳動,204164,254052,329530,-19.63,-38.04,1683300,2103988,-19.99,-,204164
4555,氣立,99769,119276,184869,-16.35,-46.03,827809,1137600,-27.23,-,99769
4562,穎漢,71442,41350,66153,72.77,7.99,425560,395924,7.48,-,71442
4564,元翎,119194,131021,152461,-9.02,-21.82,808532,1158126,-30.18,-,119194
4566,時碩工業,313760,344588,406815,-8.94,-22.87,2474999,2824289,-12.36,-,313760
4572,駐龍,55062,70199,50043,-21.56,10.02,465529,344606,35.09,-,55062
4576,大銀微系統,140243,205155,286204,-31.64,-50.99,1255335,2003763,-37.35,主係受國際情勢動盪影響，整體景氣下滑所致。,140243
4583,台灣精銳,222732,241893,291708,-7.92,-23.64,1581039,2037009,-22.38,-,222732
6606,建德工業,65791,72700,82907,-9.5,-20.64,454715,542855,-16.23,-,65791
8222,寶一,53040,56560,41131,-6.22,28.95,380468,255196,49.08,-,53040
8374,羅昇,247134,249966,331442,-1.13,-25.43,1842706,2332731,-21.0,111/7/1取得達昇能源100%股權，係屬共同控制下組織重整，應視為自始即取得，故追溯重編去年合併營收。,247134
8996,高力,417240,461286,258753,-9.54,61.25,2695973,1441826,86.98,112年7月營收較去年同期增加61.25%，主要係板式熱交換器及熱能產品之營業額，較去年同期分別增加51.54%及74.03%所致。,417240
1603,華電,296923,331324,214634,-10.38,38.33,2144681,1706496,25.67,-,296923
1604,聲寶,827720,824019,845180,0.44,-2.06,5624736,5657728,-0.58,-,827720
1605,華新,15187001,15511914,15121399,-2.09,0.43,115337949,108099533,6.69,-,15187001
1608,華榮,806878,675438,976010,19.45,-17.32,5571557,6510013,-14.41,-,806878
1609,大亞,2121639,2135689,2138751,-0.65,-0.8,14777822,15867236,-6.86,-,2121639
1611,中電,113985,105706,126845,7.83,-10.13,753614,912713,-17.43,-,113985
1612,宏泰,499259,562749,503497,-11.28,-0.84,3311289,3574824,-7.37,-,499259
1614,三洋電,607875,570295,692704,6.58,-12.24,3652461,3904927,-6.46,-,607875
1615,大山,500804,383148,263424,30.7,90.11,2558881,2331707,9.74,係本月電力電纜銷售較去年同期成長,500804
1616,億泰,348934,330045,308203,5.72,13.21,2263354,2088161,8.38,-,348934
1617,榮星,245979,241717,278889,1.76,-11.8,1605040,2219996,-27.7,-,245979
1618,合機,231100,400084,103947,-42.23,122.32,2002828,1334961,50.02,本月及本年累計增加係因業主通知超高壓電纜、附屬器材及高壓線等交貨數量較去年同期增加。,231100
4930,燦星網,654230,573494,681833,14.07,-4.04,3557979,4709627,-24.45,-,654230
5283,禾聯碩,719476,727938,751888,-1.16,-4.31,3927524,4438437,-11.51,-,719476
1708,東鹼,449136,499685,681342,-10.11,-34.08,3462551,4556373,-24.0,-,449136
1709,和益,631537,752930,868527,-16.12,-27.28,5502755,6434475,-14.48,-,631537
1710,東聯,1717466,1524124,1121107,12.68,53.19,12179703,13165684,-7.48,因去年同期揚州子公司歲修銷量減少，同比基期較低，致使2023年7月合併公司主要產品乙二醇銷量較去年同期增加57%,1717466
1711,永光,643477,646525,735513,-0.47,-12.51,4491553,5471547,-17.91,-,643477
1712,興農,1449359,1469449,2021193,-1.36,-28.29,11149109,14186751,-21.41,-,1449359
1713,國化,34057,39007,44478,-12.69,-23.42,261942,373675,-29.9,-,34057
1714,和桐,1594036,1567642,2338832,1.68,-31.84,11483913,12951184,-11.32,-,1594036
1717,長興,3387642,3448811,4010038,-1.77,-15.52,23812843,29558641,-19.43,-,3387642
1718,中纖,3352660,3227783,2952896,3.86,13.53,22295770,19378905,15.05,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。,3352660
1721,三晃,148976,124401,230167,19.75,-35.27,1224146,1881995,-34.95,-,148976
1722,台肥,930082,3576861,1191512,-73.99,-21.94,10394292,9022662,15.2,-,930082
1723,中碳,642568,737721,964882,-12.89,-33.4,5207437,6579922,-20.85,-,642568
1725,元禎,587885,498679,632445,17.88,-7.04,4313471,5909269,-27.0,-,587885
1726,永記,706595,753886,791287,-6.27,-10.7,5343785,5539808,-3.53,-,706595
1727,中華化,144381,132386,192762,9.06,-25.09,1008857,1349608,-25.24,-,144381
1730,花仙子,209982,222266,204056,-5.52,2.9,1532489,1614311,-5.06,-,209982
1732,毛寶,43021,50146,49203,-14.2,-12.56,331968,355204,-6.54,-,43021
1735,日勝化,191715,183485,229032,4.48,-16.29,1311688,1847469,-29.0,-,191715
1773,勝一,772362,771881,900338,0.06,-14.21,5547188,6947895,-20.16,-,772362
1776,展宇,101861,84266,101105,20.88,0.74,663954,891438,-25.51,-,101861
4720,德淵,283580,318994,326494,-11.1,-13.14,1871656,2144629,-12.72,-,283580
4722,國精化,283147,271804,378792,4.17,-25.25,1885056,2905865,-35.12,-,283147
4739,康普,368234,425245,797698,-13.4,-53.83,3368033,6062372,-44.44,營收較去年同期減少，主要係先進材料、動力電池、氧化觸媒及原料金屬收入銷售減少。,368234
4755,三福化,371504,454874,411234,-18.32,-9.66,2831802,3611210,-21.58,-,371504
4764,雙鍵,185321,171796,227727,7.87,-18.62,1273997,1730034,-26.36,-,185321
4766,南寶,1756548,1761530,1882912,-0.28,-6.71,11368975,12441865,-8.62,-,1756548
4770,上品,375947,390546,524897,-3.73,-28.37,3544939,3502114,1.22,-,375947
1701,中化,691536,729551,659390,-5.21,4.87,4922638,4695377,4.84,-,691536
1707,葡萄王,793835,944769,792012,-15.97,0.23,5678189,5567065,1.99,-,793835
1720,生達,563910,496451,462839,13.58,21.83,3565907,3181495,12.08,-,563910
1731,美吾華,96834,104522,105362,-7.35,-8.09,757112,734215,3.11,-,96834
1733,五鼎,149769,129824,203389,15.36,-26.36,1003587,1333448,-24.73,-,149769
1734,杏輝,224786,222942,193219,0.82,16.33,1723118,1577341,9.24,-,224786
1752,南光,176193,176948,180890,-0.42,-2.59,1273054,1029499,23.65,-,176193
1760,寶齡富錦,114909,125781,159290,-8.64,-27.86,993510,1428647,-30.45,-,114909
1762,中化生,106273,132165,130715,-19.59,-18.69,1398206,1239650,12.79,-,106273
1783,和康生,54086,62395,46993,-13.31,15.09,368032,324509,13.41,-,54086
1786,科妍,68910,71197,58552,-3.21,17.69,372553,291130,27.96,-,68910
1789,神隆,197135,368628,290904,-46.52,-32.23,1600466,1834381,-12.75,-,197135
1795,美時,2287950,1103110,1043645,107.4,119.22,11253653,7115454,58.15,主係血癌用藥Lenalidomide於美國市場銷售量增加所致,2287950
3164,景岳,22104,33262,18103,-33.54,22.1,187927,204548,-8.12,-,22104
3705,永信,569671,563980,537095,1.0,6.06,3935121,4446928,-11.5,-,569671
4104,佳醫,617997,653531,562980,-5.43,9.77,4648150,3945619,17.8,-,617997
4106,雃博,173039,225348,219580,-23.21,-21.19,1576414,1495109,5.43,-,173039
4108,懷特,11981,15410,8752,-22.25,36.89,84351,76606,10.11,「懷特血寶®」凍晶注射劑出貨持續增加，營收較去年同期大幅成長36.89%。,11981
4119,旭富,64934,56260,49649,15.41,30.78,719828,419033,71.78,今年上半年產能較去年同期增加，產能逐漸恢復推升累計營收表現。,64934
4133,亞諾法,29895,32884,30430,-9.08,-1.75,224073,232606,-3.66,-,29895
4142,國光生,111119,37774,277341,194.16,-59.93,363378,857075,-57.6,月及年營收減少主要為國外客戶銷售遞延至Q3所致,111119
4155,訊映,92213,147055,84005,-37.29,9.77,732633,937027,-21.81,-,92213
4164,承業醫,226888,416553,216226,-45.53,4.93,1913352,1514644,26.32,-,226888
4736,泰博,336552,392341,1206630,-14.21,-72.1,3064454,6627165,-53.75,本年係因新冠肺炎抗原快篩檢驗試劑銷售減少,336552
4737,華廣,175574,182675,164715,-3.88,6.59,1016342,1213690,-16.26,-,175574
4746,台耀,342605,444875,340174,-22.98,0.71,2361508,2013336,17.29,-,342605
6446,藥華藥,445805,509165,348489,-12.44,27.92,2598287,1577958,64.66,本年累計營收較去年成長，主要來自認列子公司PharmaEssentia USA Corp.之營收。,445805
6472,保瑞,1067848,1142578,437802,-6.54,143.91,8986857,2908317,209.0,111.09起合併子公司安成國際藥業營收,1067848
6491,晶碩,496021,555745,457846,-10.74,8.33,3570976,3360950,6.24,-,496021
6534,正瀚-創,44868,126214,39920,-64.45,12.39,1305029,1327628,-1.7,-,44868
6645,金萬林-創,28860,32882,55396,-12.23,-47.9,212352,484722,-56.19,本年度增減百分比達50％以上，係因檢測試劑銷售較去年減少所致。,28860
6657,華安,363,528,976,-31.25,-62.8,3781,3832,-1.33,112年7月較111年7月營收減少613仟元，變動62.81%，主係勞務收入減少。,363
6782,視陽,188436,218479,198107,-13.75,-4.88,1247507,1573381,-20.71,-,188436
6796,晉弘,36845,50067,36224,-26.4,1.71,301484,264992,13.77,-,36845
6861,睿生光電,136089,154530,142848,-11.93,-4.73,1062683,1072863,-0.94,-,136089
1802,台玻,3924827,3615133,3494525,8.56,12.31,25114886,25436991,-1.26,-,3924827
1806,冠軍,295244,249446,235289,18.35,25.48,1749073,1816299,-3.7,-,295244
1809,中釉,207522,182228,224533,13.88,-7.57,1321011,1490835,-11.39,-,207522
1810,和成,378666,468083,371422,-19.1,1.95,2782383,2968393,-6.26,-,378666
1817,凱撒衛,205272,202530,220316,1.35,-6.82,1361249,1499631,-9.22,-,205272
1903,士紙,16673,14150,12111,17.83,37.66,103793,97646,6.29,-,16673
1904,正隆,3256701,3584056,3659438,-9.13,-11.0,23814161,26464308,-10.01,-,3256701
1905,華紙,1603986,1608044,2079953,-0.25,-22.88,12120932,13828478,-12.34,-,1603986
1906,寶隆,280435,339846,401520,-17.48,-30.15,1994209,3015470,-33.86,-,280435
1907,永豐餘,5735573,5866633,6719538,-2.23,-14.64,41391144,46601303,-11.18,-,5735573
1909,榮成,3561613,3705028,3733965,-3.87,-4.61,26352581,30500077,-13.59,-,3561613
6790,永豐實,795959,789777,776555,0.78,2.49,5777188,5657260,2.11,-,795959
2002,中鋼,28220608,30216859,39157604,-6.6,-27.93,214923478,288007437,-25.37,-,28220608
2006,東和鋼鐵,4771007,5248010,4827238,-9.08,-1.16,34225048,36180687,-5.4,-,4771007
2007,燁興,310963,372732,481612,-16.57,-35.43,3016526,4574031,-34.05,-,310963
2008,高興昌,117369,103003,227765,13.94,-48.46,887138,1290296,-31.24,-,117369
2009,第一銅,204158,230630,270550,-11.47,-24.53,1454438,1827172,-20.39,-,204158
2010,春源,2039040,1854683,2053870,9.94,-0.72,12321290,14935895,-17.5,-,2039040
2012,春雨,676967,665670,983848,1.69,-31.19,4749338,6765504,-29.8,-,676967
2013,中鋼構,1327377,1670920,1759432,-20.56,-24.55,11375517,10632858,6.98,-,1327377
2014,中鴻,3058037,2793164,2890631,9.48,5.79,22316708,31331757,-28.77,-,3058037
2015,豐興,2813757,2790184,3274243,0.84,-14.06,20556755,24080790,-14.63,-,2813757
2017,官田鋼,281269,263163,341711,6.88,-17.68,1738777,2348320,-25.95,-,281269
2020,美亞,608936,1023449,476393,-40.5,27.82,4346171,3765210,15.42,-,608936
2022,聚亨,729342,828551,683525,-11.97,6.7,4925261,5894432,-16.44,-,729342
2023,燁輝,5796473,5772789,6658142,0.41,-12.94,41772059,52773178,-20.84,-,5796473
2024,志聯,78875,58176,86466,35.57,-8.77,506677,766669,-33.91,-,78875
2025,千興,271,5983,51322,-95.47,-99.47,167133,1009775,-83.44,本月因受到台幣匯率貶值及煉鋼主要原料、廢不�袗�等價格持續上漲，下游廠商購貨尚處於觀望態度，故需求減少，營收衰退。,271
2027,大成鋼,7317811,8883634,8854430,-17.62,-17.35,62764591,71335641,-12.01,-,7317811
2028,威致,559463,919666,750409,-39.16,-25.44,6495274,7727266,-15.94,-,559463
2029,盛餘,928140,921212,1035691,0.75,-10.38,6738736,8956673,-24.76,-,928140
2030,彰源,988183,1062011,1330411,-6.95,-25.72,7683520,10245189,-25.0,-,988183
2031,新光鋼,1448602,1256646,1106608,15.27,30.9,8950864,9845256,-9.08,-,1448602
2032,新鋼,241960,232544,225368,4.04,7.36,1658595,2024149,-18.05,-,241960
2033,佳大,41668,51062,51499,-18.39,-19.08,344218,490864,-29.87,-,41668
2034,允強,1404962,1146128,1667173,22.58,-15.72,9112376,10716203,-14.96,土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。,1404962
2038,海光,683199,620903,977276,10.03,-30.09,5307377,6413886,-17.25,-,683199
2069,運錩,966430,1074827,1229673,-10.08,-21.4,6982362,9011493,-22.51,-,966430
2211,長榮鋼,1116549,1096828,982491,1.79,13.64,7145218,7699397,-7.19,-,1116549
3004,豐達科,266336,247274,181311,7.7,46.89,1675919,1103109,51.92,主要係客戶需求增加所致,266336
5007,三星,556362,536120,532636,3.77,4.45,3782141,4301309,-12.07,-,556362
9958,世紀鋼,1193160,1667685,651699,-28.45,83.08,7087241,4616209,53.52,本月及本年增加百分比達50%以上，主要係風力事業案依進度如期交貨及相關工程收入挹注所致。,1193160
2101,南港,708674,785205,659958,-9.74,7.38,4474402,4718717,-5.17,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",708674
2102,泰豐,15377,18376,184842,-16.32,-91.68,403306,924372,-56.36,"自美國反傾銷案後,衝擊本公司營收,又本公司觀音廠自112年2月起暫時停產,陸續影響本公司營收表現",15377
2103,台橡,2457773,2446818,3085654,0.44,-20.34,18313593,20702501,-11.53,-,2457773
2104,國際中橡,1562155,1200038,2350298,30.17,-33.53,10277531,13406900,-23.34,-,1562155
2105,正新,8080314,8147440,8594207,-0.82,-5.97,56206936,57394535,-2.06,無。,8080314
2106,建大,2866428,2945936,3316596,-2.69,-13.57,19778094,23226054,-14.84,-,2866428
2107,厚生,89909,217115,116397,-58.58,-22.75,847721,1225684,-30.83,-,89909
2108,南帝,712984,702821,732110,1.44,-2.61,5198346,7663389,-32.16,-,712984
2109,華豐,412868,401550,488521,2.81,-15.48,2695601,3330593,-19.06,-,412868
2114,鑫永銓,132032,133588,161313,-1.16,-18.15,877664,1121105,-21.71,-,132032
6582,申豐,50526,66875,119802,-24.44,-57.82,500685,1225699,-59.15,較去年同期減少，主係受市場狀況影響，銷售量及銷售價格減少,50526
1319,東陽,1920265,1926559,1859349,-0.32,3.27,13069722,12302481,6.23,-,1920265
1339,昭輝,179866,139294,179434,29.12,0.24,1137550,1191541,-4.53,-,179866
1512,瑞利,76832,90362,54530,-14.97,40.89,698839,381617,83.12,因至111年11月起新增運動用品批發銷售，故本年營業收入相較去年同期增加83.13%。,76832
1521,大億,360988,329626,398886,9.51,-9.5,2653853,2796263,-5.09,-,360988
1522,堤維西,1486892,1595785,1508869,-6.82,-1.45,10983617,11116657,-1.19,-,1486892
1524,耿鼎,207747,231043,192039,-10.08,8.17,1450938,1423294,1.94,-,207747
1525,江申,130366,129998,152879,0.28,-14.72,1010565,818865,23.41,-,130366
1533,車王電,320876,328932,370906,-2.44,-13.48,2349201,1906254,23.23,-,320876
1536,和大,526944,512596,669456,2.79,-21.28,4022215,4184676,-3.88,-,526944
1568,倉佑,91176,145662,153467,-37.4,-40.58,872522,1117483,-21.92,7月份合併營收已排除停業單位營收，唯前期數及當年1-6月累計合併營收係含停業單位。,91176
1587,吉茂,159852,191455,245881,-16.5,-34.98,1277480,1550919,-17.63,-,159852
2201,裕隆,6845607,6441085,6950053,6.28,-1.5,45406601,43733325,3.82,-,6845607
2204,中華,3097848,3512020,2664866,-11.79,16.24,21579220,17073513,26.39,-,3097848
2206,三陽工業,5889647,5688275,4853029,3.54,21.36,38610411,28449188,35.71,-,5889647
2207,和泰車,26547327,22467069,23535769,18.16,12.79,162444408,138877610,16.96,-,26547327
2227,裕日車,2084877,1936245,2491666,7.67,-16.32,15322188,14343254,6.82,-,2084877
2228,劍麟,433281,412771,405907,4.96,6.74,2707424,2435508,11.16,-,433281
2231,為升,373402,320694,294771,16.43,26.67,2640249,2129916,23.96,-,373402
2233,宇隆,274313,263998,285558,3.9,-3.93,1849426,2035798,-9.15,-,274313
2241,艾姆勒,76511,76117,50028,0.51,52.93,460454,477606,-3.59,係客戶需求增加,76511
2247,汎德永業,4597886,5595330,3328431,-17.82,38.13,31988219,25821759,23.88,-,4597886
2254,巨鎧精密-創,20582,22084,66786,-6.8,-69.18,260471,719983,-63.82,本月營收較去年同期營收減少，係因客戶訂單減少所致。,20582
2497,怡利電,365714,308684,238981,18.47,53.03,1960950,1785936,9.79,東南亞客戶RSE專案去年10月開始出貨，又部分6月訂單遞延到本月出貨。,365714
3346,麗清,681354,805917,502409,-15.45,35.61,4219823,3182832,32.58,-,681354
