Unnamed: 0_level_0,Unnamed: 1_level_0,營業收入,營業收入,營業收入,營業收入,營業收入,累計營業收入,累計營業收入,累計營業收入,備註,當月營收
1455,集盛,828749,836143,679676,-0.88,21.93,828749,679676,21.93,-,828749
1457,宜進,317026,313004,296309,1.28,6.99,317026,296309,6.99,-,317026
1459,聯發,235665,237455,143616,-0.75,64.09,235665,143616,64.09,109年適逢過年，實際銷售天數23天，致本期營業收入淨額較去年同期增加。,235665
1460,宏遠,792034,753725,634183,5.08,24.89,792034,634183,24.89,-,792034
1463,強盛,36696,32329,34463,13.5,6.47,36696,34463,6.47,-,36696
1464,得力,868295,1006364,881034,-13.71,-1.44,868295,881034,-1.44,-,868295
1465,偉全,27063,43701,35466,-38.07,-23.69,27063,35466,-23.69,-,27063
1466,聚隆,248522,315137,227705,-21.13,9.14,248522,227705,9.14,-,248522
1467,南緯,464808,711037,441942,-34.62,5.17,464808,441942,5.17,-,464808
1468,昶和,123050,100442,76156,22.5,61.57,123050,76156,61.57,去年因春節假日故工作天數減少比較基期數據偏低所致。,123050
1470,大統新創,65206,64923,53667,0.43,21.5,65206,53667,21.5,-,65206
1473,台南,612453,497702,806567,23.05,-24.06,612453,806567,-24.06,-,612453
1474,弘裕,273395,277543,172985,-1.49,58.04,273395,172985,58.04,為去(109)年1月適逢農曆春節假期致工作天數減少，比較基期數據偏低所致,273395
1475,業旺,10361,45360,3117,-77.15,232.4,10361,3117,232.4,主要開始銷售染劑產品,10361
1476,儒鴻,2783179,3702424,2300958,-24.82,20.95,2783179,2300958,20.95,-,2783179
1477,聚陽,2381607,2156588,2092533,10.43,13.81,2381607,2092533,13.81,-,2381607
4414,如興,1223675,1152030,1327928,6.21,-7.85,1223675,1327928,-7.85,-,1223675
4426,利勤,85240,103931,126774,-17.98,-32.76,85240,126774,-32.76,-,85240
4438,廣越,600145,511643,727482,17.29,-17.5,600145,727482,-17.5,-,600145
4440,宜新實業,131153,132252,119335,-0.83,9.9,131153,119335,9.9,-,131153
1503,士電,2810779,3063805,2489575,-8.25,12.9,2810779,2489575,12.9,-,2810779
1504,東元,3939500,4868158,3799231,-19.07,3.69,3939500,3799231,3.69,-,3939500
1506,正道,86872,67736,84135,28.25,3.25,86872,84135,3.25,-,86872
1513,中興電,1504562,3196653,1012380,-52.93,48.61,1504562,1012380,48.61,-,1504562
1514,亞力,399915,567071,384478,-29.47,4.01,399915,384478,4.01,-,399915
1515,力山,1580814,1671850,503251,-5.44,214.12,1580814,503251,214.12,客戶銷售狀況好增加採購量,1580814
1517,利奇,355350,411896,199773,-13.72,77.87,355350,199773,77.87,"主係自行車零組件受惠全球自行車零售巿場持續熱銷,造就本公司集團出貨量及金額大增。",355350
1519,華城,469183,1346437,735811,-65.15,-36.23,469183,735811,-36.23,-,469183
1526,日馳,113686,131704,74103,-13.68,53.41,113686,74103,53.41,因市場需求增加，致本月營收優於去年同期。,113686
1527,鑽全,344093,403633,274371,-14.75,25.41,344093,274371,25.41,-,344093
1528,恩德,216644,320896,231176,-32.48,-6.28,216644,231176,-6.28,-,216644
1529,樂事綠能,5595,16429,68676,-65.94,-91.85,5595,68676,-91.85,本期因無太陽能工程案營收致營收驟減,5595
1530,亞崴,250039,305397,178804,-18.12,39.83,250039,178804,39.83,-,250039
1531,高林股,243146,176732,113241,37.57,114.71,243146,113241,114.71,因去年年假在1月，上班天數少影響出貨所致。,243146
1532,勤美,1164624,2122105,846719,-45.11,37.54,1164624,846719,37.54,-,1164624
1535,中宇,653089,846577,566085,-22.85,15.36,653089,566085,15.36,-,653089
1537,廣隆,615961,677979,519466,-9.14,18.57,615961,519466,18.57,-,615961
1538,正峰,17124,25358,23464,-32.47,-27.02,17124,23464,-27.02,-,17124
1539,巨庭,209247,236566,164226,-11.54,27.41,209247,164226,27.41,-,209247
1540,喬福,45257,52907,40196,-14.45,12.59,45257,40196,12.59,-,45257
1541,錩泰,489059,548903,415373,-10.9,17.73,489059,415373,17.73,-,489059
1558,伸興,980933,559730,337493,75.25,190.65,980933,337493,190.65,"本月增加百分比達50%以上,係因歐美縫紉機需求增加",980933
1560,中砂,472827,469077,395279,0.79,19.61,472827,395279,19.61,-,472827
1583,程泰,488443,516599,334189,-5.45,46.15,488443,334189,46.15,-,488443
1597,直得,135504,131541,81609,3.01,66.04,135504,81609,66.04,市場需求增加,135504
2049,上銀,1965642,2124419,1039231,-7.47,89.14,1965642,1039231,89.14,主係美中貿易戰及新冠肺炎影響趨緩，市場需求逐漸恢復正常所致。,1965642
2371,大同,2449678,2529089,2515305,-3.13,-2.6,2449678,2515305,-2.6,-,2449678
3167,大量,331751,323309,114835,2.61,188.89,331751,114835,188.89,市場設備需求逐漸復甦所致,331751
4526,東台,585796,855144,604580,-31.49,-3.1,585796,604580,-3.1,-,585796
4532,瑞智,1891854,1977380,1545582,-4.32,22.4,1891854,1545582,22.4,-,1891854
4540,全球傳動,141398,269869,95811,-47.6,47.58,141398,95811,47.58,-,141398
4555,氣立,152664,136274,84552,12.02,80.55,152664,84552,80.55,1.去年適逢農曆年，工作天期較少，基值較低 2.因應客戶農曆年前的提升備貨量及市場需求，致營收較去年成長80.56%,152664
4562,穎漢,63215,59710,54517,5.87,15.95,63215,54517,15.95,-,63215
4564,元翎,206442,203153,117656,1.61,75.46,206442,117656,75.46,本月及本年營收較去年同期增加，主要係因高壓充氣鋼瓶出貨量增加及去年同期適逢農曆春節假期營業天數較少所致。,206442
4566,時碩工業,452308,307810,325119,46.94,39.12,452308,325119,39.12,-,452308
4572,駐龍,21021,18127,40109,15.96,-47.59,21021,40109,-47.59,-,21021
4576,大銀微系統,213411,233960,128944,-8.78,65.5,213411,128944,65.5,去年一月適逢農曆春節假期，致營收較去年同期成長65.51%。,213411
4583,台灣精銳,237182,294814,228384,-19.54,3.85,237182,228384,3.85,-,237182
6606,建德工業,74416,80828,47796,-7.93,55.69,74416,47796,55.69,主要係中國市場訂單回升,74416
8222,寶一,20399,13103,56655,55.68,-63.99,20399,56655,-63.99,因疫情影響,20399
8374,羅昇,334614,280843,174636,19.14,91.6,334614,174636,91.6,主要係因109年1月適逢農曆春節營業天數較少，致營收增加百分比大於50%以上,334614
8996,高力,170058,258254,133622,-34.15,27.26,170058,133622,27.26,-,170058
1603,華電,265490,194902,197104,36.21,34.69,265490,197104,34.69,-,265490
1604,聲寶,846631,618176,724844,36.95,16.8,846631,724844,16.8,-,846631
1605,華新,10181000,11826620,8063234,-13.91,26.26,10181000,8063234,26.26,-,10181000
1608,華榮,671293,660258,542860,1.67,23.65,671293,542860,23.65,-,671293
1609,大亞,2135936,2055603,1203912,3.9,77.41,2135936,1203912,77.41,因本期銅價較去年同期漲幅逾12% ，且去年1月適逢春節假期，較去年同期工作天數較多所致。,2135936
1611,中電,182866,173175,172810,5.59,5.81,182866,172810,5.81,-,182866
1612,宏泰,430393,372804,287849,15.44,49.52,430393,287849,49.52,-,430393
1614,三洋電,478400,392759,443227,21.8,7.93,478400,443227,7.93,-,478400
1615,大山,261465,357448,175644,-26.85,48.86,261465,175644,48.86,-,261465
1616,億泰,201227,286586,172405,-29.78,16.71,201227,172405,16.71,-,201227
1617,榮星,372868,335579,196052,11.11,90.18,372868,196052,90.18,因本期銅價較去年同期上漲，且去年1月適逢春節假期，而本期工作天數較多所致。,372868
1618,合機,257430,147928,90271,74.02,185.17,257430,90271,185.17,"110年1月業主通知交貨較多,致高壓線及光放管等出貨量較去年同期增加",257430
4930,燦星網,1004435,876251,686914,14.62,46.22,1004435,686914,46.22,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收109年1月累積扣除61,204仟元。",1004435
5283,禾聯碩,470400,434051,345388,8.37,36.19,470400,345388,36.19,-,470400
1708,東鹼,290746,338602,349300,-14.13,-16.76,290746,349300,-16.76,-,290746
1709,和益,813366,661970,771316,22.87,5.45,813366,771316,5.45,-,813366
1710,東聯,2011182,1700879,1391398,18.24,44.54,2011182,1391398,44.54,無,2011182
1711,永光,823732,789367,661699,4.35,24.48,823732,661699,24.48,-,823732
1712,興農,1587445,1346687,1528330,17.87,3.86,1587445,1528330,3.86,-,1587445
1713,國化,47489,55557,36808,-14.52,29.01,47489,36808,29.01,-,47489
1714,和桐,1800434,1915455,1815402,-6.0,-0.82,1800434,1815402,-0.82,-,1800434
1717,長興,4116280,4094184,2340333,0.53,75.88,4116280,2340333,75.88,109年1月份有農曆春節假期，又月底大陸地區因COVID-19限制復工；110年1月營運天數相較109年同比增加。,4116280
1718,中纖,2327601,2391658,2679023,-2.67,-13.11,2327601,2679023,-13.11,本月份自結異業別合併營收資訊，未經會計師簽證或核閱,2327601
1721,三晃,267847,201656,251563,32.82,6.47,267847,251563,6.47,-,267847
1722,台肥,1057966,693838,959280,52.48,10.28,1057966,959280,10.28,-,1057966
1723,中碳,456534,503615,554160,-9.34,-17.61,456534,554160,-17.61,-,456534
1725,元禎,785959,841682,619818,-6.62,26.8,785959,619818,26.8,-,785959
1726,永記,786523,792970,654464,-0.81,20.17,786523,654464,20.17,-,786523
1727,中華化,156461,144827,161650,8.03,-3.21,156461,161650,-3.21,-,156461
1730,花仙子,469327,234003,314995,100.56,48.99,469327,314995,48.99,-,469327
1732,毛寶,64719,62685,49183,3.24,31.58,64719,49183,31.58,-,64719
1735,日勝化,222960,266860,136916,-16.45,62.84,222960,136916,62.84,去年農曆新年在1月，今年在2月,222960
1773,勝一,760089,727875,597684,4.42,27.17,760089,597684,27.17,-,760089
1776,展宇,129522,150568,113169,-13.97,14.45,129522,113169,14.45,-,129522
4720,德淵,333512,332814,181383,0.2,83.87,333512,181383,83.87,"營收金額較去年同期增加152,129仟元、比例增加83.87%，主要係因客戶春節前備貨及大陸市場持續回溫所致。",333512
4722,國精化,418667,413563,249488,1.23,67.81,418667,249488,67.81,本月及本年增減百分比達50%以上:主要來自農曆春節假期月份差異及大陸營收增加所致.,418667
4739,康普,549362,478022,524279,14.92,4.78,549362,524279,4.78,-,549362
4755,三福化,326140,319088,287088,2.21,13.6,326140,287088,13.6,-,326140
4764,雙鍵,311456,308985,198045,0.79,57.26,311456,198045,57.26,本期因市場回溫及客戶備貨需求提升，故營收較去年同期成長。,311456
4766,南寶,1634821,1515022,1166696,7.9,40.12,1634821,1166696,40.12,-,1634821
4770,上品,244251,274669,103930,-11.07,135.01,244251,103930,135.01,較去年同期增加，主係本期對銷貨客戶之設備出貨增加所致,244251
1701,中化,863490,736343,737281,17.26,17.11,863490,737281,17.11,-,863490
1707,葡萄王,594187,1046553,574728,-43.22,3.38,594187,574728,3.38,-,594187
1720,生達,393236,412784,314869,-4.73,24.88,393236,314869,24.88,-,393236
1731,美吾華,126627,91277,107813,38.72,17.45,126627,107813,17.45,新產品推出~電商和實體通路需求強勁，業績較去年同期成長17.45%。,126627
1733,五鼎,191093,150304,144401,27.13,32.33,191093,144401,32.33,-,191093
1734,杏輝,220867,174029,161834,26.91,36.47,220867,161834,36.47,-,220867
1752,南光,143279,176887,129465,-18.99,10.67,143279,129465,10.67,-,143279
1760,寶齡富錦,94467,172114,80004,-45.11,18.07,94467,80004,18.07,-,94467
1762,中化生,165372,146960,136448,12.52,21.19,165372,136448,21.19,-,165372
1783,和康生,24423,63858,23576,-61.75,3.59,24423,23576,3.59,-,24423
1786,科妍,30819,50453,40009,-38.91,-22.96,30819,40009,-22.96,-,30819
1789,神隆,202389,322402,158856,-37.22,27.4,202389,158856,27.4,-,202389
1795,美時,1208009,1011132,745428,19.47,62.05,1208009,745428,62.05,因去年第二季起新增東南亞市場業務、且旗下外銷戒癮含片之美國終端市場份額較去年同期大幅增加,1208009
3164,景岳,36597,26445,21655,38.38,69.0,36597,21655,69.0,本月營收增加係國外客戶年假前提前備貨，出貨增加。,36597
3705,永信,734637,836655,700996,-12.19,4.79,734637,700996,4.79,-,734637
4104,佳醫,552882,542971,557524,1.82,-0.83,552882,557524,-0.83,-,552882
4106,雃博,179988,200738,126523,-10.33,42.25,179988,126523,42.25,-,179988
4108,懷特,7594,15838,3372,-52.05,125.2,7594,3372,125.2,「癌因性疲憊症CRF」的處方新藥需求增強，故本月業績較去年同期成長。,7594
4119,旭富,127066,78498,303367,61.87,-58.11,127066,303367,-58.11,因火災影響產線，目前產能為0,127066
4133,亞諾法,44034,34254,33596,28.55,31.06,44034,33596,31.06,-,44034
4142,國光生,821,127434,357241,-99.35,-99.77,821,357241,-99.77,營收減少主因為國內四價流感疫苗提前於109年第四季出貨完畢所致。,821
4155,訊映,101700,126795,147616,-19.79,-31.1,101700,147616,-31.1,-,101700
4164,承業醫,185814,226715,125594,-18.04,47.94,185814,125594,47.94,-,185814
4736,泰博,529895,564927,329308,-6.2,60.91,529895,329308,60.91,因新冠肺炎額溫槍銷售增加,529895
4737,華廣,210797,290319,91540,-27.39,130.27,210797,91540,130.27,110年1月營收較去年同期增加130.28%，主係因主要客戶受疫情影響，原應去年12月下單出貨 ，延後至今年1月所致。,210797
4746,台耀,239225,333189,179111,-28.2,33.56,239225,179111,33.56,-,239225
6446,藥華藥,31094,38472,132,-19.17,23456.06,31094,132,23456.06,自109年6月起合併子公司泛泰醫療產品(股)公司營收,31094
6472,保瑞,427507,356676,133369,19.85,220.54,427507,133369,220.54,109.12起合併加拿大子公司營收,427507
6491,晶碩,412169,458286,249453,-10.06,65.22,412169,249453,65.22,因代工訂單增加，故業績提升,412169
6534,正瀚-創,79574,37579,87806,111.75,-9.37,79574,87806,-9.37,-,79574
6645,金萬林-創,24927,37061,10367,-32.74,140.44,24927,10367,140.44,營收較去年同期增加140.45%，主要係去年1月逢農曆春節連假。,24927
6657,華安,632,712,401,-11.23,57.6,632,401,57.6,外銷營收增加,632
6782,視陽,177738,107945,118861,64.65,49.53,177738,118861,49.53,-,177738
6796,晉弘,30054,59112,26006,-49.15,15.56,30054,26006,15.56,-,30054
1802,台玻,3996314,4751198,2328821,-15.88,71.6,3996314,2328821,71.6,本年當月比去年同期增加50%以上係因去年1月春節，客戶用量減少所致,3996314
1806,冠軍,247388,263730,206872,-6.19,19.58,247388,206872,19.58,因大陸營運模式改變主要的銷售主體已非合併個體，使得合併子公司的業績下降所致。,247388
1809,中釉,219701,205968,186180,6.66,18.0,219701,186180,18.0,-,219701
1810,和成,415635,446003,330885,-6.8,25.61,415635,330885,25.61,-,415635
1817,凱撒衛,223703,232162,138504,-3.64,61.51,223703,138504,61.51,本月增減百分比達50%以上係因兩年度農曆春節月份差異所致。,223703
1903,士紙,17479,13938,11925,25.4,46.57,17479,11925,46.57,-,17479
1904,正隆,3450873,4292951,2769466,-19.61,24.6,3450873,2769466,24.6,-,3450873
1905,華紙,1775959,1815317,1359253,-2.16,30.65,1775959,1359253,30.65,-,1775959
1906,寶隆,26234,71116,89196,-63.11,-70.58,26234,89196,-70.58,代理銷售工業用紙之噸數減少,26234
1907,永豐餘,7724639,7475081,4981539,3.33,55.06,7724639,4981539,55.06,因各事業部需求穩健，銷售量增加，加上109年農曆春節為1月，今年1月營業天數較長，因此110年1月營業收入較去年同期成長。,7724639
1909,榮成,4645758,4420225,3049782,5.1,52.33,4645758,3049782,52.33,主係109年1月適逢農曆春節，工作天數較少，使110年1月營業收入較去年同期大幅成長。,4645758
6790,永豐實,995646,931782,779613,6.85,27.71,995646,779613,27.71,-,995646
2002,中鋼,30818388,30607760,24103044,0.68,27.86,30818388,24103044,27.86,-,30818388
2006,東和鋼鐵,4702050,4913283,2724791,-4.29,72.56,4702050,2724791,72.56,本公司本月營收主係受工作日較長影響，故銷售數量較去年同期增加及子公司營收持續穩定成長所致。,4702050
2007,燁興,569769,510572,454337,11.59,25.4,569769,454337,25.4,-,569769
2008,高興昌,99906,110358,74539,-9.47,34.03,99906,74539,34.03,-,99906
2009,第一銅,246267,234170,151605,5.16,62.43,246267,151605,62.43,主係因半導體與汽車產業需求增加致出貨量增加及國際銅價上漲,246267
2010,春源,1912136,1867456,1301856,2.39,46.87,1912136,1301856,46.87,-,1912136
2012,春雨,840622,846245,628893,-0.66,33.66,840622,628893,33.66,-,840622
2013,中鋼構,1230121,1244946,965765,-1.19,27.37,1230121,965765,27.37,-,1230121
2014,中鴻,3311675,3268303,3474214,1.32,-4.67,3311675,3474214,-4.67,-,3311675
2015,豐興,2749552,2791614,1570644,-1.5,75.05,2749552,1570644,75.05,主係109年1月適逢農曆春節，工作天數較少，使110年1月營業收入較去年同期大幅成長。,2749552
2017,官田鋼,340450,365613,225708,-6.88,50.83,340450,225708,50.83,鋼市行情上漲，價格提高,340450
2020,美亞,487487,489511,337448,-0.41,44.46,487487,337448,44.46,-,487487
2022,聚亨,1094501,608070,862248,79.99,26.93,1094501,862248,26.93,-,1094501
2023,燁輝,6226039,5320805,3741294,17.01,66.41,6226039,3741294,66.41,110年1月銷售量及售價皆明顯較去年同期提升所致,6226039
2024,志聯,130573,126359,72494,3.33,80.11,130573,72494,80.11,"去年因役情關係,適逢春節致營收下降,本年因國際鋼價回升且市場需求增加所致",130573
2025,千興,179948,73423,93246,145.08,92.98,179948,93246,92.98,本月營收增加，係因不�袗�生產原料持續上漲，一月份不�袗�成品售價調升，下游買盤積極採購以補足庫存缺口。,179948
2027,大成鋼,6292369,5981364,5791299,5.19,8.65,6292369,5791299,8.65,-,6292369
2028,威致,832002,953314,512592,-12.72,62.31,832002,512592,62.31,去年同期適逢過年營業天數減少，加上本期景氣回溫，故營業額提升,832002
2029,盛餘,977540,1046703,804253,-6.6,21.54,977540,804253,21.54,-,977540
2030,彰源,1042513,1034605,641034,0.76,62.62,1042513,641034,62.62,今年元月份較去年同期，工作天數增加33%；鎳價上漲致營收增加28.5%,1042513
2031,新光鋼,1267366,1061397,666556,19.4,90.13,1267366,666556,90.13,本年度營收較去年同期增加，主要係鋼鐵需求量增加及價格上漲所致。,1267366
2032,新鋼,354041,343823,228084,2.97,55.22,354041,228084,55.22,主因本公司銷售價格調整及國際鎳價上漲客戶補單需求增加，且109年1月份為農曆春節，工作天數較少，故110年1月份銷售額增加。,354041
2033,佳大,64935,69290,54810,-6.28,18.47,64935,54810,18.47,-,64935
2034,允強,1042931,1065252,1052001,-2.09,-0.86,1042931,1052001,-0.86,-,1042931
2038,海光,787410,807588,472956,-2.49,66.48,787410,472956,66.48,因客戶訂單增加所致,787410
2069,運錩,886535,857145,496122,3.42,78.69,886535,496122,78.69,"主要係因109年1月份適逢農曆春節假期,而本年度春節為2月份,故收入淨額相對去年度增加",886535
2211,長榮鋼,920804,1047321,1031986,-12.08,-10.77,920804,1031986,-10.77,-,920804
3004,豐達科,105170,159675,223618,-34.13,-52.96,105170,223618,-52.96,因受新冠肺炎疫情影響,105170
5007,三星,552972,612479,481014,-9.71,14.95,552972,481014,14.95,-,552972
9958,世紀鋼,512707,614391,331666,-16.55,54.58,512707,331666,54.58,本月及本年增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。,512707
2101,南港,745513,760273,801264,-1.94,-6.95,745513,801264,-6.95,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",745513
2102,泰豐,261286,335807,358597,-22.19,-27.13,261286,358597,-27.13,-,261286
2103,台橡,2754553,2265565,2210251,21.58,24.62,2754553,2210251,24.62,-,2754553
2104,國際中橡,1919865,1777900,1470263,7.98,30.57,1919865,1470263,30.57,-,1919865
2105,正新,9489105,9193646,6932650,3.21,36.87,9489105,6932650,36.87,無。,9489105
2106,建大,2955178,2579202,2333395,14.57,26.64,2955178,2333395,26.64,-,2955178
2107,厚生,468682,567302,313471,-17.38,49.51,468682,313471,49.51,-,468682
2108,南帝,2492328,2273889,914258,9.6,172.6,2492328,914258,172.6,主係銷售量增加及銷售單價調升,2492328
2109,華豐,418187,510421,378175,-18.07,10.58,418187,378175,10.58,-,418187
2114,鑫永銓,140816,141358,105473,-0.38,33.5,140816,105473,33.5,-,140816
6582,申豐,776922,732907,251160,6.0,209.33,776922,251160,209.33,"市場需求暢旺,銷售單價及銷售數量增加",776922
1319,東陽,1486448,1593441,1559320,-6.71,-4.67,1486448,1559320,-4.67,-,1486448
1339,昭輝,197300,189986,168854,3.84,16.84,197300,168854,16.84,-,197300
1512,瑞利,110677,102691,158088,7.77,-29.99,110677,158088,-29.99,-,110677
1521,大億,422046,499128,323875,-15.44,30.31,422046,323875,30.31,-,422046
1522,堤維西,1324347,1278889,1305764,3.55,1.42,1324347,1305764,1.42,-,1324347
1524,耿鼎,159668,192467,159821,-17.04,-0.09,159668,159821,-0.09,-,159668
1525,江申,104028,128884,71484,-19.28,45.52,104028,71484,45.52,-,104028
1533,車王電,201948,610751,226107,-66.93,-10.68,201948,226107,-10.68,-,201948
1536,和大,609771,558952,516966,9.09,17.95,609771,516966,17.95,-,609771
1568,倉佑,157429,175969,137587,-10.53,14.42,157429,137587,14.42,-,157429
1587,吉茂,173964,142664,128019,21.93,35.88,173964,128019,35.88,-,173964
2201,裕隆,8022183,8331228,6815762,-3.7,17.7,8022183,6815762,17.7,-,8022183
2204,中華,3800145,2537876,3496345,49.73,8.68,3800145,3496345,8.68,-,3800145
2206,三陽工業,3722889,4191555,2727827,-11.18,36.47,3722889,2727827,36.47,-,3722889
2207,和泰車,26648234,18727327,21382644,42.29,24.62,26648234,21382644,24.62,-,26648234
