Unnamed: 0_level_0,Unnamed: 1_level_0,營業收入,營業收入,營業收入,營業收入,營業收入,累計營業收入,累計營業收入,累計營業收入,備註,當月營收
1231,聯華食,1063115,748007,921214,42.12,15.4,9517892,8817321,7.94,-,1063115
1232,大統益,1782666,2105196,1845049,-15.32,-3.38,20477990,17440979,17.41,-,1782666
1233,天仁,192899,161242,171334,19.63,12.58,1790862,1924299,-6.93,-,192899
1234,黑松,881319,784292,845690,12.37,4.21,9222874,9206290,0.18,-,881319
1235,興泰,1227,1203,8603,1.99,-85.73,41090,78459,-47.62,與去年差異超過50%為昇鋒去年同期認列出售股票收入725萬,1227
1236,宏亞,263522,147790,231166,78.3,13.99,1755114,1637270,7.19,-,263522
1702,南僑,2070357,1663975,1893547,24.42,9.33,19871029,17621763,12.76,-,2070357
1737,臺鹽,547775,252705,380378,116.76,44.0,4095651,3168411,29.26,-,547775
3054,立萬利,2909,4544,9878,-35.98,-70.55,47813,276879,-82.73,本期無電子相關營收致本期營收較去年同期減少。,2909
1301,台塑,25199437,24523688,19710124,2.75,27.85,273598301,185813405,47.24,-,25199437
1303,南亞,34539153,36046868,28332302,-4.18,21.9,411665558,273353806,50.59,全球疫情控制、景氣回溫等有利因素，本公司全年營收較去年大幅增加。,34539153
1304,台聚,5787813,6835786,5820253,-15.33,-0.55,71766975,50204588,42.94,-,5787813
1305,華夏,1338864,1697043,1680981,-21.1,-20.35,20221690,13732839,47.25,-,1338864
1307,三芳,678141,801545,693860,-15.39,-2.26,8384007,8441756,-0.68,-,678141
1308,亞聚,916679,1054461,682421,-13.06,34.32,9565873,5703774,67.71,產品平均售價較去年同期提高所致,916679
1309,台達化,1560037,1899476,1789006,-17.87,-12.79,20771837,15498603,34.02,-,1560037
1310,台苯,919556,1069782,870907,-14.04,5.58,11714950,8112446,44.4,-,919556
1312,國喬,1760112,1966650,1848773,-10.5,-4.79,22553645,16572244,36.09,-,1760112
1313,聯成,7605814,7348472,6091072,3.5,24.86,81943965,51870874,57.97,產品價格較去年同期增加。,7605814
1314,中石化,2916368,2985458,1880643,-2.31,55.07,35163380,17584576,99.96,去年同期及累計營收因受疫情影響而較正常低；今年原物料價格上漲及需求回穩，銷量及售價皆上漲，故今年單月及累計營收較去年增加,2916368
1315,達新,197286,237333,213256,-16.87,-7.48,2378801,2238588,6.26,-,197286
1321,大洋,530841,470119,479536,12.91,10.69,6489589,4990071,30.05,-,530841
1323,永裕,354010,327627,301482,8.05,17.42,3795817,3405180,11.47,-,354010
1324,地球,101103,95952,102720,5.36,-1.57,1076840,1055758,1.99,-,101103
1325,恆大,53580,47895,295463,11.86,-81.86,1191043,4056858,-70.64,因新冠肺炎防疫物資競爭激烈，致營收較去年同期減少。,53580
1326,台化,31274998,31632092,26248571,-1.12,19.14,365812098,253294668,44.42,-,31274998
4306,炎洲,1427390,1500995,1413578,-4.9,0.97,17192080,13995062,22.84,-,1427390
1402,遠東新,22302476,22482606,20535299,-0.8,8.6,239183619,206860662,15.62,-,22302476
1409,新纖,3704921,3935610,4167286,-5.86,-11.09,44210696,32310219,36.83,-,3704921
1410,南染,28325,50600,42139,-44.02,-32.78,477364,416256,14.68,-,28325
1413,宏洲,262444,276845,163371,-5.2,60.64,2974255,1565767,89.95,因去年疫情關係基期低,262444
1414,東和,71240,68863,87371,3.45,-18.46,809714,702472,15.26,-,71240
1417,嘉裕,152265,167809,90121,-9.26,68.95,1322663,1058450,24.96,因參與國軍服裝供售業務，致使營收增加,152265
1418,東華,909,146,11891,522.6,-92.35,39297,100142,-60.75,因本公司110.4.1董事會通過亞克力棉生產線停止生產。,909
1419,新紡,299528,282768,232948,5.92,28.58,2748914,2149393,27.89,-,299528
1423,利華,20778,14354,12124,44.75,71.37,190145,202723,-6.2,主要係受到第四季以來歐美各國逐步解封帶動紡織品需求，出貨量有所成長。,20778
1434,福懋,2962335,2767029,2527585,7.05,17.2,32799007,28783492,13.95,-,2962335
1440,南紡,1889526,1742497,1781769,8.43,6.04,20193510,17628221,14.55,-,1889526
1441,大東,142124,130873,109749,8.59,29.49,1546442,1528414,1.17,-,142124
1444,力麗,1243528,874440,811117,42.2,53.31,10878183,8373609,29.91,因原料成本上漲推升售價大幅提高所致。,1243528
1445,大宇,137076,123823,97272,10.7,40.92,1254147,917470,36.69,-,137076
1446,宏和,18881,12554,30113,50.39,-37.29,193019,491202,-60.7,因永和合建案已銷售完畢,18881
1447,力鵬,1991636,2376394,1437353,-16.19,38.56,24252436,13559459,78.85,本年累計增加係因子公司貿易營收增加。,1991636
1449,佳和,233086,204431,163037,14.01,42.96,2785873,1929151,44.4,-,233086
1451,年興,734906,756766,695510,-2.88,5.66,8012477,7019373,14.14,-,734906
1452,宏益,191268,216459,183208,-11.63,4.39,2097672,1271905,64.92,去年受新冠肺炎影響，營收大幅減少。,191268
1454,台富,135245,140853,130643,-3.98,3.52,1574819,1204928,30.69,-,135245
1455,集盛,1030203,1021085,836143,0.89,23.2,11218513,7675607,46.15,-,1030203
1457,宜進,342682,358065,313004,-4.29,9.48,4171249,2827183,47.54,-,342682
1459,聯發,189929,199837,237455,-4.95,-20.01,2469456,1783734,38.44,-,189929
1460,宏遠,1037359,1052751,764616,-1.46,35.67,10006731,7343877,36.25,-,1037359
1463,強盛,44924,44173,32329,1.7,38.95,456564,441609,3.38,-,44924
1464,得力,1085357,960824,1006364,12.96,7.84,10491327,8543701,22.79,-,1085357
1465,偉全,59147,57805,43701,2.32,35.34,441525,425282,3.81,-,59147
1466,聚隆,292753,298287,315137,-1.85,-7.1,3571797,2650601,34.75,-,292753
1467,南緯,641730,625542,711037,2.58,-9.74,6640547,8597678,-22.76,-,641730
1468,昶和,96249,115132,100442,-16.4,-4.17,1139753,961760,18.5,-,96249
1470,大統新創,68472,70285,64923,-2.57,5.46,894789,630757,41.85,-,68472
1473,台南,543668,507273,497702,7.17,9.23,5761616,5972078,-3.52,-,543668
1474,弘裕,317229,320263,277543,-0.94,14.29,3503869,2858477,22.57,-,317229
1475,業旺,102007,85892,45360,18.76,124.88,478135,168114,184.41,主要開始銷售染劑產品,102007
1476,儒鴻,4187881,3129326,3702414,33.82,13.11,35917072,28175401,27.47,-,4187881
1477,聚陽,3177996,2255666,2156588,40.88,47.36,28930505,24924170,16.07,-,3177996
4414,如興,1288430,1170913,1152030,10.03,11.83,16398607,17077832,-3.97,-,1288430
4426,利勤,76617,39974,103931,91.66,-26.28,642896,1217165,-47.18,因國外新冠疫情嚴重，導致出貨減少,76617
4438,廣越,1487360,1332726,511643,11.6,190.7,13008813,12183794,6.77,越南廠恢復生產，帶動營收增加。,1487360
4440,宜新實業,154818,170169,132252,-9.02,17.06,1820164,1177619,54.56,本年度受惠於東南亞因疫情影響產生之轉單效應及巿場需求增加，致今年營收較去年同期增加。,154818
1503,士電,2623218,2161437,3063805,21.36,-14.38,27685437,25684496,7.79,-,2623218
1504,東元,5126901,4594287,4868158,11.59,5.31,51330187,45563658,12.65,-,5126901
1506,正道,100016,89402,67736,11.87,47.65,1062111,853668,24.41,-,100016
1513,中興電,1966465,1300299,3196653,51.23,-38.48,18026960,15390684,17.12,-,1966465
1514,亞力,542315,657473,567071,-17.51,-4.36,5682330,5104861,11.31,-,542315
1515,力山,1518927,1649257,1671850,-7.9,-9.14,18366823,11374207,61.47,客戶銷售狀況好增加採購量,1518927
1517,利奇,518756,470364,411896,10.28,25.94,4884896,3387361,44.2,-,518756
1519,華城,1624957,870436,1346437,86.68,20.68,9020094,8471592,6.47,-,1624957
1526,日馳,222530,186427,131704,19.36,68.96,1887529,1246649,51.4,因市場需求增加，致本月營收優於去年同期。,222530
1527,鑽全,324779,354865,403633,-8.47,-19.53,4484738,3589313,24.94,-,324779
1528,恩德,372935,285752,320896,30.51,16.21,3567356,3218917,10.82,-,372935
1529,樂事綠能,34913,16392,16429,112.98,112.5,324446,608959,-46.72,"本(110)年度Q4,接獲太陽能工程(EPC)案,工程收入增加,故營收亦增加",34913
1530,亞崴,327068,355420,305464,-7.97,7.07,3630956,3093583,17.37,-,327068
1531,高林股,306201,319081,176732,-4.03,73.25,2946998,1609928,83.05,受到新冠肺炎之影響，致109年度營收大幅下降。110年度疫情緩和，營收有顯著成長。,306201
1532,勤美,2747544,2101785,2122105,30.72,29.47,19208037,13181175,45.72,-,2747544
1535,中宇,983216,714862,846577,37.53,16.14,8484613,8836360,-3.98,-,983216
1537,廣隆,546187,502931,677979,8.6,-19.43,5796610,7119214,-18.57,-,546187
1538,正峰,29686,28333,25358,4.77,17.06,265301,275292,-3.62,-,29686
1539,巨庭,294709,324837,236566,-9.27,24.57,3148846,2293535,37.29,-,294709
1540,喬福,14730,47490,52907,-68.98,-72.15,360792,311105,15.97,船舶離港時間延誤,14730
1541,錩泰,510159,579947,548903,-12.03,-7.05,6202947,5271945,17.65,-,510159
1558,伸興,539205,461878,559730,16.74,-3.66,7726881,6965819,10.92,-,539205
1560,中砂,526453,525131,469077,0.25,12.23,6027817,5154115,16.95,-,526453
1583,程泰,623795,597839,516599,4.34,20.75,6725493,5204967,29.21,-,623795
1597,直得,154388,151821,131541,1.69,17.36,1856920,1381885,34.37,-,154388
2049,上銀,2022010,2262241,2128895,-10.61,-5.02,27265162,21266659,28.2,-,2022010
2371,大同,2872978,2600720,2541659,10.46,13.03,29725446,31641354,-6.05,-,2872978
3167,大量,314188,328125,323309,-4.24,-2.82,4443613,2427609,83.04,全年市場設備需求增加所致,314188
4526,東台,813826,886373,855144,-8.18,-4.83,9640923,7786776,23.81,-,813826
4532,瑞智,1778105,1898742,1977380,-6.35,-10.07,22609807,19312714,17.07,-,1778105
4540,全球傳動,284290,248312,269869,14.48,5.34,3285543,2740221,19.9,-,284290
4555,氣立,137059,157394,136274,-12.91,0.57,2027481,1575507,28.68,-,137059
4562,穎漢,56789,70026,59710,-18.9,-4.89,823105,659181,24.86,-,56789
4564,元翎,219501,210744,203153,4.15,8.04,2480922,2062150,20.3,-,219501
4566,時碩工業,345781,356905,307810,-3.11,12.33,4305940,3515226,22.49,-,345781
4572,駐龍,31074,34553,18127,-10.06,71.42,403919,350169,15.34,"航太景氣可望逐步復甦,客戶需求增加,營收隨之成長",31074
4576,大銀微系統,258672,311979,233843,-17.08,10.61,3184305,2451961,29.86,-,258672
4583,台灣精銳,304741,286193,294814,6.48,3.36,3291062,2842043,15.79,-,304741
6606,建德工業,56679,82348,80828,-31.17,-29.87,874070,708098,23.43,-,56679
8222,寶一,35526,28591,13103,24.25,171.12,351510,397072,-11.47,疫情影響,35526
8374,羅昇,284089,245125,280843,15.89,1.15,3554986,2754448,29.06,-,284089
8996,高力,198155,191649,258254,3.39,-23.27,2231473,2077347,7.41,-,198155
1603,華電,214602,254980,194902,-15.83,10.1,2564399,2244267,14.26,-,214602
1604,聲寶,802160,785427,618176,2.13,29.76,8904901,7673564,16.04,-,802160
1605,華新,17479990,14611879,11826620,19.62,47.8,156124103,112552104,38.71,-,17479990
1608,華榮,987205,941524,660258,4.85,49.51,10484814,7440063,40.92,-,987205
1609,大亞,2515377,2542009,2055603,-1.04,22.36,27402979,18306415,49.69,-,2515377
1611,中電,151535,172007,173175,-11.9,-12.49,1780726,2073711,-14.12,-,151535
1612,宏泰,416764,626070,372804,-33.43,11.79,6307267,4567162,38.1,-,416764
1614,三洋電,391218,464379,392759,-15.75,-0.39,5761768,5461935,5.48,-,391218
1615,大山,395359,346880,357448,13.97,10.6,4524568,3165970,42.91,-,395359
1616,億泰,363726,336867,286586,7.97,26.91,3203669,2682874,19.41,-,363726
1617,榮星,363711,347554,335579,4.64,8.38,4619622,2984599,54.78,因銅價持續上漲所致,363711
1618,合機,211082,127702,147928,65.29,42.69,2803841,2822947,-0.67,-,211082
4930,燦星網,665791,813358,843178,-18.14,-21.03,10526569,9466877,11.19,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收109年12月累積扣除110,186仟元。",665791
5283,禾聯碩,567429,450182,434051,26.04,30.72,6363088,6032747,5.47,-,567429
1708,東鹼,509802,621473,338602,-17.96,50.56,4795266,4035206,18.83,本月增加百分比達50%以上，係因產品價格調漲及航運租金上揚,509802
1709,和益,667984,778859,661970,-14.23,0.9,9199370,8475505,8.54,-,667984
1710,東聯,2026225,2092658,1700879,-3.17,19.12,27481719,18763159,46.46,無,2026225
1711,永光,785435,836154,789367,-6.06,-0.49,9200988,7769066,18.43,-,785435
1712,興農,1515840,1465434,1346687,3.43,12.56,18645875,17484401,6.64,-,1515840
1713,國化,52511,71058,55557,-26.1,-5.48,624599,475644,31.31,-,52511
1714,和桐,1802419,1644724,1915455,9.58,-5.9,20084505,25892577,-22.43,-,1802419
1717,長興,4418031,4418016,4094184,0.0,7.9,50471397,38370366,31.53,-,4418031
1718,中纖,3295638,3033512,2391658,8.64,37.79,33095627,30969737,6.86,本月份自結異業別合併營收資訊，未經會計師簽證或核閱,3295638
1721,三晃,261364,306256,201656,-14.65,29.6,2850639,2752601,3.56,-,261364
1722,台肥,2280895,1648114,693838,38.39,228.73,13659432,10170690,34.3,本月營業收入較去年同月增加，主因轉銷尿素營收增加9.89億元、肥料產品營收增加3.03億元、化工產品營收增加1.73億元。,2280895
1723,中碳,698785,711800,503615,-1.82,38.75,7982844,5363397,48.83,-,698785
1725,元禎,749295,984718,841682,-23.9,-10.97,10670340,7072519,50.87,本年度油價回升及產業較復甦，加上去年度基期低，係本年度營收較去年度大幅成長主因。,749295
1726,永記,844839,779413,792042,8.39,6.66,8869293,7987996,11.03,-,844839
1727,中華化,234471,189000,144827,24.05,61.89,2012931,1811137,11.14,因客戶需求增加及售價調漲(原物料價格上漲)所致。,234471
1730,花仙子,271717,306444,234003,-11.33,16.11,3138791,3058759,2.61,-,271717
1732,毛寶,58806,48961,62685,20.1,-6.18,618521,624263,-0.91,-,58806
1735,日勝化,285734,279032,266860,2.4,7.07,3201106,2363896,35.41,-,285734
1773,勝一,1033729,1069700,727875,-3.36,42.02,11138112,7778275,43.19,-,1033729
1776,展宇,134270,122139,150568,9.93,-10.82,1476066,1380972,6.88,-,134270
4720,德淵,313125,334966,332814,-6.52,-5.91,3550382,3162668,12.25,-,313125
4722,國精化,439241,449574,413563,-2.29,6.2,4829316,3823208,26.31,-,439241
4739,康普,659151,664066,478022,-0.74,37.89,7338783,5285365,38.85,-,659151
4755,三福化,512194,610368,319088,-16.08,60.51,4779786,3818716,25.16,因原料漲價而調整價格及新產品與部分工程認列,512194
4764,雙鍵,237157,269834,308985,-12.11,-23.24,3063040,2632875,16.33,-,237157
4766,南寶,1691091,1707013,1515021,-0.93,11.62,17979632,15551344,15.61,-,1691091
4770,上品,402666,472238,274669,-14.73,46.6,3838624,2635546,45.64,-,402666
1701,中化,713668,679023,736343,5.1,-3.07,7979639,8146491,-2.04,-,713668
1707,葡萄王,1054773,1058373,1046553,-0.34,0.78,9798246,9168195,6.87,-,1054773
1720,生達,480171,393206,412784,22.11,16.32,4604072,4311623,6.78,-,480171
1731,美吾華,111288,116047,91277,-4.1,21.92,1289211,1065325,21.01,美吾髮事業部整合電商和實體通路屢創佳績，醫藥事業部在疫情趨緩後業績即顯著成長，12月及全年營收均較去年同期大幅成長逾2成。,111288
1733,五鼎,198232,197972,150304,0.13,31.88,2131656,2005337,6.29,-,198232
1734,杏輝,226318,217091,173050,4.25,30.78,2433644,2388452,1.89,-,226318
1752,南光,150898,144944,176887,4.1,-14.69,1780098,1754827,1.44,-,150898
1760,寶齡富錦,139599,209988,172114,-33.52,-18.89,1901210,1568637,21.2,-,139599
1762,中化生,241357,129732,146960,86.04,64.23,1934702,1543590,25.33,客戶訂單需求增加，故當月營收較去年同期成長。,241357
1783,和康生,41072,43406,63858,-5.37,-35.68,511976,457691,11.86,-,41072
1786,科妍,68261,37816,50453,80.5,35.29,505539,466881,8.28,-,68261
1789,神隆,167287,310225,322402,-46.07,-48.11,2762335,3082928,-10.39,-,167287
1795,美時,914162,986367,1011132,-7.32,-9.59,12615068,10728583,17.58,-,914162
3164,景岳,36559,45036,26445,-18.82,38.24,427929,325191,31.59,-,36559
3705,永信,752956,682644,836655,10.29,-10.0,7805055,8090010,-3.52,-,752956
4104,佳醫,607566,598857,542971,1.45,11.89,6573805,6680927,-1.6,-,607566
4106,雃博,201639,189412,200738,6.45,0.44,2374026,2005694,18.36,-,201639
4108,懷特,11700,11569,15838,1.13,-26.12,168953,91810,84.02,受惠健保，懷特血寶®凍晶注射劑銷售持續成長， 懷特110年全年營收較109年大幅成長84.02%。,11700
4119,旭富,39412,48764,78498,-19.17,-49.79,864217,2689222,-67.86,因火災影響產線，租賃廠房產能貢獻仍有限,39412
4133,亞諾法,32397,35482,34254,-8.69,-5.42,451487,456449,-1.08,-,32397
4142,國光生,53447,210279,127434,-74.58,-58.05,1641061,1869160,-12.2,本月營收較去年同期減少主因為流感疫苗外銷提前出貨所致,53447
4155,訊映,147082,109778,126795,33.98,15.99,1263378,1484387,-14.88,-,147082
4164,承業醫,475310,216962,226715,119.07,109.65,2441247,2554663,-4.43,主係因本月有驗收大型儀器設備，而去年同期並無驗收大型儀器設備，故使得本月營收較去年同期月份大幅增加。,475310
4736,泰博,444811,522063,564927,-14.79,-21.26,6493259,5894630,10.15,-,444811
4737,華廣,180301,150125,290319,20.1,-37.89,1849924,1668586,10.86,-,180301
4746,台耀,321307,310928,333189,3.33,-3.56,3142406,3075457,2.17,-,321307
4771,望隼,124347,118930,103181,4.55,20.51,1419688,855146,66.01,因日本、中國及美國區代工訂單增加，故業績提升,124347
6446,藥華藥,111793,225350,38472,-50.39,190.58,656043,560550,17.03,本月營收包含子公司泛泰醫療產品(股)公司及子公司PharmaEssentia USA Corp.之營收,111793
6472,保瑞,363720,377716,356676,-3.7,1.97,4906287,1790065,174.08,109.12起合併加拿大子公司營收,363720
6491,晶碩,453908,581086,458286,-21.88,-0.95,5595043,3978413,40.63,-,453908
6534,正瀚-創,137904,58989,37579,133.77,266.97,1018505,702189,45.04,本月較去年同期增加係低碳農業客戶市場需求增加所致。,137904
6645,金萬林-創,54311,35628,36531,52.43,48.67,605915,302896,100.04,本年度增減百分比達50％以上，係因檢測儀器業務增加所致。,54311
6657,華安,1066,675,712,57.92,49.71,7489,7081,5.76,-,1066
6782,視陽,217032,200846,107945,8.05,101.05,1961089,1526481,28.47,主係代工訂單增加使營收成長,217032
6796,晉弘,65609,50462,59112,30.01,10.99,485871,402473,20.72,-,65609
6861,睿生光電,187523,148500,95208,26.27,96.96,1940758,2214599,-12.36,因會計師年度查核，針對去料加工廠商之耗損進行調整，由成本減項重分類至營收，以致營收較去年度當月大幅增加。,187523
1802,台玻,4821058,4465225,4751198,7.96,1.47,56040328,41926401,33.66,-,4821058
1806,冠軍,328742,299176,263730,9.88,24.65,3222203,3596625,-10.41,-,328742
1809,中釉,212940,211679,205963,0.59,3.38,2198804,1860523,18.18,-,212940
1810,和成,516832,588898,446003,-12.23,15.88,5330412,5098364,4.55,-,516832
1817,凱撒衛,244160,229057,232162,6.59,5.16,2372638,2306521,2.86,-,244160
1903,士紙,15505,15546,13938,-0.26,11.24,326024,159469,104.44,累計營業收入較去年同期增加，主要係出售營建房地收入。,15505
1904,正隆,4308455,4155950,4311433,3.66,-0.06,44946666,40074390,12.15,-,4308455
1905,華紙,2001256,1832863,1815317,9.18,10.24,22031851,18616694,18.34,-,2001256
1906,寶隆,250159,385518,71116,-35.11,251.76,1843261,1245462,47.99,代理銷售工業用紙之噸數增加,250159
1907,永豐餘,7493928,7099759,7475081,5.55,0.25,85297855,73452761,16.12,-,7493928
1909,榮成,5235978,5329272,4420225,-1.75,18.45,56570213,41449926,36.47,-,5235978
6790,永豐實,904300,867475,945295,4.24,-4.33,9890353,10147738,-2.53,-,904300
2002,中鋼,40998980,45282222,30607707,-9.45,33.94,468328588,314783301,48.77,-,40998980
2006,東和鋼鐵,5769845,5248687,4913283,9.92,17.43,58310476,42905666,35.9,-,5769845
2007,燁興,541477,586783,510572,-7.72,6.05,7018786,5589791,25.56,-,541477
2008,高興昌,130213,134729,110358,-3.35,17.99,1550624,962510,61.1,主要係原物料價格上漲,130213
2009,第一銅,309020,283203,234170,9.11,31.96,3218804,2260596,42.38,-,309020
2010,春源,2287734,2454501,1867456,-6.79,22.5,26316127,19257886,36.65,-,2287734
2012,春雨,1058724,1208190,846245,-12.37,25.1,11811403,8054708,46.63,-,1058724
2013,中鋼構,1984612,1476407,1244946,34.42,59.41,15971051,13242170,20.6,經檢視當月營收差異達50%，主係因本月電子廠房、大樓及公共建設等工程收入增加所致。,1984612
2014,中鴻,3960426,4813514,3268303,-17.72,21.17,53744012,36790154,46.08,-,3960426
2015,豐興,3469789,3793073,2791614,-8.52,24.29,38360406,27298052,40.52,-,3469789
2017,官田鋼,357864,330687,365613,8.21,-2.11,4036005,3493006,15.54,-,357864
2020,美亞,494293,546223,489511,-9.5,0.97,6558618,5073769,29.26,-,494293
2022,聚亨,566084,616183,608070,-8.13,-6.9,10730846,7930384,35.31,-,566084
2023,燁輝,8238651,8011239,5320805,2.83,54.83,90046432,55395334,62.55,營收成長係因銷售量及售價皆明顯較去年同期提升所致,8238651
2024,志聯,100534,111663,126359,-9.96,-20.43,1526451,1184430,28.87,-,100534
2025,千興,246856,389701,73423,-36.65,236.21,2470941,803775,207.41,本月營收及累計營收較去年同期增加係因為客戶需求增加所致。,246856
2027,大成鋼,7283767,8375852,5981364,-13.03,21.77,97058324,59292515,63.69,因美國市場需求暢旺所致,7283767
2028,威致,1033385,1530794,953314,-32.49,8.39,13571013,8690155,56.16,景氣回升好轉，故營收增加,1033385
2029,盛餘,1156280,1255400,1046703,-7.89,10.46,14356130,9381644,53.02,銷售量比去年同期多且銷售平均價格比去年同期上漲,1156280
2030,彰源,1516248,1501187,1034605,1.0,46.55,15238772,10560947,44.29,-,1516248
2031,新光鋼,1055080,1042099,1061397,1.24,-0.59,14103042,9852311,43.14,-,1055080
2032,新鋼,246302,300281,343823,-17.97,-28.36,3489139,3266944,6.8,-,246302
2033,佳大,81112,76399,69290,6.16,17.06,844784,757773,11.48,-,81112
2034,允強,1079643,1661156,1065252,-35.0,1.35,17777919,12717152,39.79,-,1079643
2038,海光,1070006,998261,807588,7.18,32.49,10225130,7600525,34.53,-,1070006
2069,運錩,1378770,1499792,857145,-8.06,60.85,14260309,7433603,91.83,主要係鋼鐵需求量增加及價格上漲所致。,1378770
2211,長榮鋼,1601289,1673529,1047321,-4.31,52.89,13608598,9410104,44.61,主要為鋼構事業認列價、量皆較去年同期增加。,1601289
3004,豐達科,175598,113771,159675,54.34,9.97,1426205,1704031,-16.3,-,175598
5007,三星,574972,551139,612479,4.32,-6.12,7107173,5072643,40.1,-,574972
9958,世紀鋼,748038,1001073,614391,-25.27,21.75,9935452,6409182,55.01,本年增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。,748038
2101,南港,555150,616133,762495,-9.89,-27.19,8066791,9695119,-16.79,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",555150
2102,泰豐,112379,125995,335807,-10.8,-66.53,1561260,5704663,-72.63,"因美國反傾銷案,導致本公司12月營收及累計營收下滑",112379
2103,台橡,2527728,2966030,2265565,-14.77,11.57,32533238,24024443,35.41,-,2527728
2104,國際中橡,1309757,4739968,1777900,-72.36,-26.33,24635415,17123573,43.86,-,1309757
2105,正新,8706887,8111332,9193646,7.34,-5.29,102056524,96441717,5.82,無。,8706887
2106,建大,2652661,2673639,2579202,-0.78,2.84,34898297,30267148,15.3,-,2652661
2107,厚生,271825,170384,567302,59.53,-52.08,2794884,3282256,-14.84,主要係因本期營建收入較去年同期減少所致.,271825
2108,南帝,1259030,1229045,2273889,2.43,-44.63,23517742,14406298,63.24,主係銷售增加,1259030
2109,華豐,511732,515237,510421,-0.68,0.25,5520975,4895626,12.77,-,511732
2114,鑫永銓,172444,170657,141358,1.04,21.99,1937056,1596510,21.33,-,172444
6582,申豐,229537,140450,732907,63.42,-68.68,8161714,5268419,54.91,終端客戶因年底出口貨運受限，造成短期訂單影響。,229537
1319,東陽,1692914,1668856,1596357,1.44,6.04,18376968,17322986,6.08,-,1692914
1339,昭輝,142241,166461,189986,-14.54,-25.13,1922033,2112389,-9.01,-,142241
1512,瑞利,136056,73290,102691,85.64,32.49,1002270,1187035,-15.56,-,136056
1521,大億,503128,428555,499128,17.4,0.8,4992142,4797166,4.06,-,503128
1522,堤維西,1445961,1496445,1278889,-3.37,13.06,16562868,14395242,15.05,-,1445961
1524,耿鼎,172008,199860,192467,-13.93,-10.62,1963425,1908786,2.86,-,172008
1525,江申,102137,101964,128884,0.16,-20.75,1275608,1052991,21.14,-,102137
1533,車王電,518311,225408,610751,129.94,-15.13,2932774,2864833,2.37,-,518311
1536,和大,535469,608985,558952,-12.07,-4.2,6694146,5204939,28.61,-,535469
1568,倉佑,161655,153240,175969,5.49,-8.13,1825819,1757780,3.87,-,161655
1587,吉茂,178794,201570,142664,-11.29,25.32,2362914,1725729,36.92,-,178794
2201,裕隆,6792809,7259140,8331228,-6.42,-18.46,78285913,82991534,-5.67,-,6792809
2204,中華,2254268,1925806,2541947,17.05,-11.31,31125399,30874600,0.81,-,2254268
2206,三陽工業,3954865,3904346,4191555,1.29,-5.64,41616727,40803311,1.99,-,3954865
2207,和泰車,20114988,18675699,18727327,7.7,7.4,242507815,228727480,6.02,-,20114988
2227,裕日車,1587678,1754197,2607621,-9.49,-39.11,24668384,29660639,-16.83,-,1587678
2228,劍麟,332356,299161,367160,11.09,-9.47,3682095,3450032,6.72,-,332356
