code,公司名稱,當月營收,上月營收,去年當月營收,上月比較 增減(%),去年同月 增減(%),當月累計營收,去年累計營收,前期比較 增減(%),備註,
1321,大洋,500568,596974,437107,-16.14,14.51,1097585,901401,21.76,-,500568
1323,永裕,256144,364733,244003,-29.77,4.97,620877,523447,18.61,-,256144
1324,地球,68459,87732,58498,-21.96,17.02,156191,140513,11.15,-,68459
1325,恆大,40122,67973,112368,-40.97,-64.29,108095,331184,-67.36,因新冠肺炎防疫物資競爭激烈，致營收較去年同期減少。,40122
1326,台化,28718758,30314286,25225711,-5.26,13.84,59033044,51974928,13.57,-,28718758
4306,炎洲,988431,1294378,1036147,-23.63,-4.6,2282809,2324860,-1.8,-,988431
1402,遠東新,19440141,20470940,17332331,-5.03,12.16,39911081,36486984,9.38,-,19440141
1409,新纖,3673150,4120985,2695907,-10.86,36.24,7794135,5841204,33.43,-,3673150
1410,南染,25621,21405,29102,19.69,-11.96,47026,65166,-27.83,-,25621
1413,宏洲,262952,285966,174641,-8.04,50.56,548918,377202,45.52,因去年疫情關係基期低,262952
1414,東和,66296,57978,62318,14.34,6.38,124274,131457,-5.46,-,66296
1417,嘉裕,122388,131332,93957,-6.81,30.25,253720,220914,14.85,-,122388
1418,東華,245,1751,2740,-86.0,-91.05,1996,9211,-78.33,因本公司110.4.1董事會通過亞克力棉生產線停止生產。,245
1419,新紡,194672,260430,143826,-25.24,35.35,455102,336378,35.29,-,194672
1423,利華,12381,18968,14184,-34.72,-12.71,31349,31651,-0.95,-,12381
1434,福懋,2669478,2904198,2283006,-8.08,16.92,5573676,4874728,14.33,-,2669478
1440,南紡,1945614,1784787,1435743,9.01,35.51,3730401,3156931,18.16,-,1945614
1441,大東,96209,135504,76911,-28.99,25.09,231714,229083,1.14,-,96209
1444,力麗,812838,1047806,634910,-22.42,28.02,1860644,1384903,34.35,-,812838
1445,大宇,89855,135407,90150,-33.64,-0.32,225262,168333,33.81,-,89855
1446,宏和,6324,12563,29999,-49.66,-78.91,18887,59709,-68.36,因永和合建案已銷售完畢,6324
1447,力鵬,1813420,1567857,1875926,15.66,-3.33,3381277,3579756,-5.54,-,1813420
1449,佳和,145736,203474,201706,-28.37,-27.74,349210,341254,2.33,-,145736
1451,年興,641972,669189,472016,-4.06,36.0,1311161,1014596,29.22,-,641972
1452,宏益,147000,175169,141746,-16.08,3.7,322169,312219,3.18,-,147000
1454,台富,120473,153526,118548,-21.52,1.62,273999,239278,14.51,-,120473
1455,集盛,768783,913636,708790,-15.85,8.46,1682419,1537539,9.42,-,768783
1457,宜進,370055,384718,257456,-3.81,43.73,754773,574483,31.38,-,370055
1459,聯發,177350,179979,184018,-1.46,-3.62,357720,418999,-14.62,-,177350
1460,宏遠,808271,866114,617249,-6.67,30.94,1674628,1409244,18.83,-,808271
1463,強盛,36908,44170,29312,-16.44,25.91,81078,66008,22.83,-,36908
1464,得力,859396,976510,642542,-11.99,33.74,1835906,1510837,21.51,-,859396
1465,偉全,30591,44730,17796,-31.6,71.89,75321,44859,67.9,去年因疫情影響故基期低。,30591
1466,聚隆,211338,278937,218592,-24.23,-3.31,490275,467114,4.95,-,211338
1467,南緯,492880,543119,618261,-9.25,-20.27,1035999,1083069,-4.34,-,492880
1468,昶和,83401,124411,32907,-32.96,153.44,207812,155957,33.24,111年2月營收較去年增加之原因：係去年同期因疫情影響，致當期營收較低。,83401
1470,大統新創,77522,92169,55216,-15.89,40.39,169690,120422,40.91,-,77522
1473,台南,757514,797210,480887,-4.97,57.52,1554724,1093340,42.19,"因美國疫情減緩, 服飾採購需求大增, 客人積極下單",757514
1474,弘裕,235820,302638,187312,-22.07,25.89,538458,460707,16.87,-,235820
1475,業旺,75864,86843,15339,-12.64,394.58,162707,25700,533.1,主要開始銷售染劑產品,75864
1476,儒鴻,2772040,3681106,2324451,-24.69,19.25,6453146,5107630,26.34,-,2772040
1477,聚陽,2557570,2857690,1806671,-10.5,41.56,5415260,4188278,29.29,-,2557570
4414,如興,1352164,1331669,1670267,1.53,-19.04,2683833,2893942,-7.26,-,1352164
4426,利勤,61779,78077,53901,-20.87,14.61,139856,139141,0.51,-,61779
4438,廣越,963545,1096683,446068,-12.14,116.0,2060228,1046213,96.92,訂單遞延及客戶需求增加，帶動營收增長。,963545
4440,宜新實業,127216,146860,107314,-13.37,18.54,274076,238467,14.93,-,127216
1503,士電,2017058,2959059,1784924,-31.83,13.0,4976117,4595703,8.27,-,2017058
1504,東元,4029547,4670154,3362861,-13.71,19.82,8699701,7302361,19.13,-,4029547
1506,正道,84738,101348,66984,-16.38,26.5,186086,153856,20.94,-,84738
1513,中興電,1435084,1327330,973424,8.11,47.42,2762414,2477986,11.47,-,1435084
1514,亞力,474890,425119,411153,11.7,15.5,900010,811068,10.96,-,474890
1515,力山,395425,863527,1155559,-54.2,-65.78,1258952,2736373,-53.99,客戶庫存管理減少採購量,395425
1517,利奇,299980,413317,248668,-27.42,20.63,713296,604018,18.09,-,299980
1519,華城,525084,300184,417358,74.92,25.81,825268,886541,-6.91,-,525084
1526,日馳,135516,165056,79389,-17.89,70.69,300572,193075,55.67,因市場需求增加，致本月營收優於去年同期。,135516
1527,鑽全,263381,435041,335250,-39.45,-21.43,698422,679343,2.8,-,263381
1528,恩德,199306,234592,198296,-15.04,0.5,433898,414940,4.56,-,199306
1529,樂事綠能,11260,18573,8934,-39.37,26.03,29833,14529,105.33,本期累計太陽能工程案營收比去年同期多故累計營收增加,11260
1530,亞崴,186759,263258,141357,-29.05,32.11,450017,391396,14.97,-,186759
1531,高林股,180022,276087,115925,-34.79,55.29,456109,359071,27.02,,180022
1532,勤美,1212553,1578230,835083,-23.17,45.2,2790783,1999707,39.55,-,1212553
1535,中宇,608349,780623,798706,-22.06,-23.83,1388972,1451795,-4.32,-,608349
1537,廣隆,396270,659845,433990,-39.94,-8.69,1056115,1049950,0.58,-,396270
1538,正峰,13288,29024,15187,-54.21,-12.5,42312,32311,30.95,-,13288
1539,巨庭,219689,320702,189094,-31.49,16.17,540391,398341,35.66,-,219689
1540,喬福,16135,44143,32908,-63.44,-50.96,60278,78165,-22.88,營業天數較少,16135
1541,錩泰,382722,629216,315416,-39.17,21.33,1011938,804475,25.78,-,382722
1558,伸興,432660,746933,630647,-42.07,-31.39,1179593,1611581,-26.8,-,432660
1560,中砂,530672,531136,470114,-0.08,12.88,1061808,942942,12.6,-,530672
1583,程泰,376284,580008,324817,-35.12,15.84,956291,813260,17.58,-,376284
1597,直得,117905,130623,129093,-9.73,-8.66,248528,264597,-6.07,-,117905
2049,上銀,2453621,2401483,1865920,2.17,31.49,4855104,3831562,26.71,-,2453621
2371,大同,2048194,2727030,1829442,-24.89,11.95,4775224,4279120,11.59,-,2048194
3167,大量,212787,263033,261572,-19.1,-18.65,475820,593323,-19.8,-,212787
4526,東台,457626,544190,466933,-15.9,-1.99,1001816,1052729,-4.83,-,457626
4532,瑞智,1529427,2092937,1703814,-26.92,-10.23,3622364,3595668,0.74,-,1529427
4540,全球傳動,176460,278854,209859,-36.71,-15.91,455314,351257,29.62,-,176460
4555,氣立,139745,164960,122547,-15.28,14.03,304705,275211,10.71,-,139745
4562,穎漢,46932,65373,57274,-28.2,-18.05,112305,120489,-6.79,-,46932
4564,元翎,187134,210454,167832,-11.08,11.5,397588,374275,6.22,-,187134
4566,時碩工業,387342,433996,274884,-10.74,40.91,821338,727192,12.94,-,387342
4572,駐龍,33645,36435,20480,-7.65,64.28,70080,41501,68.86,"航太景氣可望逐步復甦,客戶需求增加,營收隨之成長",33645
4576,大銀微系統,223954,292793,195860,-23.51,14.34,516747,409267,26.26,-,223954
4583,台灣精銳,257615,262631,253559,-1.9,1.59,520246,490741,6.01,-,257615
6606,建德工業,42957,63999,28717,-32.87,49.58,106956,103133,3.7,-,42957
8222,寶一,31754,35927,30730,-11.61,3.33,67681,51129,32.37,-,31754
8374,羅昇,244582,297814,213200,-17.87,14.71,542396,547814,-0.98,-,244582
8996,高力,124644,186934,146096,-33.32,-14.68,311578,316154,-1.44,-,124644
1603,華電,146174,244118,145291,-40.12,0.6,390292,410781,-4.98,-,146174
1604,聲寶,632949,1014865,591817,-37.63,6.95,1647814,1438448,14.55,-,632949
1605,華新,13028634,13499329,7251245,-3.48,79.67,26527963,17432245,52.17,主係本期銷售價、量均較去年同期增加所致,13028634
1608,華榮,897613,834139,662515,7.6,35.48,1731752,1333808,29.83,-,897613
1609,大亞,1799952,2295292,1534532,-21.58,17.29,4095244,3670468,11.57,-,1799952
1611,中電,101511,142331,127187,-28.67,-20.18,243842,310053,-21.35,-,101511
1612,宏泰,474197,602810,415232,-21.33,14.2,1077007,845625,27.36,-,474197
1614,三洋電,460903,585753,459545,-21.31,0.29,1046655,937945,11.59,-,460903
1615,大山,218138,326974,170999,-33.28,27.56,545112,432464,26.04,-,218138
1616,億泰,251291,235391,161672,6.75,55.43,486682,362899,34.1,本月營收較去年同期增加主要係因訂單增加所致,251291
1617,榮星,253983,287453,221979,-11.64,14.41,541436,594847,-8.97,-,253983
1618,合機,139086,224176,352009,-37.95,-60.48,363262,609439,-40.39,111年2月超高壓線及銅板出貨量較去年同期減少。,139086
4930,燦星網,472504,772569,630859,-38.83,-25.1,1245073,1635294,-23.86,-,472504
5283,禾聯碩,366477,589350,303186,-37.81,20.87,955827,773586,23.55,-,366477
1708,東鹼,681223,581784,249588,17.09,172.93,1263007,540334,133.74,增加係因1.外銷硫酸鉀單一客戶因配合散裝輪時程遞延出貨，使銷售數量增加(本公司產能維持不變)2.自製產品價格調漲3.航運租金上揚,681223
1709,和益,777063,1107155,642191,-29.81,21.0,1884219,1455557,29.45,-,777063
1710,東聯,2336045,2009754,1856217,16.23,25.84,4345799,3867399,12.37,無,2336045
1711,永光,643609,850106,606434,-24.29,6.13,1493715,1430166,4.44,-,643609
1712,興農,1550473,2341759,1434783,-33.79,8.06,3892232,3022228,28.78,-,1550473
1713,國化,50676,54770,33629,-7.47,50.69,105446,81118,29.99,"因國內需求暢旺,銷售量增加.",50676
1714,和桐,1491087,1526686,1211182,-2.33,23.11,3017774,3011615,0.2,-,1491087
1717,長興,3275069,4036781,2631509,-18.86,24.45,7311850,6747789,8.35,-,3275069
1718,中纖,2295623,2960509,2457848,-22.45,-6.6,5256132,4785449,9.83,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。,2295623
1721,三晃,175985,278165,180284,-36.73,-2.38,454150,448131,1.34,-,175985
1722,台肥,1107210,1495346,923777,-25.95,19.85,2602556,1981743,31.32,-,1107210
1723,中碳,656535,830092,505420,-20.9,29.89,1486627,961954,54.54,本年營收較去年同期增加幅度較大，主係因油價較去年同期大漲，帶動主要產品售價上漲，導致本年營收較去年同期增加。,656535
1725,元禎,680806,838171,600014,-18.77,13.46,1518977,1385973,9.59,-,680806
1726,永記,608193,873211,537408,-30.34,13.17,1481404,1323931,11.89,-,608193
1727,中華化,190368,177535,114754,7.22,65.89,367903,271215,35.64,因客戶需求增加及售價調漲(原物料價格上漲)所致。,190368
1730,花仙子,161381,446559,222258,-63.86,-27.39,607941,691586,-12.09,-,161381
1732,毛寶,40365,59368,41832,-32.0,-3.5,99732,106551,-6.39,-,40365
1735,日勝化,227511,238167,153100,-4.47,48.6,465678,376060,23.83,-,227511
1773,勝一,890516,1060458,682494,-16.02,30.47,1950941,1442583,35.23,-,890516
1776,展宇,120723,112031,81815,7.75,47.55,232754,211337,10.13,-,120723
4720,德淵,199354,334387,172420,-40.38,15.62,533742,505932,5.49,-,199354
4722,國精化,339737,468424,260982,-27.47,30.17,808162,679649,18.9,-,339737
4739,康普,718046,708304,508755,1.37,41.13,1426350,1058117,34.8,-,718046
4755,三福化,493602,586173,298494,-15.79,65.36,1079775,624634,72.86,因原料漲價而調整價格及新產品與部分工程認列,493602
4764,雙鍵,184097,306969,158031,-40.02,16.49,491066,469487,4.59,-,184097
4766,南寶,1337619,1634099,958896,-18.14,39.49,2971718,2593717,14.57,-,1337619
4770,上品,362394,435794,144192,-16.84,151.32,798188,388443,105.48,較去年同期增加，主係本期對銷貨客戶之設備出貨增加所致,362394
1701,中化,530948,740726,522933,-28.32,1.53,1271674,1386423,-8.27,-,530948
1707,葡萄王,483677,701078,557621,-31.0,-13.26,1184755,1151808,2.86,-,483677
1720,生達,322740,480929,312910,-32.89,3.14,803669,706146,13.81,-,322740
1731,美吾華,86385,154000,88759,-43.9,-2.67,240385,215386,11.6,因農曆新年假期致2月營收較去年同期略低，累計營收仍有雙位數的成長。,86385
1733,五鼎,185661,161017,210250,15.3,-11.69,346678,401343,-13.62,-,185661
1734,杏輝,166743,240274,187459,-30.6,-11.05,407017,408326,-0.32,-,166743
1752,南光,92399,142201,119161,-35.02,-22.45,234600,262440,-10.6,-,92399
1760,寶齡富錦,194689,119666,168901,62.69,15.26,314355,263368,19.35,-,194689
1762,中化生,117001,143662,119871,-18.55,-2.39,260663,285243,-8.61,-,117001
1783,和康生,40754,36137,37945,12.77,7.4,76891,62368,23.28,-,40754
1786,科妍,23343,20044,22736,16.45,2.66,43387,53555,-18.98,-,23343
1789,神隆,192401,243992,197578,-21.14,-2.62,436393,399967,9.1,-,192401
1795,美時,1028926,945800,1015941,8.78,1.27,1974725,2223950,-11.2,-,1028926
3164,景岳,17231,40185,26344,-57.12,-34.59,57416,62941,-8.77,-,17231
3705,永信,461248,758338,423976,-39.17,8.79,1219586,1158613,5.26,-,461248
4104,佳醫,501960,642618,532455,-21.88,-5.72,1144578,1085337,5.45,-,501960
4106,雃博,192902,191914,161881,0.51,19.16,384816,341869,12.56,-,192902
4108,懷特,9591,11018,8232,-12.95,16.5,20609,15826,30.22,懷特血寶®凍晶注射劑銷售持續成長，當月營收較去年同期增長16.51%。,9591
4119,旭富,26959,63422,117932,-57.49,-77.14,90381,244998,-63.1,因火災影響產線，租賃廠房產能貢獻有限,26959
4133,亞諾法,27531,34836,34687,-20.96,-20.63,62367,78720,-20.77,-,27531
4142,國光生,29901,3102,1155,863.92,2488.83,33003,1975,1571.03,本月營收較去年同期增加主因為外銷歐洲增加所致,29901
4155,訊映,101142,145615,106005,-30.54,-4.58,246757,207705,18.8,-,101142
4164,承業醫,160945,219627,275764,-26.71,-41.63,380572,461578,-17.54,-,160945
4736,泰博,481856,744413,384292,-35.27,25.38,1226269,914187,34.13,-,481856
4737,華廣,115287,100995,121064,14.15,-4.77,216282,331861,-34.82,-,115287
4746,台耀,206576,286048,243488,-27.78,-15.15,492624,482713,2.05,-,206576
4771,望隼,123894,124099,90001,-0.16,37.65,247993,189431,30.91,-,123894
6446,藥華藥,55023,64651,33675,-14.89,63.39,119674,64769,84.77,本月及本年累計營收較去年成長，主要來自認列子公司PharmaEssentia USA Corp.之營收。,55023
6472,保瑞,330308,378805,395425,-12.8,-16.46,709113,822932,-13.83,-,330308
6491,晶碩,491078,480308,309069,2.24,58.88,971386,721238,34.68,因代工訂單增加，故業績提升,491078
6534,正瀚-創,187523,156717,137140,19.65,36.73,344240,216714,58.84,本期較去年增加係因為低碳農業客戶市場需求增加所致。,187523
6645,金萬林-創,36372,43814,18276,-16.98,99.01,80186,43203,85.6,本年度增減百分比達50％以上，係因檢測試劑銷售較去年大幅成長所致。,36372
6657,華安,424,184,335,130.43,26.56,608,967,-37.12,-,424
6782,視陽,212787,213787,123001,-0.46,72.99,426574,300738,41.84,主係代工訂單增加使營收成長,212787
6796,晉弘,34234,32571,25023,5.1,36.81,66805,55077,21.29,-,34234
6861,睿生光電,146965,152143,158190,-3.4,-7.09,299108,320603,-6.7,-,146965
1802,台玻,3931754,3691631,2779777,6.5,41.44,7623385,6776091,12.5,-,3931754
1806,冠軍,157801,280380,110963,-43.71,42.21,438181,358351,22.27,-,157801
1809,中釉,131770,230442,108824,-42.81,21.08,362211,328525,10.25,-,131770
1810,和成,427350,366759,322490,16.52,32.51,794109,738125,7.58,-,427350
1817,凱撒衛,92792,216284,105282,-57.09,-11.86,309076,328986,-6.05,-,92792
1903,士紙,13914,16281,22919,-14.53,-39.29,30195,40398,-25.25,收入較去年同期減少，主要係去年2月子公司出售6個停車位所致。,13914
1904,正隆,3284976,3932302,2966698,-16.46,10.72,7217278,6417572,12.46,-,3284976
1905,華紙,1554779,1756575,1629999,-11.48,-4.61,3311354,3405958,-2.77,-,1554779
1906,寶隆,306084,277745,40941,10.2,647.62,583829,67175,769.11,代理銷售工業用紙之噸數增加,306084
1907,永豐餘,5364597,7116474,5920568,-24.61,-9.39,12481071,13645207,-8.53,-,5364597
1909,榮成,3471768,4635420,3251924,-25.1,6.76,8107188,7897682,2.65,-,3471768
6790,永豐實,693721,962964,704286,-27.95,-1.5,1656685,1699932,-2.54,-,693721
2002,中鋼,33521901,40027506,30108270,-16.25,11.33,73549407,60926658,20.71,-,33521901
2006,東和鋼鐵,4075041,5018739,3196246,-18.8,27.49,9093780,7898296,15.13,-,4075041
2007,燁興,542390,561311,533414,-3.37,1.68,1103701,1103183,0.04,-,542390
2008,高興昌,171315,138823,63399,23.4,170.21,310138,163305,89.91,主要係本期銷售價量齊揚,171315
2009,第一銅,218471,280418,139040,-22.09,57.12,498889,385307,29.47,主係因出貨量增加及國際銅價上漲,218471
2010,春源,1820081,2055870,1495119,-11.46,21.73,3875951,3407255,13.75,-,1820081
2012,春雨,801724,907280,564346,-11.63,42.06,1709004,1404969,21.63,-,801724
2013,中鋼構,1229818,1629998,976157,-24.55,25.98,2859816,2206278,29.62,-,1229818
2014,中鴻,3766024,3767758,3571454,-0.04,5.44,7533782,6883129,9.45,-,3766024
2015,豐興,2654317,3230383,1810343,-17.83,46.61,5884700,4559895,29.05,-,2654317
2017,官田鋼,256202,318136,307501,-19.46,-16.68,574338,647951,-11.36,-,256202
2020,美亞,435332,551942,367129,-21.12,18.57,987282,854591,15.52,-,435332
2022,聚亨,760051,758133,728517,0.25,4.32,1518185,1823019,-16.72,-,760051
2023,燁輝,7622611,7631794,5718626,-0.12,33.29,15254405,11944665,27.7,-,7622611
2024,志聯,94931,117640,96975,-19.3,-2.1,212571,227547,-6.58,-,94931
2025,千興,133549,231719,110212,-42.36,21.17,365268,290160,25.88,-,133549
2027,大成鋼,8994745,9047135,6620346,-0.57,35.86,18041880,12912715,39.72,-,8994745
2028,威致,922302,1189984,806462,-22.49,14.36,2112286,1638464,28.91,-,922302
2029,盛餘,1199433,1380627,1182106,-13.12,1.46,2580060,2159646,19.46,-,1199433
2030,彰源,1129181,1385505,724720,-18.5,55.8,2514685,1767233,42.29,主要係鎳價上漲帶動不�袗�產品價格上漲致營收增加,1129181
2031,新光鋼,1270565,1278804,875359,-0.64,45.14,2549369,2142725,18.97,-,1270565
2032,新鋼,290808,331369,227423,-12.24,27.87,622177,581464,7.0,-,290808
2033,佳大,49732,84638,51372,-41.24,-3.19,134370,116307,15.53,-,49732
2034,允強,1211939,1450652,933462,-16.45,29.83,2662591,1976393,34.71,-,1211939
2038,海光,742336,938678,572909,-20.91,29.57,1681014,1360319,23.57,-,742336
2069,運錩,1179783,1283596,685675,-8.08,72.06,2463379,1572210,56.68,主要係鋼鐵需求量增加及價格上漲所致。,1179783
2211,長榮鋼,922920,1335773,927100,-30.9,-0.45,2258693,1847904,22.22,-,922920
3004,豐達科,135038,142391,99727,-5.16,35.4,277429,204897,35.39,-,135038
5007,三星,510104,650468,441325,-21.57,15.58,1160572,994297,16.72,-,510104
9958,世紀鋼,819309,778199,555561,5.28,47.47,1597508,1068268,49.54,-,819309
2101,南港,523927,590420,731991,-11.26,-28.42,1114409,1477503,-24.57,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",523927
2102,泰豐,102405,116444,168689,-12.05,-39.29,218849,429975,-49.1,-,102405
2103,台橡,2607111,2929358,2402728,-11.0,8.5,5536469,5157281,7.35,-,2607111
2104,國際中橡,1545192,1854481,1572250,-16.67,-1.72,3399673,3492115,-2.64,-,1545192
2105,正新,6955598,7883884,7004269,-11.77,-0.69,14839482,16493374,-10.02,無。,6955598
2106,建大,2711750,2935690,2319898,-7.62,16.89,5647441,5275076,7.05,-,2711750
2107,厚生,280837,121750,150753,130.66,86.28,402587,619435,-35.0,主要係因營建收入認列所致.,280837
2108,南帝,1006947,1145232,2021065,-12.07,-50.17,2152179,4513393,-52.31,主係疫情趨緩及客戶庫存調整，致需求減少，售價持續下修,1006947
2109,華豐,453844,486468,396083,-6.7,14.58,940312,814270,15.47,-,453844
2114,鑫永銓,113323,170846,110624,-33.66,2.43,284169,251440,13.01,-,113323
6582,申豐,135483,371330,593883,-63.51,-77.18,506813,1370805,-63.02,較去年同期減少，主係受市場狀況影響，銷售量及銷售價格減少,135483
1319,東陽,1389990,1743989,1342805,-20.29,3.51,3133979,2829253,10.77,-,1389990
1339,昭輝,121905,229012,144785,-46.76,-15.8,350999,342024,2.62,-,121905
1512,瑞利,38281,55688,50872,-31.25,-24.75,93969,161549,-41.83,-,38281
1521,大億,350472,434379,358400,-19.31,-2.21,784851,780446,0.56,-,350472
1522,堤維西,1370144,1487456,1191059,-7.88,15.03,2857600,2515406,13.6,-,1370144
1524,耿鼎,115862,203779,127934,-43.14,-9.43,319641,287603,11.13,-,115862
1525,江申,96630,80122,92003,20.6,5.02,176752,196031,-9.83,-,96630
1533,車王電,210774,311048,159385,-32.23,32.24,521822,361334,44.41,-,210774
1536,和大,435008,522610,421180,-16.76,3.28,957619,1030951,-7.11,-,435008
1568,倉佑,139912,179206,147796,-21.92,-5.33,319118,305225,4.55,-,139912
1587,吉茂,169813,199961,160643,-15.07,5.7,369774,334607,10.5,-,169813
2201,裕隆,5023559,7645944,5536776,-34.29,-9.26,12669503,13558959,-6.55,-,5023559
2204,中華,1916381,2812031,2118851,-31.85,-9.55,4728412,5918996,-20.11,-,1916381
2206,三陽工業,2821140,4156281,2518091,-32.12,12.03,6977421,6240980,11.8,-,2821140
2207,和泰車,16640445,22413331,16592680,-25.75,0.28,39053776,43240914,-9.68,-,16640445
2227,裕日車,1755200,3542019,2136249,-50.44,-17.83,5297219,5336268,-0.73,-,1755200
2228,劍麟,285852,369668,256407,-22.67,11.48,655520,606180,8.13,-,285852
2231,為升,275474,368966,301195,-25.33,-8.53,644440,718611,-10.32,-,275474
2233,宇隆,261825,311962,208603,-16.07,25.51,573787,502982,14.07,-,261825
2241,艾姆勒,77542,89153,68989,-13.02,12.39,166695,151172,10.26,-,77542
2247,汎德永業,1575475,4590652,2133433,-65.68,-26.15,6166126,6453935,-4.45,-,1575475
2254,巨鎧精密-創,71192,99366,34702,-28.35,105.15,170558,73727,131.33,市場需求提升以及公司積極擴展業務，致營收較去年同期成長。,71192
2497,怡利電,274283,283270,164302,-3.17,66.93,557553,339299,64.32,去年之新案量產，今年持續出貨,274283
3346,麗清,361138,561848,503095,-35.72,-28.21,922986,1159291,-20.38,-,361138
4551,智伸科,626616,908621,675134,-31.03,-7.18,1535237,1439836,6.62,-,626616
6288,聯嘉,252784,377905,290499,-33.1,-12.98,630688,613862,2.74,-,252784
6605,帝寶,1122282,1434443,1118106,-21.76,0.37,2556725,2527160,1.16,-,1122282
2302,麗正,42442,85341,42784,-50.26,-0.79,127783,105141,21.53,-,42442
2303,聯電,20809602,20472766,14947898,1.64,39.21,41282368,30477457,35.45,-,20809602
2329,華泰,1110647,1231513,1092073,-9.81,1.7,2342160,2357997,-0.67,-,1110647
2330,台積電,146933238,172176110,106533690,-14.66,37.92,319109348,233282842,36.79,無。,146933238
2337,旺宏,3623441,3717861,3012648,-2.53,20.27,7341302,6018952,21.96,-,3623441
2338,光罩,544680,555509,402900,-1.94,35.18,1100189,853054,28.97,-,544680
2340,台亞,309046,513013,439801,-39.75,-29.73,822059,1048617,-21.6,-,309046
2342,茂矽,172905,169985,133404,1.71,29.61,342890,262953,30.39,-,172905
